params/verbose,params/vf_coef,params/device,time/iterations,params/gamma,params/seed,params/learning_rate,params/stats_window_size,params/rollout_buffer_kwargs,params/policy_kwargs,rollout/ep_rew_mean,time/fps,params/normalize_advantage,time/time_elapsed,rollout/ep_len_mean,params/target_kl,params/n_steps,params/clip_range,params/rollout_buffer_class,params/batch_size,params/_init_setup_model,params/gae_lambda,params/clip_range_vf,params/n_epochs,params/use_sde,params/sde_sample_freq,time/total_timesteps,params/max_grad_norm,params/policy,params/ent_coef,train/entropy_loss,train/clip_range,train/explained_variance,train/clip_fraction,train/n_updates,train/policy_gradient_loss,train/learning_rate,train/loss,train/approx_kl,train/value_loss,mean_reward,eval/mean_reward,eval/mean_ep_length
,,,995,,,,,,,-0.28930717,14,,1032,15.0,,,,,,,,,,,,14925,,,,-1.734628677368164,0.2,0.961267352104187,0.0,9940,-0.013138607357201692,5e-05,-0.06657619774341583,0.0014374773,0.00794375715777278,,,
,,,996,,,,,,,-0.28925489,14,,1033,15.0,,,,,,,,,,,,14940,,,,-1.7320151329040527,0.2,0.8319858908653259,0.020000001043081285,9950,-0.018079085365558002,5e-05,-0.06755247712135315,0.0035128752,0.007691897358745337,,,
,,,997,,,,,,,-0.28918330999999997,14,,1034,15.0,,,,,,,,,,,,14955,,,,-1.7232503771781922,0.2,0.7936905026435852,0.0,9960,-0.003130421187379362,5e-05,-0.04300102964043617,0.0011127234,0.005741180805489421,,,
,,,998,,,,,,,-0.28906306,14,,1035,15.0,,,,,,,,,,,,14970,,,,-1.7306607842445374,0.2,0.8646146506071091,0.0,9970,-0.01709021688904615,5e-05,-0.0725444033741951,0.0031269987,0.004308223491534591,,,
,,,999,,,,,,,-0.30389707,14,,1036,15.0,,,,,,,,,,,,14985,,,,-1.7175037503242492,0.2,0.8729321956634521,0.0,9980,-0.004515374982341669,5e-05,-0.04921067878603935,0.0009553671,0.0011880035395734011,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,15000,,,,-1.7210460782051087,0.2,0.8975021839141846,0.0,9990,-0.002226483394042589,5e-05,-0.04221236705780029,0.00012871026,0.00129550100537017,,-0.7925971746444702,15.0
,,,1000,,,,,,,-0.30440986999999997,14,,1042,15.0,,,,,,,,,,,,15000,,,,,,,,,,,,,,-0.024073113,,
,,,1001,,,,,,,-0.30206843000000005,14,,1043,15.05,,,,,,,,,,,,15015,,,,-1.7163557171821595,0.2,0.8893269076943398,0.026666668057441712,10000,-0.027474243602094717,5e-05,-0.0948813408613205,0.005183923,0.0015598104218952358,,,
,,,1002,,,,,,,-0.30205423000000003,14,,1044,15.05,,,,,,,,,,,,15030,,,,-1.757045602798462,0.2,0.7957887202501297,0.0,10010,-0.006840963973748515,5e-05,-0.05232365056872368,0.0009373824,0.00610414482653141,,,
,,,1003,,,,,,,-0.31596521,14,,1045,15.05,,,,,,,,,,,,15045,,,,-1.7071336150169372,0.2,0.9540255703032017,0.0,10020,-0.01840942014008746,5e-05,-0.07395446300506592,0.0026650906,0.0015446837060153484,,,
,,,1004,,,,,,,-0.33027915,14,,1046,15.05,,,,,,,,,,,,15060,,,,-1.7186897158622743,0.2,0.8371720165014267,0.006666667014360428,10030,-0.022571597083781824,5e-05,-0.0818675085902214,0.0045012315,0.0033261212753131985,,,
,,,1005,,,,,,,-0.3445026,14,,1047,15.05,,,,,,,,,,,,15075,,,,-1.6611629486083985,0.2,0.9547368213534355,0.0,10040,-0.0036302160870398835,5e-05,-0.04526490345597267,0.0029615243,0.0008941253647208214,,,
,,,1006,,,,,,,-0.3598400000000001,14,,1048,15.05,,,,,,,,,,,,15090,,,,-1.643598198890686,0.2,0.953517958521843,0.0,10050,-0.026816773246973825,5e-05,-0.09084124863147736,0.006366281,0.001039132528239861,,,
,,,1007,,,,,,,-0.35953734,14,,1049,15.05,,,,,,,,,,,,15105,,,,-1.67027690410614,0.2,0.7986409515142441,0.0,10060,0.0003708585440961087,5e-05,-0.04102260619401932,0.00041632255,0.00399646523874253,,,
,,,1008,,,,,,,-0.35981067000000005,14,,1050,15.05,,,,,,,,,,,,15120,,,,-1.6521302700042724,0.2,0.8947826847434044,0.0,10070,-0.010925887719107052,5e-05,-0.05783303454518318,0.0036825577,0.003342119208537042,,,
,,,1009,,,,,,,-0.35973581999999993,14,,1051,15.05,,,,,,,,,,,,15135,,,,-1.6300780534744264,0.2,-2.6674885749816895,0.0,10080,-0.00220941841301574,5e-05,0.3840928077697754,0.0015070955,0.9563359320163727,,,
,,,1010,,,,,,,-0.35961459999999995,14,,1052,15.05,,,,,,,,,,,,15150,,,,-1.7104424834251404,0.2,-4.642574310302734,0.0,10090,-0.0007357552772251808,5e-05,0.28255516290664673,0.0001518329,0.7842464029788971,,,
,,,1011,,,,,,,-0.36068416999999997,14,,1053,15.05,,,,,,,,,,,,15165,,,,-1.6902969360351563,0.2,0.6906809210777283,0.0,10100,-0.0035038612243567966,5e-05,-0.011537767946720123,0.000397559,0.07188067808747292,,,
,,,1012,,,,,,,-0.36095427999999996,14,,1053,15.05,,,,,,,,,,,,15180,,,,-1.6635574102401733,0.2,0.8932032808661461,0.0,10110,-0.0035775864275638725,5e-05,-0.03602359816431999,0.00017368793,0.03431815467774868,,,
,,,1013,,,,,,,-0.34678870000000006,14,,1055,15.05,,,,,,,,,,,,15195,,,,-1.7020768880844117,0.2,0.8575613796710968,0.0,10120,-0.006258330056055783,5e-05,-0.04756147041916847,0.00030168693,0.009976462600752712,,,
,,,1014,,,,,,,-0.34617120000000007,14,,1056,15.05,,,,,,,,,,,,15210,,,,-1.7077404022216798,0.2,-1.1931943893432617,0.0,10130,-0.0042153068022656726,5e-05,0.3721260130405426,0.00036071142,0.8873990654945374,,,
,,,1015,,,,,,,-0.3597372,14,,1057,15.05,,,,,,,,,,,,15225,,,,-1.6954743146896363,0.2,0.7302753031253815,0.0,10140,-0.006808357485957828,5e-05,-0.04444394260644913,0.0009149154,0.012412904296070337,,,
,,,1016,,,,,,,-0.34539401000000003,14,,1058,15.05,,,,,,,,,,,,15240,,,,-1.6933253169059754,0.2,0.9575324505567551,0.0,10150,-0.011270552310161363,5e-05,-0.057277385145425797,0.0009619435,0.0060428967233747246,,,
,,,1017,,,,,,,-0.36037565,14,,1059,15.05,,,,,,,,,,,,15255,,,,-1.6790033817291259,0.2,-3.1781740188598633,0.0,10160,0.0025358287322646334,5e-05,0.3337726891040802,0.00037017663,0.7825041353702545,,,
,,,1018,,,,,,,-0.36066859,14,,1060,15.05,,,,,,,,,,,,15270,,,,-1.6591566681861878,0.2,0.947797030210495,0.0,10170,-0.006923001883163593,5e-05,-0.044328466057777405,0.00074713625,0.017310689482837916,,,
,,,1019,,,,,,,-0.36032049,14,,1061,15.05,,,,,,,,,,,,15285,,,,-1.672890853881836,0.2,0.914499543607235,0.0,10180,-0.009458100158177274,5e-05,-0.05467580258846283,0.00096613565,0.008991323225200177,,,
,,,1020,,,,,,,-0.34622686,14,,1062,15.05,,,,,,,,,,,,15300,,,,-1.6906697034835816,0.2,0.7971148788928986,0.0,10190,-0.00796198585963186,5e-05,-0.05349696800112724,0.0014570951,0.005090128700248897,,,
,,,1021,,,,,,,-0.3464699,14,,1063,15.05,,,,,,,,,,,,15315,,,,-1.6818997859954834,0.2,-1.3570356369018555,0.0,10200,-0.0038958530240535082,5e-05,0.31611117720603943,0.001423188,0.7876731336116791,,,
,,,1022,,,,,,,-0.34659310000000004,14,,1064,15.05,,,,,,,,,,,,15330,,,,-1.6897355318069458,0.2,0.9579394459724426,0.0,10210,-0.009066134078116761,5e-05,-0.043604776263237,0.00055866636,0.028029201179742814,,,
,,,1023,,,,,,,-0.3466301700000001,14,,1065,15.05,,,,,,,,,,,,15345,,,,-1.6951793432235718,0.2,0.8816821575164795,0.0,10220,-0.007183454300102454,5e-05,-0.054310448467731476,0.001832366,0.005225098528899253,,,
,,,1024,,,,,,,-0.36186307000000006,14,,1066,15.05,,,,,,,,,,,,15360,,,,-1.6717368245124817,0.2,0.8855558708310127,0.0,10230,-0.01538505464326576,5e-05,-0.06579860299825668,0.0047583026,0.002366435807198286,,,
,,,1025,,,,,,,-0.36204005,14,,1067,15.05,,,,,,,,,,,,15375,,,,-1.6368534326553346,0.2,0.8904953524470329,0.0,10240,-0.006665236957778653,5e-05,-0.05010439455509186,0.0013530572,0.0023802053998224436,,,
,,,1026,,,,,,,-0.37672707000000005,14,,1068,15.05,,,,,,,,,,,,15390,,,,-1.632886493206024,0.2,0.8908763900399208,0.0,10250,-0.005222385756496806,5e-05,-0.04733709245920181,0.0017739773,0.001636348821921274,,,
,,,1027,,,,,,,-0.36276754999999994,14,,1069,15.05,,,,,,,,,,,,15405,,,,-1.5676265239715577,0.2,0.9277622029185295,0.0,10260,-0.010803215528527855,5e-05,-0.054617855697870255,0.0017765283,0.000770743511384353,,,
,,,1028,,,,,,,-0.36304404999999995,14,,1070,15.05,,,,,,,,,,,,15420,,,,-1.6225687503814696,0.2,-2.3650729656219482,0.0,10270,0.001743342732855524,5e-05,0.39128538966178894,0.00027858812,0.9263178050518036,,,
,,,1029,,,,,,,-0.37584937999999996,14,,1071,15.05,,,,,,,,,,,,15435,,,,-1.6575045108795166,0.2,0.8687378019094467,0.0,10280,-0.01897331209620461,5e-05,-0.07435337454080582,0.003148361,0.010061745159327984,,,
,,,1030,,,,,,,-0.3605471,14,,1072,15.05,,,,,,,,,,,,15450,,,,-1.5900114178657532,0.2,0.9365851059556007,0.0,10290,-0.001013320076162927,5e-05,-0.03784099966287613,0.00057135423,0.003427948779426515,,,
,,,1031,,,,,,,-0.36152581,14,,1073,15.05,,,,,,,,,,,,15465,,,,-1.6266465663909913,0.2,-4.1326003074646,0.0,10300,-0.0063647098753918385,5e-05,0.364557147026062,0.0009015401,0.8877385556697845,,,
,,,1032,,,,,,,-0.36059419,14,,1074,15.05,,,,,,,,,,,,15480,,,,-1.6130105137825013,0.2,0.9185703098773956,0.0,10310,-0.011385542765104617,5e-05,-0.04925717040896416,0.0016296228,0.017814314644783735,,,
,,,1033,,,,,,,-0.37434287,14,,1075,15.05,,,,,,,,,,,,15495,,,,-1.6219853162765503,0.2,0.9349119365215302,0.0,10320,-0.001713286180360285,5e-05,-0.04039761424064636,0.00041913192,0.006858971691690386,,,
,,,1034,,,,,,,-0.36051217,14,,1076,15.05,,,,,,,,,,,,15510,,,,-1.617159914970398,0.2,0.9511536173522472,0.0,10330,-0.008565616180808889,5e-05,-0.05407203733921051,0.0011369387,0.00678129328880459,,,
,,,1035,,,,,,,-0.34698718,14,,1077,15.05,,,,,,,,,,,,15525,,,,-1.6247604608535766,0.2,-2.5269687175750732,0.0,10340,-0.0009169673467852135,5e-05,0.36554738879203796,0.00039845306,0.8605177104473114,,,
,,,1036,,,,,,,-0.36103007000000004,14,,1078,15.05,,,,,,,,,,,,15540,,,,-1.6342020630836487,0.2,-2.2907326221466064,0.0,10350,-0.0015400756397379923,5e-05,0.2678335905075073,7.509391e-05,0.7183680891990661,,,
,,,1037,,,,,,,-0.37486765000000005,14,,1079,15.05,,,,,,,,,,,,15555,,,,-1.6571625590324401,0.2,0.9542296454310417,0.0,10360,-0.010177099663025047,5e-05,-0.03622499853372574,0.0013846159,0.046601588279008864,,,
,,,1038,,,,,,,-0.37466400000000016,14,,1080,15.05,,,,,,,,,,,,15570,,,,-1.6575584292411805,0.2,0.9323439970612526,0.0,10370,-0.00533117269941954,5e-05,-0.038518186658620834,0.0017633438,0.026659554056823253,,,
,,,1039,,,,,,,-0.38841842000000015,14,,1081,15.05,,,,,,,,,,,,15585,,,,-1.6604022145271302,0.2,0.9606057107448578,0.0,10380,-0.006861797289067795,5e-05,-0.047645412385463715,0.00042740107,0.012414806941524147,,,
,,,1040,,,,,,,-0.3879023800000001,14,,1081,15.05,,,,,,,,,,,,15600,,,,-1.6664917469024658,0.2,0.793653592467308,0.0,10390,-0.007783871516197393,5e-05,-0.05104361101984978,0.0010664224,0.004978317255154252,,,
,,,1041,,,,,,,-0.37345081,14,,1082,15.05,,,,,,,,,,,,15615,,,,-1.6083877325057983,0.2,0.8698344677686691,0.0,10400,-0.010774250932348295,5e-05,-0.056580618023872375,0.0032560746,0.0015680218581110238,,,
,,,1042,,,,,,,-0.3736409500000001,14,,1084,15.05,,,,,,,,,,,,15630,,,,-1.5917043209075927,0.2,-2.016889810562134,0.0,10410,-0.005367564297436189,5e-05,0.36301159858703613,0.0013515513,0.8832753360271454,,,
,,,1043,,,,,,,-0.37446262,14,,1085,15.05,,,,,,,,,,,,15645,,,,-1.5850855231285095,0.2,0.9770481996238232,0.0,10420,-0.006786516679567001,5e-05,-0.044170644134283066,0.0011065523,0.008887416869401931,,,
,,,1044,,,,,,,-0.38942926000000005,14,,1085,15.05,,,,,,,,,,,,15660,,,,-1.5995920658111573,0.2,0.9537818655371666,0.0,10430,-0.0068913517725491145,5e-05,-0.047330424189567566,0.001662894,0.003047124843578786,,,
,,,1045,,,,,,,-0.40314515000000006,14,,1086,15.05,,,,,,,,,,,,15675,,,,-1.589690089225769,0.2,0.9216753542423248,0.0,10440,-0.011885496855247623,5e-05,-0.058851804584264755,0.0012935917,0.0011460463982075452,,,
,,,1046,,,,,,,-0.38865316000000005,14,,1087,15.05,,,,,,,,,,,,15690,,,,-1.5925095200538635,0.2,0.8839144185185432,0.0,10450,-0.022280797827988863,5e-05,-0.08317844569683075,0.0057919184,0.0016628167475573718,,,
,,,1047,,,,,,,-0.38850444,14,,1088,15.05,,,,,,,,,,,,15705,,,,-1.5424426794052124,0.2,-2.097791910171509,0.0,10460,-0.004543132012477002,5e-05,0.3714091181755066,0.0027920962,0.9087330341339112,,,
,,,1048,,,,,,,-0.3897024300000001,14,,1089,15.05,,,,,,,,,,,,15720,,,,-1.5721993923187256,0.2,0.9655349850654602,0.0,10470,-0.008456131184551907,5e-05,-0.050106313079595566,0.0008713285,0.008961769705638289,,,
,,,1049,,,,,,,-0.40393281000000003,14,,1090,15.05,,,,,,,,,,,,15735,,,,-1.6106446623802184,0.2,0.7480545938014984,0.0,10480,-0.004748924487114436,5e-05,-0.046519193798303604,0.00086444616,0.015964421909302473,,,
,,,1050,,,,,,,-0.41807677000000004,14,,1091,15.05,,,,,,,,,,,,15750,,,,-1.587017261981964,0.2,0.9193076938390732,0.0,10490,-0.017535089701414108,5e-05,-0.06925804913043976,0.0049354713,0.0019801320740953088,,,
,,,1051,,,,,,,-0.41785773000000004,14,,1092,15.05,,,,,,,,,,,,15765,,,,-1.6084475994110108,0.2,0.9338948652148247,0.0,10500,-0.00927856427074083,5e-05,-0.05233993008732796,0.002626117,0.0012229225831106305,,,
,,,1052,,,,,,,-0.41821754000000005,14,,1093,15.05,,,,,,,,,,,,15780,,,,-1.6223397374153137,0.2,-2.2083773612976074,0.0,10510,0.0009675786766450756,5e-05,0.38289713859558105,0.0004715244,0.9119806170463562,,,
,,,1053,,,,,,,-0.43280399,14,,1094,15.05,,,,,,,,,,,,15795,,,,-1.627975630760193,0.2,0.9571028053760529,0.0,10520,-0.004373259157509324,5e-05,-0.03477529436349869,0.00034071604,0.019705089647322892,,,
,,,1054,,,,,,,-0.4467266299999999,14,,1095,15.05,,,,,,,,,,,,15810,,,,-1.6347222805023194,0.2,0.9505532421171665,0.0,10530,-0.005334886646207337,5e-05,-0.04453502595424652,0.00094278256,0.007044297154061496,,,
,,,1055,,,,,,,-0.4602506,14,,1096,15.05,,,,,,,,,,,,15825,,,,-1.6624170660972595,0.2,0.8735178858041763,0.0,10540,-0.011754582545254345,5e-05,-0.06076040863990784,0.0012131215,0.0036257073283195496,,,
,,,1056,,,,,,,-0.46029616000000007,14,,1097,15.05,,,,,,,,,,,,15840,,,,-1.6320260286331176,0.2,0.8993830978870392,0.0,10550,-0.007795227936003357,5e-05,-0.052415043115615845,0.0013140321,0.002097010752186179,,,
,,,1057,,,,,,,-0.46069416,14,,1098,15.05,,,,,,,,,,,,15855,,,,-1.665794599056244,0.2,0.8998194634914398,0.0,10560,-0.005308163084045958,5e-05,-0.04862252250313759,0.0007162849,0.001635481568519026,,,
,,,1058,,,,,,,-0.46025119000000003,14,,1099,15.05,,,,,,,,,,,,15870,,,,-1.6537041544914246,0.2,0.7502226382493973,0.0,10570,-0.01189720539220911,5e-05,-0.05829485505819321,0.0020905177,0.003477913001552224,,,
,,,1059,,,,,,,-0.4751134300000001,14,,1100,15.05,,,,,,,,,,,,15885,,,,-1.6121764063835144,0.2,0.9745358545333147,0.0,10580,-0.010729985112945428,5e-05,-0.05602473393082619,0.0032127022,0.0007377360365353524,,,
,,,1060,,,,,,,-0.47422214,14,,1101,15.05,,,,,,,,,,,,15900,,,,-1.5942821025848388,0.2,0.9678744710981846,0.0,10590,-0.0031353072288524686,5e-05,-0.045330729335546494,0.00036050082,0.0009460860921535641,,,
,,,1061,,,,,,,-0.47412396000000007,14,,1102,15.05,,,,,,,,,,,,15915,,,,-1.5846337795257568,0.2,-2.609379768371582,0.0,10600,-0.0016762405813402382,5e-05,0.38637304306030273,0.00032416583,0.9324067592620849,,,
,,,1062,,,,,,,-0.4739395199999999,14,,1103,15.05,,,,,,,,,,,,15930,,,,-1.6227651476860045,0.2,0.958754476159811,0.0,10610,-0.015922096349919458,5e-05,-0.06548013538122177,0.0023505846,0.01179296849295497,,,
,,,1063,,,,,,,-0.4732847999999999,14,,1104,15.05,,,,,,,,,,,,15945,,,,-1.6172504544258117,0.2,0.9935341370292008,0.0,10620,-0.0007162473261530522,5e-05,-0.040424130856990814,0.0004732887,0.006136786751449108,,,
,,,1064,,,,,,,-0.47303436999999987,14,,1105,15.05,,,,,,,,,,,,15960,,,,-1.6196022033691406,0.2,0.9759089909493923,0.0,10630,-0.012182426779375533,5e-05,-0.060349319130182266,0.00084790785,0.0057707300176844,,,
,,,1065,,,,,,,-0.48654411,14,,1106,15.05,,,,,,,,,,,,15975,,,,-1.6343899846076966,0.2,0.9383323863148689,0.0,10640,-0.008949594064615951,5e-05,-0.05539286136627197,0.00072121224,0.0013722126255743205,,,
,,,1066,,,,,,,-0.4863554999999999,14,,1107,15.05,,,,,,,,,,,,15990,,,,-1.6184102892875671,0.2,0.929397702217102,0.0,10650,-0.0067490605814964685,5e-05,-0.050415314733982086,0.0005183657,0.0013736735796555876,,,
,,,1067,,,,,,,-0.48613408,14,,1108,15.05,,,,,,,,,,,,16005,,,,-1.627514898777008,0.2,0.9688108637928963,0.0,10660,-0.009455471174636899,5e-05,-0.053247660398483276,0.0017464479,0.0017922171100508422,-0.028220654,,
,,,1068,,,,,,,-0.48604798999999993,14,,1109,15.05,,,,,,,,,,,,16020,,,,-1.6346586704254151,0.2,0.9200115874409676,0.0,10670,-0.0035317850361268554,5e-05,-0.04275043308734894,0.0013411205,0.0016024903627112508,,,
,,,1069,,,,,,,-0.485279,14,,1110,15.05,,,,,,,,,,,,16035,,,,-1.641896653175354,0.2,0.9682558849453926,0.0,10680,-0.006602926383493468,5e-05,-0.05051751807332039,0.00094844896,0.0006000031717121601,,,
,,,1070,,,,,,,-0.48524362,14,,1111,15.05,,,,,,,,,,,,16050,,,,-1.6427227139472962,0.2,0.9314968958497047,0.0,10690,-0.008121889563432915,5e-05,-0.05238102003931999,0.0008697947,0.0014439356629736722,,,
,,,1071,,,,,,,-0.48530303,14,,1112,15.05,,,,,,,,,,,,16065,,,,-1.6257591128349305,0.2,0.9454134441912174,0.0,10700,-0.009394598189780012,5e-05,-0.05835152417421341,0.0012147347,0.0009418152505531908,,,
,,,1072,,,,,,,-0.48469504999999996,14,,1113,15.05,,,,,,,,,,,,16080,,,,-1.6456439733505248,0.2,0.9230415523052216,0.006666667014360428,10710,-0.02303922859796632,5e-05,-0.08296862244606018,0.009600313,0.001110895478632301,,,
,,,1073,,,,,,,-0.4849093500000001,14,,1114,15.05,,,,,,,,,,,,16095,,,,-1.6404989957809448,0.2,0.9430781602859497,0.0,10720,0.0021401072583586258,5e-05,-0.04085766151547432,0.00018402735,0.0008292714541312307,,,
,,,1074,,,,,,,-0.48381565000000004,14,,1115,15.05,,,,,,,,,,,,16110,,,,-1.5853633165359498,0.2,0.9799939878284931,0.0,10730,-0.026292386855929807,5e-05,-0.08974913507699966,0.0067744493,0.0007860561076086014,,,
,,,1075,,,,,,,-0.48374245000000005,14,,1116,15.05,,,,,,,,,,,,16125,,,,-1.64030579328537,0.2,0.9073009565472603,0.0,10740,-0.0060958213394044945,5e-05,-0.050784289836883545,0.0009859125,0.002656092750839889,,,
,,,1076,,,,,,,-0.48319995000000004,14,,1117,15.05,,,,,,,,,,,,16140,,,,-1.6331651568412782,0.2,0.9578167460858822,0.0,10750,-0.012643731265949754,5e-05,-0.06067933887243271,0.0027107995,0.0006760989548638463,,,
,,,1077,,,,,,,-0.48250731,14,,1118,15.05,,,,,,,,,,,,16155,,,,-1.6357313871383667,0.2,0.9740336071699858,0.0,10760,-0.010093529935305412,5e-05,-0.0553952120244503,0.0017666022,0.0004850311990594491,,,
,,,1078,,,,,,,-0.48281469,14,,1119,15.05,,,,,,,,,,,,16170,,,,-1.6322527170181274,0.2,0.9851768538355827,0.0,10770,-0.004634720309793039,5e-05,-0.04528504237532616,0.0009547472,0.0007551061862614006,,,
,,,1079,,,,,,,-0.48326353,14,,1120,15.05,,,,,,,,,,,,16185,,,,-1.6331913709640502,0.2,0.919614888727665,0.0,10780,-0.011564862502273154,5e-05,-0.0626756027340889,0.0020633896,0.0016670796321704984,,,
,,,1080,,,,,,,-0.48361699999999996,14,,1121,15.05,,,,,,,,,,,,16200,,,,-1.6627738356590271,0.2,0.9212136417627335,0.0,10790,-0.006558875038754186,5e-05,-0.04941638186573982,0.0013958693,0.0009330993867479265,,,
,,,1081,,,,,,,-0.49772052,14,,1122,15.05,,,,,,,,,,,,16215,,,,-1.654965102672577,0.2,0.860411062836647,0.0,10800,-0.01716730768481902,5e-05,-0.07328204810619354,0.0022451838,0.00248064654879272,,,
,,,1082,,,,,,,-0.4981488,14,,1123,15.05,,,,,,,,,,,,16230,,,,-1.675312340259552,0.2,0.8473161309957504,0.0,10810,-0.007978645406741069,5e-05,-0.053110700100660324,0.001648891,0.0016772838192991913,,,
,,,1083,,,,,,,-0.48265690000000006,14,,1124,15.05,,,,,,,,,,,,16245,,,,-1.6410892844200133,0.2,0.9388732090592384,0.0,10820,-0.007173902127736653,5e-05,-0.0602179616689682,0.00143435,0.0007803518208675086,,,
,,,1084,,,,,,,-0.48275383000000005,14,,1125,15.05,,,,,,,,,,,,16260,,,,-1.6591356635093688,0.2,-2.7037370204925537,0.0,10830,-0.004647391073327967,5e-05,0.3891362249851227,0.0008897344,0.9547490358352662,,,
,,,1085,,,,,,,-0.48268068,14,,1126,15.05,,,,,,,,,,,,16275,,,,-1.6724712610244752,0.2,0.9708758275955915,0.0,10840,-0.007253587724602539,5e-05,-0.04727519676089287,0.00045065084,0.008486230880953372,,,
,,,1086,,,,,,,-0.46827363,14,,1127,15.05,,,,,,,,,,,,16290,,,,-1.6536770462989807,0.2,0.9503469839692116,0.0,10850,-0.007240797033688295,5e-05,-0.0495903342962265,0.00089232525,0.005797880189493299,,,
,,,1087,,,,,,,-0.46744763999999994,14,,1128,15.05,,,,,,,,,,,,16305,,,,-1.6410077452659606,0.2,-2.3331120014190674,0.0,10860,-0.0011209827584394815,5e-05,0.34123364090919495,0.0004617532,0.8102560698986053,,,
,,,1088,,,,,,,-0.4667556,14,,1129,15.05,,,,,,,,,,,,16320,,,,-1.6667668223381042,0.2,0.8967135474085808,0.0,10870,-0.009554095297741405,5e-05,-0.05162188038229942,0.0009351055,0.007680935459211469,,,
,,,1089,,,,,,,-0.4811086000000001,14,,1130,15.05,,,,,,,,,,,,16335,,,,-1.6339937210083009,0.2,0.9375724643468857,0.0,10880,-0.010048927684158571,5e-05,-0.05274224281311035,0.0011752486,0.010124440398067236,,,
,,,1090,,,,,,,-0.4813197200000001,14,,1131,15.05,,,,,,,,,,,,16350,,,,-1.634218955039978,0.2,0.9861946972087026,0.0,10890,-0.007644911804237609,5e-05,-0.05145210400223732,0.0010980407,0.004992474126629532,,,
,,,1091,,,,,,,-0.4803622900000001,14,,1132,15.05,,,,,,,,,,,,16365,,,,-1.6446537494659423,0.2,0.8949998840689659,0.0,10900,-0.014317776655855851,5e-05,-0.06945089250802994,0.0027614394,0.0019563744543120267,,,
,,,1092,,,,,,,-0.4663056100000001,14,,1133,15.05,,,,,,,,,,,,16380,,,,-1.6657800912857055,0.2,0.9419663399457932,0.0,10910,-0.005319758916351347,5e-05,-0.050107501447200775,0.0014209191,0.0013024216750636697,,,
,,,1093,,,,,,,-0.47982422,14,,1134,15.05,,,,,,,,,,,,16395,,,,-1.6794051289558412,0.2,-2.5707297325134277,0.0,10920,-0.0009143031671555946,5e-05,0.34635981917381287,0.0002960682,0.8564623355865478,,,
,,,1094,,,,,,,-0.47951639000000007,14,,1135,15.05,,,,,,,,,,,,16410,,,,-1.6820922017097473,0.2,0.8643175363540649,0.0,10930,-0.008311735688863963,5e-05,-0.045813240110874176,0.0011123776,0.014429173432290554,,,
,,,1095,,,,,,,-0.47907634,14,,1136,15.05,,,,,,,,,,,,16425,,,,-1.6601829171180724,0.2,0.9583192802965641,0.0,10940,-0.008054297618800632,5e-05,-0.051610060036182404,0.0014436523,0.005437940964475274,,,
,,,1096,,,,,,,-0.47937760000000007,14,,1137,15.05,,,,,,,,,,,,16440,,,,-1.6663348197937011,0.2,0.9232026115059853,0.0,10950,-0.008327725350003234,5e-05,-0.053734660148620605,0.0014910937,0.00240385674405843,,,
,,,1097,,,,,,,-0.4654339700000001,14,,1138,15.05,,,,,,,,,,,,16455,,,,-1.6668530583381653,0.2,0.9472116604447365,0.013333334028720856,10960,-0.01819834941066816,5e-05,-0.07185293734073639,0.00334541,0.0009886947751510887,,,
,,,1098,,,,,,,-0.46506195000000006,14,,1139,15.05,,,,,,,,,,,,16470,,,,-1.658972680568695,0.2,-2.18951416015625,0.0,10970,0.0005316222749144117,5e-05,0.34306541085243225,0.001004537,0.8241095304489136,,,
,,,1099,,,,,,,-0.46402182000000003,14,,1140,15.05,,,,,,,,,,,,16485,,,,-1.666774296760559,0.2,0.9217470735311508,0.0,10980,-0.007898861096473553,5e-05,-0.04830387607216835,0.00082063675,0.006712761451490223,,,
,,,1100,,,,,,,-0.46327384000000005,14,,1141,15.05,,,,,,,,,,,,16500,,,,-1.6629621863365174,0.2,0.9372216314077377,0.0,10990,-0.006939479135520088,5e-05,-0.04922797158360481,0.0005324483,0.005406871065497398,,,
,,,1101,,,,,,,-0.46507504000000005,14,,1142,15.0,,,,,,,,,,,,16515,,,,-1.6405240297317505,0.2,0.950835682451725,0.0,11000,-0.005455938458908349,5e-05,-0.046792883425951004,0.00071898696,0.0022056069457903503,,,
,,,1102,,,,,,,-0.46431989,14,,1143,15.0,,,,,,,,,,,,16530,,,,-1.6612996935844422,0.2,0.9237728640437126,0.0,11010,-0.007351305284731424,5e-05,-0.05217675119638443,0.0008501053,0.0015709294704720378,,,
,,,1103,,,,,,,-0.45053819000000006,14,,1144,15.0,,,,,,,,,,,,16545,,,,-1.671763801574707,0.2,0.9600311703979969,0.0,11020,-0.02305957189450645,5e-05,-0.0822947770357132,0.0049800077,0.0006379944970831275,,,
,,,1104,,,,,,,-0.45078554000000004,14,,1145,15.0,,,,,,,,,,,,16560,,,,-1.6687170028686524,0.2,-2.6101839542388916,0.0,11030,0.015729997564727684,5e-05,0.3857041001319885,0.001091365,0.8776191353797913,,,
,,,1105,,,,,,,-0.43671290000000007,14,,1146,15.0,,,,,,,,,,,,16575,,,,-1.5806403040885926,0.2,0.9648663364350796,0.0,11040,-0.008417675320136552,5e-05,-0.04462672397494316,0.0008378903,0.018371814768761395,,,
