time/fps,params/seed,params/verbose,params/policy,params/stats_window_size,params/normalize_advantage,params/use_sde,params/_init_setup_model,time/total_timesteps,params/max_grad_norm,time/time_elapsed,params/learning_rate,params/n_epochs,params/vf_coef,params/ent_coef,params/sde_sample_freq,rollout/ep_len_mean,params/clip_range,params/rollout_buffer_class,mean_reward,params/device,params/batch_size,params/rollout_buffer_kwargs,params/n_steps,params/gamma,params/gae_lambda,time/iterations,params/clip_range_vf,params/policy_kwargs,rollout/ep_rew_mean,train/clip_fraction,train/approx_kl,train/policy_gradient_loss,train/n_updates,train/learning_rate,train/clip_range,train/loss,train/explained_variance,train/value_loss,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
15,,,,,,,,141000,,9312,,,,,,15.05,,,1.437282,,,,,,,188,,,1.42513628,0.11884444455305736,0.009237139,-0.02863914641218468,5610,9.649375e-05,0.2,-0.044296301901340485,-0.04191124439239502,0.09407294665773709,-1.1235786557197571,,
15,,,,,,,,141750,,9361,,,,,,15.0,,,1.4745523,,,,,,,189,,,1.4506856099999998,0.12715555602529396,0.010206806,-0.028660080769927158,5640,9.6475e-05,0.2,-0.05544418469071388,0.008213579654693604,0.06034916453063488,-1.1375658710797627,,
15,,,,,,,,142500,,9410,,,,,,15.0,,,1.4055105,,,,,,,190,,,1.4303528600000002,0.12364444384196152,0.008769745,-0.027092631828929827,5670,9.645625e-05,0.2,-0.029577475041151047,0.041443705558776855,0.11093636130293211,-1.1416240413983663,,
15,,,,,,,,143250,,9460,,,,,,15.0,,,1.394753,,,,,,,191,,,1.4672406200000003,0.1598222220937411,0.011992323,-0.029015065277698978,5700,9.64375e-05,0.2,-0.051122959703207016,-0.02622973918914795,0.07361954326430957,-1.1423409978548686,,
15,,,,,,,,144000,,9510,,,,,,15.0,,,1.5383174,,,,,,,192,,,1.4919286600000004,0.12924444450375935,0.011785521,-0.03236409301859222,5730,9.641875000000001e-05,0.2,-0.06411762535572052,0.05924808979034424,0.05244631307820479,-1.1245288530985513,,
15,,,,,,,,144750,,9559,,,,,,15.0,,,1.3941545,,,,,,,193,,,1.41288417,0.11311111114919185,0.009089291,-0.024181959382858543,5760,9.640000000000001e-05,0.2,-0.03188814967870712,0.07412391901016235,0.09127763360738754,-1.125053850809733,,
,,,,,,,,145000,,,,,,,,,,,1.433336,,,,,,,,,,,0.12608888844648997,0.010677658,-0.027873650535258202,5790,9.638125000000002e-05,0.2,-0.026094764471054077,-0.03874683380126953,0.1346063288549582,-1.126113510131836,15.0,1.419159972667694
15,,,,,,,,145500,,9613,,,,,,15.05,,,,,,,,,,194,,,1.41904417,,,,,,,,,,,,
15,,,,,,,,146250,,9662,,,,,,15.05,,,1.4976288,,,,,,,195,,,1.4808129900000002,0.08928888843705257,0.009617705,-0.030623242792070633,5820,9.63625e-05,0.2,-0.06454676389694214,-0.11199653148651123,0.05804504454135895,-1.128530216217041,,
15,,,,,,,,147000,,9711,,,,,,15.0,,,1.4634883,,,,,,,196,,,1.4655891799999998,0.1331555555264155,0.009083457,-0.027760004513824564,5850,9.634375000000001e-05,0.2,-0.03485514968633652,0.04491335153579712,0.09889085715015729,-1.1231404741605122,,
15,,,,,,,,147750,,9761,,,,,,15.0,,,1.4676763,,,,,,,197,,,1.4671451100000001,0.12186666652560234,0.010520238,-0.028342714180404134,5880,9.6325e-05,0.2,-0.038526587188243866,0.043089866638183594,0.09624550218383471,-1.1221717794736226,,
15,,,,,,,,148500,,9810,,,,,,15.0,,,1.467907,,,,,,,198,,,1.4408286199999998,0.1056000005453825,0.008552266,-0.025862376065645343,5910,9.630625e-05,0.2,-0.03274381160736084,-0.13631510734558105,0.10753305554389954,-1.133218510945638,,
15,,,,,,,,149250,,9859,,,,,,15.0,,,1.3926191,,,,,,,199,,,1.3838808299999998,0.11973333408435186,0.010604417,-0.03000921768028703,5940,9.62875e-05,0.2,-0.04951850324869156,0.013384044170379639,0.08124081095059713,-1.1185377319653829,,
,,,,,,,,150000,,,,,,,,,,,1.3743007,,,,,,,,,,,0.1450666674102346,0.01175455,-0.027392295846343048,5970,9.626875e-05,0.2,0.007080554962158203,-0.0891035795211792,0.18179812630017597,-1.1247727870941162,15.0,1.6345494985580444
15,,,,,,,,150000,,9914,,,,,,15.0,,,,,,,,,,200,,,1.4095246500000003,,,,,,,,,,,,
15,,,,,,,,150750,,9962,,,,,,15.05,,,1.4468614,,,,,,,201,,,1.4478310300000001,0.17662222421883295,0.016850071,-0.027312965514914467,6000,9.625000000000001e-05,0.2,-0.03142257407307625,0.062338173389434814,0.10284506926933924,-1.152924938996633,,
15,,,,,,,,151500,,10010,,,,,,15.05,,,1.4083297,,,,,,,202,,,1.38892595,0.11786666580786308,0.012406429,-0.029455306200393373,6030,9.623125000000001e-05,0.2,-0.03979881852865219,-0.0002619028091430664,0.10640011777480443,-1.1416239817937215,,
15,,,,,,,,152250,,10058,,,,,,15.0,,,1.3263419,,,,,,,203,,,1.3841981800000003,0.11791111084943016,0.010843905,-0.030759306720996093,6060,9.621250000000001e-05,0.2,-0.024825431406497955,0.016878604888916016,0.13596429228782653,-1.1378828922907511,,
15,,,,,,,,153000,,10107,,,,,,15.0,,,1.4636188,,,,,,,204,,,1.36022304,0.16048888935086628,0.013709942,-0.036914971609051446,6090,9.619375e-05,0.2,-0.060441482812166214,0.009357810020446777,0.07754734829068184,-1.119165293375651,,
15,,,,,,,,153750,,10157,,,,,,15.0,,,1.2783272,,,,,,,205,,,1.33710769,0.10928888991475105,0.008619814,-0.028182387538854447,6120,9.6175e-05,0.2,0.013233162462711334,-0.05394327640533447,0.2227712000409762,-1.124372943242391,,
15,,,,,,,,154500,,10207,,,,,,15.0,,,1.3740184,,,,,,,206,,,1.4284151699999998,0.1232888892913858,0.01010646,-0.03022742174530609,6150,9.615625e-05,0.2,-0.04883631318807602,0.03153383731842041,0.08846077223618826,-1.1028905868530274,,
,,,,,,,,155000,,,,,,,,,,,1.4502956,,,,,,,,,,,0.12053333347042401,0.009104724,-0.02699202723589001,6180,9.61375e-05,0.2,-0.05792788043618202,0.02770918607711792,0.06066664680838585,-1.123513154188792,15.0,1.6377032041549682
15,,,,,,,,155250,,10260,,,,,,15.05,,,,,,,,,,207,,,1.4642347,,,,,,,,,,,,
15,,,,,,,,156000,,10308,,,,,,15.05,,,1.4986026,,,,,,,208,,,1.37041318,0.12911111040351292,0.009853134,-0.02779659121224866,6210,9.611875e-05,0.2,-0.02579614520072937,-0.03526103496551514,0.11356171866257986,-1.1276350736618042,,
15,,,,,,,,156750,,10355,,,,,,15.0,,,1.252844,,,,,,,209,,,1.3661853,0.12751111077765623,0.009682299,-0.02962049558630421,6240,9.61e-05,0.2,0.006716199219226837,-0.0075528621673583984,0.19058677504460017,-1.117445949713389,,
15,,,,,,,,157500,,10403,,,,,,15.0,,,1.519769,,,,,,,210,,,1.4783516999999997,0.10431111119687557,0.009096169,-0.02902124187915275,6270,9.608125000000001e-05,0.2,-0.05041483789682388,-0.08272910118103027,0.07953713511427243,-1.1341740290323894,,
15,,,,,,,,158250,,10451,,,,,,15.0,,,1.5192904,,,,,,,211,,,1.4615458000000001,0.13755555655807256,0.014718241,-0.026905459740488896,6300,9.606250000000001e-05,0.2,-0.05959254130721092,0.0937657356262207,0.04500958894689878,-1.1709921956062317,,
15,,,,,,,,159000,,10498,,,,,,15.0,,,1.3502492,,,,,,,212,,,1.34259281,0.12546666680524746,0.010903311,-0.029011644767773234,6330,9.604375000000001e-05,0.2,-0.029156450182199478,0.024727821350097656,0.11862603972355525,-1.1717326521873475,,
15,,,,,,,,159750,,10550,,,,,,15.0,,,1.2743638,,,,,,,213,,,1.32831627,0.13431111173704266,0.012416706,-0.031477557752881614,6360,9.6025e-05,0.2,-0.02404458075761795,0.007638454437255859,0.14668408383925755,-1.1582473754882812,,
,,,,,,,,160000,,,,,,,,,,,1.3214788,,,,,,,,,,,0.12635555651504546,0.010427843,-0.03170342392672059,6390,9.600625e-05,0.2,-0.050496894866228104,0.004264950752258301,0.08843569109837214,-1.1464253028233846,15.0,1.637879991531372
15,,,,,,,,160500,,10605,,,,,,15.05,,,,,,,,,,214,,,1.31028545,,,,,,,,,,,,
15,,,,,,,,161250,,10654,,,,,,15.05,,,1.247632,,,,,,,215,,,1.26879117,0.11524444456833104,0.01014731,-0.0314272180680289,6420,9.59875e-05,0.2,0.032139986753463745,0.01736658811569214,0.26283726990222933,-1.1549339532852172,,
15,,,,,,,,162000,,10702,,,,,,15.0,,,1.4065112,,,,,,,216,,,1.3651655600000001,0.14284444376826286,0.012988546,-0.03357679269767055,6450,9.596875e-05,0.2,-0.012571804225444794,0.08588618040084839,0.1707545667886734,-1.1341830293337505,,
15,,,,,,,,162750,,10751,,,,,,15.0,,,1.394776,,,,,,,217,,,1.4768471600000002,0.1493777787623306,0.011952914,-0.030254335828001307,6480,9.595e-05,0.2,-0.0165107324719429,-0.09218907356262207,0.154087067147096,-1.1208967208862304,,
15,,,,,,,,163500,,10800,,,,,,15.0,,,1.4845694,,,,,,,218,,,1.4665840999999997,0.1576000007179876,0.01683471,-0.03153444224577389,6510,9.593125e-05,0.2,-0.06682736426591873,-0.021407485008239746,0.04818674027919769,-1.1190439303716024,,
15,,,,,,,,164250,,10850,,,,,,15.0,,,1.4703627,,,,,,,219,,,1.46922336,0.09937777790861825,0.00885568,-0.024310474823767098,6540,9.591250000000001e-05,0.2,-0.012202966958284378,0.04546856880187988,0.14312971358497936,-1.1076847592989603,,
,,,,,,,,165000,,,,,,,,,,,1.498556,,,,,,,,,,,0.13644444493887325,0.018471442,-0.02868053846013629,6570,9.589375000000001e-05,0.2,-0.062191277742385864,-0.25803136825561523,0.05047301240265369,-1.1430010398228962,15.0,1.6303192615509032
15,,,,,,,,165000,,10904,,,,,,15.0,,,,,,,,,,220,,,1.48318541,,,,,,,,,,,,
15,,,,,,,,165750,,10952,,,,,,15.05,,,1.3946074,,,,,,,221,,,1.4258687600000002,0.13608889132738114,0.009949801,-0.02698474562464075,6600,9.587500000000001e-05,0.2,-0.03626031056046486,0.06270301342010498,0.1013506032526493,-1.1389620820681254,,
15,,,,,,,,166500,,11000,,,,,,15.05,,,1.4584339,,,,,,,222,,,1.3989232800000002,0.11146666655161729,0.010441466,-0.02831060574506926,6630,9.585625e-05,0.2,-0.02590525895357132,-0.04082787036895752,0.12450647850831349,-1.1328477183977763,,
15,,,,,,,,167250,,11049,,,,,,15.0,,,1.3497994,,,,,,,223,,,1.37718821,0.1275555569678545,0.010559866,-0.029798028413030423,6660,9.58375e-05,0.2,-0.011064618825912476,-0.003936171531677246,0.15699135959148408,-1.1189879258473714,,
15,,,,,,,,168000,,11097,,,,,,15.0,,,1.4462612,,,,,,,224,,,1.3690729699999997,0.17400000039488078,0.01254312,-0.03145935230602819,6690,9.581875e-05,0.2,-0.033642012625932693,0.054164350032806396,0.12188510050376257,-1.1412169933319092,,
15,,,,,,,,168750,,11145,,,,,,15.0,,,1.3730344,,,,,,,225,,,1.42497738,0.14297777662674585,0.0119305225,-0.032989163356460634,6720,9.58e-05,0.2,-0.05647701397538185,-0.01574718952178955,0.0870768129825592,-1.1366806825002034,,
15,,,,,,,,169500,,11192,,,,,,15.0,,,1.3816633,,,,,,,226,,,1.4336154199999998,0.1256888882567485,0.007645705,-0.025746591436386978,6750,9.578125e-05,0.2,-0.05318540334701538,0.03236109018325806,0.061651484792431197,-1.1449372212092082,,
,,,,,,,,170000,,,,,,,,,,,1.445029,,,,,,,,,,,0.13826666572907317,0.010347739,-0.029242943873225378,6780,9.57625e-05,0.2,-0.009728208184242249,0.043570518493652344,0.15728454937537512,-1.145151150226593,15.0,1.6285967350006103
15,,,,,,,,170250,,11245,,,,,,15.05,,,,,,,,,,227,,,1.4185631199999997,,,,,,,,,,,,
15,,,,,,,,171000,,11293,,,,,,15.05,,,1.4268936,,,,,,,228,,,1.4505761299999997,0.11217777871837219,0.008484992,-0.02636319783289606,6810,9.574375e-05,0.2,-0.02808571606874466,-0.04272866249084473,0.11308078765869141,-1.1415047725041707,,
15,,,,,,,,171750,,11340,,,,,,15.0,,,1.3918806,,,,,,,229,,,1.42629232,0.12573333295683067,0.009212227,-0.031207377018386318,6840,9.572500000000001e-05,0.2,-0.058251895010471344,0.007863163948059082,0.0665898489455382,-1.1528362115224202,,
15,,,,,,,,172500,,11388,,,,,,15.0,,,1.457769,,,,,,,230,,,1.42686529,0.14666666562358538,0.0150101725,-0.032727351709175866,6870,9.570625000000001e-05,0.2,-0.020445577800273895,0.05690109729766846,0.14819252143303555,-1.13962988058726,,
15,,,,,,,,173250,,11436,,,,,,15.0,,,1.5201088,,,,,,,231,,,1.48278423,0.18364444421604276,0.0150909815,-0.03177349449323697,6900,9.568750000000002e-05,0.2,-0.0630471482872963,-0.2454456090927124,0.06044376716017723,-1.133232573668162,,
15,,,,,,,,174000,,11483,,,,,,15.0,,,1.4151103,,,,,,,232,,,1.4681615599999998,0.15671111115564904,0.010680317,-0.026259393208711925,6930,9.566875e-05,0.2,-0.03380906954407692,-0.11419105529785156,0.09513544564445814,-1.1275099356969198,,
15,,,,,,,,174750,,11531,,,,,,15.0,,,1.3753511,,,,,,,233,,,1.39045566,0.12120000018427769,0.010516752,-0.02683282563107916,6960,9.565000000000001e-05,0.2,-0.028839316219091415,0.08336174488067627,0.10825889507929484,-1.1183095773061116,,
,,,,,,,,175000,,,,,,,,,,,1.458557,,,,,,,,,,,0.12484444404641787,0.009422539,-0.030208126718840676,6990,9.563125e-05,0.2,-0.0030640512704849243,-0.045677781105041504,0.1773254618048668,-1.1373850345611571,15.0,1.6310895919799804
15,,,,,,,,175500,,11583,,,,,,15.05,,,,,,,,,,234,,,1.4366201800000002,,,,,,,,,,,,
15,,,,,,,,176250,,11631,,,,,,15.05,,,1.5403606,,,,,,,235,,,1.47327472,0.18786666714586317,0.012666827,-0.029384290644298854,7020,9.56125e-05,0.2,-0.06379252672195435,0.07335740327835083,0.04665242893000444,-1.143228781223297,,
15,,,,,,,,177000,,11678,,,,,,15.0,,,1.4035677,,,,,,,236,,,1.43995943,0.13968888943394026,0.011343659,-0.028090346978004603,7050,9.559375e-05,0.2,-0.030806131660938263,0.04059940576553345,0.11061928868293762,-1.1035191059112548,,
15,,,,,,,,177750,,11726,,,,,,15.0,,,1.4573958,,,,,,,237,,,1.43016291,0.13493333333171903,0.00985961,-0.02642349856187485,7080,9.5575e-05,0.2,-0.05142810940742493,0.062424659729003906,0.06543840654194355,-1.0975344061851502,,
15,,,,,,,,178500,,11774,,,,,,15.0,,,1.3618345,,,,,,,238,,,1.4161941199999994,0.16257777648667496,0.015155882,-0.029889669846639856,7110,9.555625000000001e-05,0.2,-0.03271885961294174,-0.10739505290985107,0.12063956707715988,-1.121882645289103,,
15,,,,,,,,179250,,11821,,,,,,15.0,,,1.4902811,,,,,,,239,,,1.41729836,0.16275555603206157,0.010196356,-0.028258572597760316,7140,9.553750000000001e-05,0.2,-0.025858115404844284,0.0016798973083496094,0.11793296858668327,-1.1363412261009216,,
,,,,,,,,180000,,,,,,,,,,,1.3669579,,,,,,,,,,,0.1406666673719883,0.012872073,-0.03025589329758658,7170,9.551875000000001e-05,0.2,-0.027442440390586853,0.0266762375831604,0.1218988537788391,-1.1149232308069865,15.0,1.630949282646179
15,,,,,,,,180000,,11873,,,,,,15.0,,,,,,,,,,240,,,1.4439326399999999,,,,,,,,,,,,
15,,,,,,,,180750,,11921,,,,,,15.05,,,1.4997064,,,,,,,241,,,1.48794432,0.1357777791408201,0.013436224,-0.03068048588705974,7200,9.55e-05,0.2,-0.05631256848573685,-0.0048247575759887695,0.06201798593004545,-1.1057676037152608,,
15,,,,,,,,181500,,11968,,,,,,15.05,,,1.476721,,,,,,,242,,,1.4306047199999998,0.1289333335744838,0.00990928,-0.026816797104519275,7230,9.548125e-05,0.2,-0.054930612444877625,0.03886038064956665,0.05290977644423644,-1.112927500406901,,
15,,,,,,,,182250,,12016,,,,,,15.0,,,1.4063572,,,,,,,243,,,1.4219934900000002,0.1465777779308458,0.012677812,-0.029341824298755627,7260,9.54625e-05,0.2,0.005018211901187897,0.023447155952453613,0.20116789638996124,-1.1200484116872151,,
15,,,,,,,,183000,,12063,,,,,,15.0,,,1.478151,,,,,,,244,,,1.4539730399999997,0.14635555470207084,0.014424025,-0.037510233110624056,7290,9.544375e-05,0.2,-0.06883464753627777,0.07381612062454224,0.06010969864825408,-1.131018630663554,,
15,,,,,,,,183750,,12111,,,,,,15.0,,,1.3880811,,,,,,,245,,,1.46394103,0.13822222302357356,0.008767285,-0.026900261089495458,7320,9.5425e-05,0.2,-0.029846929013729095,0.006342053413391113,0.10910666659474373,-1.1317952553431192,,
15,,,,,,,,184500,,12158,,,,,,15.0,,,1.4668741,,,,,,,246,,,1.43299428,0.1638222229667008,0.013046915,-0.03146619249764416,7350,9.540625e-05,0.2,-0.06425061821937561,-0.0180361270904541,0.05061444317301114,-1.1091167012850442,,
,,,,,,,,185000,,,,,,,,,,,1.3656785,,,,,,,,,,,0.1298666667814056,0.010998502,-0.026247181867849488,7380,9.538750000000001e-05,0.2,0.0072767287492752075,-0.02240288257598877,0.20062568138043085,-1.099098507563273,15.0,1.4365350365638734
15,,,,,,,,185250,,12211,,,,,,15.05,,,,,,,,,,247,,,1.3226392100000002,,,,,,,,,,,,
15,,,,,,,,186000,,12258,,,,,,15.05,,,1.3116568,,,,,,,248,,,1.3882658600000002,0.15488888863474132,0.0104527045,-0.03277563146336213,7410,9.536875000000001e-05,0.2,-0.0038326606154441833,-0.032337188720703125,0.21155843685070674,-1.1602739294370015,,
15,,,,,,,,186750,,12306,,,,,,15.0,,,1.4992065,,,,,,,249,,,1.49942857,0.12720000060896078,0.011427157,-0.03000595930509476,7440,9.535000000000001e-05,0.2,-0.06282512843608856,-0.35204851627349854,0.062124205629030864,-1.1410868803660075,,
15,,,,,,,,187500,,12353,,,,,,15.0,,,1.4880555,,,,,,,250,,,1.4684159599999997,0.1413777785996596,0.011029417,-0.027149410927885496,7470,9.533125e-05,0.2,-0.05810557305812836,0.05366438627243042,0.049434376507997514,-1.138525398572286,,
15,,,,,,,,188250,,12401,,,,,,15.0,,,1.5083151,,,,,,,251,,,1.4192034400000002,0.12742222097391884,0.013752693,-0.028423652364199786,7500,9.53125e-05,0.2,-0.011903814971446991,-0.006319642066955566,0.15113215992848078,-1.1582285642623902,,
15,,,,,,,,189000,,12448,,,,,,15.0,,,1.3615057,,,,,,,252,,,1.40929562,0.14968889022711665,0.013834765,-0.02921663010566391,7530,9.529375e-05,0.2,-0.038577135652303696,0.0967513918876648,0.10648221919933955,-1.176680588722229,,
15,,,,,,,,189750,,12496,,,,,,15.0,,,1.416958,,,,,,,253,,,1.35857034,0.0943999998892347,0.01006737,-0.027676992856255838,7560,9.5275e-05,0.2,-0.054520826786756516,-0.030203938484191895,0.07664967030286789,-1.181556554635366,,
,,,,,,,,190000,,,,,,,,,,,1.2977043,,,,,,,,,,,0.11275555559744438,0.01123634,-0.02859237951804987,7590,9.525625e-05,0.2,-0.01553993672132492,-0.049161434173583984,0.15092431008815765,-1.1706300934155782,15.0,1.629379963874817
15,,,,,,,,190500,,12548,,,,,,15.05,,,,,,,,,,254,,,1.3391017600000001,,,,,,,,,,,,
15,,,,,,,,191250,,12596,,,,,,15.05,,,1.3381282,,,,,,,255,,,1.28136282,0.14275555492689213,0.009183673,-0.028112056925251257,7620,9.52375e-05,0.2,-0.02575201913714409,0.04569607973098755,0.11922536243995031,-1.1052776018778483,,
15,,,,,,,,192000,,12643,,,,,,15.0,,,1.1737026,,,,,,,256,,,1.2687168100000001,0.08853333356479803,0.009384731,-0.027153040742253273,7650,9.521875000000001e-05,0.2,0.006642624735832214,-0.018380045890808105,0.20080103675524394,-1.1326113224029541,,
15,,,,,,,,192750,,12691,,,,,,15.0,,,1.3430959,,,,,,,257,,,1.3845389599999998,0.11653333349774281,0.012492798,-0.029196562700066764,7680,9.520000000000001e-05,0.2,-0.016930073499679565,0.06450921297073364,0.15912410418192546,-1.129394292831421,,
15,,,,,,,,193500,,12738,,,,,,15.0,,,1.4254643,,,,,,,258,,,1.4419437600000002,0.10839999951422215,0.010902129,-0.030717880481709217,7710,9.518125000000001e-05,0.2,-0.05360246077179909,0.05485725402832031,0.08196062073111535,-1.1136400898297627,,
15,,,,,,,,194250,,12786,,,,,,15.0,,,1.5626668,,,,,,,259,,,1.4771217399999998,0.156888889738669,0.013106635,-0.027785850127620824,7740,9.51625e-05,0.2,-0.03689843788743019,-0.04452359676361084,0.10098946914076805,-1.1334211468696593,,
,,,,,,,,195000,,,,,,,,,,,1.4426432,,,,,,,,,,,0.13373333209504684,0.013160291,-0.025479056619914845,7770,9.514375e-05,0.2,-0.03647951781749725,-0.1532912254333496,0.0923754798869292,-1.1393054803212483,15.0,1.636100435256958
15,,,,,,,,195000,,12838,,,,,,15.0,,,,,,,,,,260,,,1.36575806,,,,,,,,,,,,
15,,,,,,,,195750,,12885,,,,,,15.05,,,1.1815658,,,,,,,261,,,1.32651551,0.166133332811296,0.010426758,-0.030973304001003933,7800,9.5125e-05,0.2,0.019333481788635254,0.04910165071487427,0.24857221245765687,-1.1366397897402445,,
15,,,,,,,,196500,,12933,,,,,,15.05,,,1.4340438,,,,,,,262,,,1.3964500299999998,0.10040000028287371,0.0108170025,-0.027348515279099553,7830,9.510625e-05,0.2,-0.014809764921665192,0.047069013118743896,0.15323531677325566,-1.1235989054044089,,
15,,,,,,,,197250,,12980,,,,,,15.0,,,1.4047338,,,,,,,263,,,1.4220088999999998,0.1476000007862846,0.012898319,-0.028743832786122542,7860,9.50875e-05,0.2,-0.019975721836090088,-0.10623300075531006,0.1334169084827105,-1.0951059460639954,,
15,,,,,,,,198000,,13028,,,,,,15.0,,,1.5215023,,,,,,,264,,,1.47858562,0.1415999988404413,0.0111138085,-0.02855787515720974,7890,9.506875e-05,0.2,-0.05136813223361969,-0.037474632263183594,0.0679040603339672,-1.0826215624809266,,
15,,,,,,,,198750,,13076,,,,,,15.0,,,1.4775375,,,,,,,265,,,1.4625740100000002,0.16866666761537394,0.016273277,-0.02793449748782441,7920,9.505e-05,0.2,-0.05518542230129242,-0.005439400672912598,0.05454860404133797,-1.1081174731254577,,
15,,,,,,,,199500,,13123,,,,,,15.0,,,1.3214566,,,,,,,266,,,1.4028939599999999,0.15173333262403807,0.009762509,-0.026163892326462598,7950,9.503125000000001e-05,0.2,-0.022938549518585205,0.018541038036346436,0.11498969569802284,-1.1198545614878337,,
,,,,,,,,200000,,,,,,,,,,,1.409324,,,,,,,,,,,0.13675555692364771,0.00995439,-0.02632450229991227,7980,9.501250000000001e-05,0.2,0.006710037589073181,0.07268565893173218,0.18785579552253087,-1.1001567800839742,15.0,1.62907075881958
15,,,,,,,,200250,,13175,,,,,,15.05,,,,,,,,,,267,,,1.3489523499999998,,,,,,,,,,,,
15,,,,,,,,201000,,13223,,,,,,15.05,,,1.3184205,,,,,,,268,,,1.36683289,0.16320000011473895,0.012782385,-0.03292917101405975,8010,9.499375e-05,0.2,0.00022917240858078003,-0.08450567722320557,0.2102949435512225,-1.1117363174756367,,
15,,,,,,,,201750,,13270,,,,,,15.0,,,1.3416709,,,,,,,269,,,1.27753804,0.14271111115813256,0.011695803,-0.028953715191740118,8040,9.4975e-05,0.2,-0.017175830900669098,0.03964102268218994,0.15074280848105748,-1.1212201635042827,,
15,,,,,,,,202500,,13318,,,,,,15.0,,,1.2141591,,,,,,,270,,,1.26812597,0.11248888913542032,0.010713658,-0.02877049006729694,8070,9.495625e-05,0.2,0.05616696923971176,-0.05157732963562012,0.3478422790765762,-1.1194997946421306,,
15,,,,,,,,203250,,13365,,,,,,15.0,,,1.4299082,,,,,,,271,,,1.3747669600000003,0.1828888902440667,0.016926447,-0.03230413760399032,8100,9.49375e-05,0.2,-0.015638701617717743,0.02336597442626953,0.16110195418198903,-1.0945270935694376,,
15,,,,,,,,204000,,13412,,,,,,15.0,,,1.3526973,,,,,,,272,,,1.41089741,0.15493333358317612,0.014308978,-0.03281983236561839,8130,9.491875e-05,0.2,-0.018221035599708557,-0.16010940074920654,0.16727002213398615,-1.1335085034370422,,
15,,,,,,,,204750,,13460,,,,,,15.0,,,1.4877231,,,,,,,273,,,1.4235074199999997,0.14924444338927667,0.015327792,-0.029156980189515482,8160,9.49e-05,0.2,-0.03739994391798973,-0.0592041015625,0.10153465792536735,-1.1206485946973166,,
,,,,,,,,205000,,,,,,,,,,,1.3998528,,,,,,,,,,,0.1402222220475475,0.01347026,-0.0334634806482225,8190,9.488125e-05,0.2,0.0012653172016143799,0.03496682643890381,0.19370489120483397,-1.1007006406784057,15.0,1.634515142440796
15,,,,,,,,205500,,13512,,,,,,15.05,,,,,,,,,,274,,,1.4594386700000004,,,,,,,,,,,,
15,,,,,,,,206250,,13560,,,,,,15.05,,,1.4999092,,,,,,,275,,,1.3698504799999998,0.1447111119205753,0.010950575,-0.0258186031990995,8220,9.486250000000001e-05,0.2,-0.06035260483622551,-0.13267791271209717,0.042759864528973894,-1.1060382882754007,,
15,,,,,,,,207000,,13607,,,,,,15.0,,,1.2399672,,,,,,,276,,,1.3329219100000003,0.12431111098267138,0.009956183,-0.027080950385125147,8250,9.484375000000001e-05,0.2,0.02804730087518692,-0.06344282627105713,0.24499614983797074,-1.1070436358451843,,
15,,,,,,,,207750,,13655,,,,,,15.0,,,1.3529329,,,,,,,277,,,1.4088303399999997,0.1943555576649184,0.01482752,-0.026534968198784124,8280,9.4825e-05,0.2,-0.033648114651441574,0.01701265573501587,0.1049304594596227,-1.1411356012026468,,
15,,,,,,,,208500,,13702,,,,,,15.0,,,1.4650235,,,,,,,278,,,1.3943580199999999,0.11808888929275176,0.00961029,-0.02642448902525422,8310,9.480625000000002e-05,0.2,-0.0034720376133918762,-0.044976115226745605,0.16820486336946489,-1.1134101629257203,,
15,,,,,,,,209250,,13749,,,,,,15.0,,,1.3425816,,,,,,,279,,,1.3831987999999997,0.12222222210839391,0.01146176,-0.031101958795419608,8340,9.478750000000001e-05,0.2,-0.056931931525468826,-0.044728875160217285,0.07309814890225728,-1.1117527882258098,,
,,,,,,,,210000,,,,,,,,,,,1.3601531,,,,,,,,,,,0.15848888827798266,0.008851992,-0.02813167106771015,8370,9.476875e-05,0.2,-0.004328213632106781,-0.06454968452453613,0.17862493097782134,-1.1313921213150024,15.0,1.426327633857727
15,,,,,,,,210000,,13801,,,,,,15.0,,,,,,,,,,280,,,1.32558594,,,,,,,,,,,,
15,,,,,,,,210750,,13849,,,,,,15.05,,,1.3433858,,,,,,,281,,,1.3988569399999997,0.15631111164887745,0.011348943,-0.031493305742099055,8400,9.475e-05,0.2,0.004556134343147278,0.07846510410308838,0.20084407329559326,-1.0865584890047708,,
15,,,,,,,,211500,,13896,,,,,,15.05,,,1.4432112,,,,,,,282,,,1.4659352900000002,0.11759999933031698,0.010903035,-0.02981573818188365,8430,9.473125e-05,0.2,-0.05850508064031601,-0.04561722278594971,0.060435091331601146,-1.088529654343923,,
15,,,,,,,,212250,,13944,,,,,,15.0,,,1.4878725,,,,,,,283,,,1.4454920400000004,0.15151110949615637,0.01378981,-0.02792323716402882,8460,9.47125e-05,0.2,-0.011620230972766876,0.04814654588699341,0.1390002096692721,-1.0778226097424826,,
15,,,,,,,,213000,,13991,,,,,,15.0,,,1.4378572,,,,,,,284,,,1.3954083099999999,0.13737777837862572,0.011086299,-0.029755570867285107,8490,9.469375000000001e-05,0.2,-0.056864477694034576,-0.05321776866912842,0.06985411234200001,-1.1104732632637024,,
