rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
31,Mike McKenzie,GB,CB,2,0,0,0,0,0,0,0,0,1,0,2,0,12.9,25.9
32,Donovan McNabb,PHI,QB,2,348,2,3,117,0,0,0,0,0,0,0,0,12.8,25.6
33,Darren Sharper,GB,FS,2,0,0,0,0,0,0,0,0,1,0,1,0,12.8,25.6
34,T. Brown,NE,WR,3,0,0,0,-10,0,17,175,0,0,0,0,0,8.3,25.0
35,Marshall Faulk,LAR,RB,1,0,0,0,53,1,9,78,0,0,0,0,0,23.6,23.6
36,D. Grant,CAR,FS,4,0,0,0,0,0,0,0,0,0,1,0,0,5.9,23.5
37,Shaun Alexander,SEA,RB,1,0,0,0,45,3,1,1,0,0,0,0,0,23.1,23.1
38,Derrick Mason,TEN,WR,2,0,0,0,0,0,10,118,1,0,0,0,0,11.4,22.8
39,Chris Brown,TEN,RB,2,0,0,0,96,2,1,2,0,0,0,0,0,11.2,22.3
40,R. Ferguson,GB,WR,2,0,0,0,0,0,5,73,2,0,0,0,0,10.9,21.8
41,D. Macklin,IND,CB,3,0,0,0,0,0,0,0,0,0,2,0,1,7.2,21.5
42,M. Vanderjagt,IND,K,3,0,0,0,0,0,0,0,0,0,0,0,0,7.0,21.0
43,T. Law,NE,CB,3,0,0,0,0,0,0,0,0,0,3,0,0,6.8,20.5
44,Al Harris,GB,CB,2,0,0,0,0,0,0,0,0,0,1,0,0,9.8,19.5
45,Kevin Faulk,NE,RB,3,0,0,0,72,0,8,58,0,0,0,0,0,6.3,19.0
46,T. Pinkston,PHI,WR,2,0,0,0,0,0,7,95,1,0,0,0,0,9.5,19.0
47,Julius Peppers,CAR,DE,4,0,0,0,0,0,0,0,0,1,1,0,0,4.5,18.0
48,Javon Walker,GB,WR,2,0,0,0,-8,0,6,155,0,0,0,0,0,8.8,17.7
49,B. Buckner,CAR,DT,4,0,0,0,0,0,0,0,0,2,0,0,0,4.4,17.5
50,W. Harris,IND,CB,3,0,0,0,0,0,0,0,0,0,1,0,0,5.8,17.5
51,W. Demps,BAL,FS,1,0,0,0,0,0,0,0,0,0,1,0,0,17.5,17.5
52,Steve McNair,TEN,QB,2,369,2,4,27,0,0,0,0,0,0,0,0,8.7,17.5
53,M. Rucker,CAR,DE,4,0,0,0,0,0,0,0,0,1,0,0,0,4.3,17.2
54,Eddie George,TEN,RB,2,0,0,0,136,0,4,16,0,0,0,0,0,8.6,17.2
55,Keith Bulluck,TEN,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,8.5,17.0
56,J. Wilkins,LAR,K,1,0,0,0,0,0,0,0,0,0,0,0,0,17.0,17.0
57,Todd Heap,BAL,TE,1,0,0,0,0,0,6,80,1,0,0,0,0,17.0,17.0
58,R. Proehl,CAR,WR,4,0,0,0,0,0,5,78,1,0,0,0,0,4.1,16.3
59,J. McCareins,TEN,WR,2,0,0,0,0,0,4,83,1,0,0,0,0,8.2,16.3
60,Aaron Kampman,GB,DE,2,0,0,0,0,0,0,0,0,3,0,0,0,8.0,16.0
61,R. Phifer,NE,LB,3,0,0,0,0,0,0,0,0,1,0,0,0,5.3,15.9
62,D. Strickland,IND,FS,3,0,0,0,0,0,0,0,0,0,0,0,0,5.2,15.5
63,R. Morris,IND,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,5.2,15.5
64,Rod Smith,DEN,WR,1,0,0,0,0,0,5,66,1,0,0,0,0,15.1,15.1
65,Isaac Bruce,LAR,WR,1,0,0,0,0,0,7,116,0,0,0,0,0,15.1,15.1
66,C. Lewis,PHI,TE,2,0,0,0,0,0,8,106,0,0,0,0,0,7.3,14.6
67,G. Favors,CAR,LB,4,0,0,0,0,0,0,0,0,1,0,0,0,3.6,14.6
68,T. Cousin,CAR,CB,4,0,0,0,0,0,0,0,0,0,0,0,0,3.6,14.5
69,Nick Barnett,GB,LB,2,0,0,0,0,0,0,0,0,0,0,0,1,7.2,14.5
70,Trent Green,KC,QB,1,212,1,0,18,0,0,0,0,0,0,0,0,14.3,14.3
71,Tedy Bruschi,NE,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,4.7,14.0
72,Ryan Longwell,GB,K,2,0,0,0,0,0,0,0,0,0,0,0,0,7.0,14.0
73,T. Poole,NE,CB,3,0,0,0,0,0,0,0,0,0,0,0,1,4.7,14.0
74,Nick Harper,IND,DB,3,0,0,0,0,0,0,0,0,0,0,1,0,4.7,14.0
75,Ray Lewis,BAL,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0
76,I. Reese,PHI,LB,2,0,0,0,0,0,0,0,0,1,0,1,0,7.0,13.9
77,Jarvis Green,NE,DL,3,0,0,0,0,0,0,0,0,3,0,0,0,4.6,13.8
78,M. Anderson,GB,SS,2,0,0,0,0,0,0,0,0,1,0,0,0,6.8,13.7
79,Samari Rolle,TEN,CB,2,0,0,0,0,0,0,0,0,0,1,0,0,6.8,13.5
80,P. Sirmon,TEN,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,6.8,13.5
81,N. Wayne,PHI,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,6.8,13.5
82,Richard Seymour,NE,DE,3,0,0,0,0,0,0,0,0,0,0,0,1,4.5,13.5
83,C. Hunt,GB,DT,2,0,0,0,0,0,0,0,0,1,0,1,0,6.7,13.4
84,Brad Hoover,CAR,FB,4,0,0,0,12,1,5,35,0,0,0,0,0,3.3,13.2
85,Donald Driver,GB,WR,2,0,0,0,0,0,8,91,0,0,0,0,0,6.6,13.1
86,M. Washington,IND,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,4.3,13.0
87,Mark Simoneau,PHI,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,6.5,13.0
88,Quincy Carter,DAL,QB,1,154,0,1,25,1,0,0,0,0,0,0,0,12.7,12.7
89,K. Robinson,SEA,WR,1,0,0,0,0,0,7,88,0,0,0,0,0,12.3,12.3
90,K. Carter,TEN,DE,2,0,0,0,0,0,0,0,0,1,0,1,0,6.0,12.0
91,Brian Dawkins,PHI,FS,2,0,0,0,0,0,0,0,0,0,1,0,0,6.0,12.0
92,B. Johnson,NE,WR,3,0,0,0,3,0,3,61,1,0,0,0,0,4.0,11.9
93,A. Wallace,CAR,DE,4,0,0,0,0,0,0,0,0,2,0,0,0,3.0,11.8
94,T. Taylor,BAL,WR,1,0,0,0,0,0,7,82,0,0,0,0,0,11.7,11.7
95,Eugene Wilson,NE,S,3,0,0,0,0,0,0,0,0,0,0,0,0,3.8,11.5
96,Michael Lewis,PHI,SS,2,0,0,0,0,0,0,0,0,0,0,0,0,5.8,11.5
97,M. Douglas,BAL,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.5
98,N. Diggs,GB,LB,2,0,0,0,0,0,0,0,0,1,0,0,0,5.8,11.5
99,B. Franks,GB,TE,2,0,0,0,0,0,3,39,1,0,0,0,0,5.7,11.4
100,David Akers,PHI,K,2,0,0,0,0,0,0,0,0,0,0,0,0,5.5,11.0
