rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
27,Osi Umenyiora,NYG,DE,4,0,0,0,0,0,0,0,0,4,0,1,0,7.5,30.0
28,Justin Tuck,NYG,DE,4,0,0,0,0,0,0,0,0,4,0,0,0,7.3,29.4
29,Matthew Stafford,DET,QB,1,380,3,2,1,1,0,0,0,0,0,0,0,29.3,29.3
30,Chase Blackburn,NYG,LB,4,0,0,0,0,0,0,0,0,0,1,0,1,7.1,28.5
31,Antrel Rolle,NYG,FS,4,0,0,0,0,0,0,0,0,0,0,0,1,7.1,28.5
32,Anquan Boldin,BAL,WR,2,0,0,0,0,0,10,174,1,0,0,0,0,14.2,28.4
33,Brooks Reed,HOU,LB,2,0,0,0,0,0,0,0,0,4,0,1,0,14.2,28.3
34,Jason Pierre-Paul,NYG,DE,4,0,0,0,0,0,0,0,0,1,0,0,0,7.0,27.9
35,Jerod Mayo,NE,LB,3,0,0,0,0,0,0,0,0,0,0,1,0,8.8,26.5
36,Justin Smith,SF,DT,2,0,0,0,0,0,0,0,0,2,0,0,0,13.2,26.4
37,Patrick Willis,SF,LB,2,0,0,0,0,0,0,0,0,1,0,0,1,13.1,26.1
38,Brandon Jacobs,NYG,RB,4,0,0,0,164,1,4,16,0,0,0,0,0,6.5,26.0
39,Roman Harper,NO,SS,2,0,0,0,0,0,0,0,0,2,0,1,0,12.9,25.8
40,Rob Ninkovich,NE,DE,3,0,0,0,0,0,0,0,0,2,0,1,0,8.4,25.3
41,Stephen Gostkowski,NE,K,3,0,0,0,0,0,0,0,0,0,0,0,0,8.3,25.0
42,Deion Branch,NE,WR,3,0,0,0,0,0,8,148,1,0,0,0,0,8.3,24.8
43,Deon Grant,NYG,S,4,0,0,0,0,0,0,0,0,0,1,0,1,6.0,24.0
44,BenJarvus Green-Ellis,NE,RB,3,0,0,0,140,1,3,23,0,0,0,0,0,7.9,23.8
45,Mark Anderson,NE,DE,3,0,0,0,0,0,0,0,0,3,0,0,0,7.7,23.1
46,Lardarius Webb,BAL,CB,2,0,0,0,0,0,0,0,0,0,3,0,0,11.5,23.0
47,Vince Wilfork,NE,DT,3,0,0,0,0,0,0,0,0,3,0,0,0,7.7,23.0
48,NaVorro Bowman,SF,LB,2,0,0,0,0,0,0,0,0,1,0,0,0,11.4,22.9
49,Dashon Goldson,SF,FS,2,0,0,0,0,0,0,0,0,0,1,0,0,11.2,22.5
50,Robert Meachem,NO,WR,2,0,0,0,0,0,7,129,1,0,0,0,0,11.2,22.4
51,Aaron Rodgers,GB,QB,1,264,2,1,66,0,0,0,0,0,0,0,0,21.2,21.2
52,Kenny Phillips,NYG,SS,4,0,0,0,0,0,0,0,0,0,0,1,0,5.2,21.0
53,Devery Henderson,NO,WR,2,0,0,0,4,0,6,113,1,0,0,0,0,10.3,20.7
54,James Ihedigbo,NE,S,3,0,0,0,0,0,0,0,0,1,0,0,0,6.9,20.7
55,Pierre Thomas,NO,RB,2,0,0,0,72,1,7,60,0,0,0,0,0,10.3,20.7
56,Kyle Arrington,NE,CB,3,0,0,0,0,0,0,0,0,0,0,1,0,6.8,20.5
57,Danieal Manning,HOU,FS,2,0,0,0,0,0,0,0,0,0,1,0,0,9.8,19.5
58,Malcolm Jenkins,NO,FS,2,0,0,0,0,0,0,0,0,1,0,0,0,9.4,18.8
59,Aldon Smith,SF,LB,2,0,0,0,0,0,0,0,0,2,0,0,0,9.3,18.6
60,Ed Reed,BAL,FS,2,0,0,0,0,0,0,0,0,0,1,0,0,9.2,18.5
61,Ray Rice,BAL,RB,2,0,0,0,127,0,5,31,0,0,0,0,0,9.2,18.3
62,Ray Lewis,BAL,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,9.0,18.0
63,Willis McGahee,DEN,RB,2,0,0,0,137,1,0,0,0,0,0,0,0,8.8,17.7
64,Stephen Tulloch,DET,LB,1,0,0,0,0,0,0,0,0,0,0,1,0,17.5,17.5
65,Ray McDonald,SF,DT,2,0,0,0,0,0,0,0,0,3,0,1,0,8.8,17.5
66,Jabari Greer,NO,CB,2,0,0,0,0,0,0,0,0,0,2,0,0,8.8,17.5
67,Danny Woodhead,NE,RB,3,0,0,0,61,0,5,49,1,0,0,0,0,5.8,17.5
68,Torrey Smith,BAL,WR,2,0,0,0,0,0,4,91,1,0,0,0,0,8.6,17.1
69,Corey Webster,NYG,CB,4,0,0,0,0,0,0,0,0,0,0,1,0,4.2,17.0
70,Carlos Rogers,SF,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,8.5,17.0
71,Johnathan Joseph,HOU,CB,2,0,0,0,0,0,0,0,0,0,1,0,0,8.5,17.0
72,David Akers,SF,K,2,0,0,0,0,0,0,0,0,0,0,0,0,8.5,17.0
73,Jacquian Williams,NYG,LB,4,0,0,0,0,0,0,0,0,0,0,1,0,4.2,17.0
74,Brian Cushing,HOU,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,8.2,16.5
75,Dennis Pitta,BAL,TE,2,0,0,0,0,0,7,70,1,0,0,0,0,8.2,16.5
76,Quinton Carter,DEN,SS,2,0,0,0,0,0,0,0,0,0,2,0,0,8.0,16.0
77,Eddie Royal,DEN,WR,2,0,0,0,1,0,5,74,1,0,0,0,0,8.0,16.0
78,Billy Cundiff,BAL,K,2,0,0,0,0,0,0,0,0,0,0,0,0,8.0,16.0
79,Bernard Pollard,BAL,SS,2,0,0,0,0,0,0,0,0,0,0,0,0,7.8,15.5
80,Robert Ayers Jr,DEN,DE,2,0,0,0,0,0,0,0,0,2,0,0,0,7.7,15.4
81,Isaac Redman,PIT,RB,1,0,0,0,121,0,2,21,0,0,0,0,0,15.2,15.2
82,Ben Roethlisberger,PIT,QB,1,289,1,1,15,0,0,0,0,0,0,0,0,15.1,15.1
83,John Kasay,NO,K,2,0,0,0,0,0,0,0,0,0,0,0,0,7.5,15.0
84,Matt Prater,DEN,K,2,0,0,0,0,0,0,0,0,0,0,0,0,7.5,15.0
85,Aaron Ross,NYG,CB,4,0,0,0,0,0,0,0,0,0,0,0,0,3.6,14.5
86,Antonio Smith,HOU,DE,2,0,0,0,0,0,0,0,0,1,0,0,0,7.2,14.3
87,Devin McCourty,NE,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,4.7,14.0
88,Tarell Brown,SF,CB,2,0,0,0,0,0,0,0,0,0,1,0,0,7.0,14.0
89,David Bruton,DEN,FS,2,0,0,0,0,0,0,0,0,0,0,0,0,7.0,14.0
90,Neil Rackers,HOU,K,2,0,0,0,0,0,0,0,0,0,0,0,0,7.0,14.0
91,Rocky Bernard,NYG,DT,4,0,0,0,0,0,0,0,0,1,0,0,0,3.5,13.8
92,Justin Durant,DET,LB,1,0,0,0,0,0,0,0,0,0,0,0,2,13.5,13.5
93,Joe Mays,DEN,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,6.5,13.0
94,Jonathan Vilma,NO,LB,2,0,0,0,0,0,0,0,0,0,0,0,1,6.5,13.0
95,Ahmad Brooks,SF,LB,2,0,0,0,0,0,0,0,0,1,0,0,0,6.3,12.7
96,Brodrick Bunkley,DEN,DT,2,0,0,0,0,0,0,0,0,1,0,1,0,6.3,12.6
97,DJ Williams,DEN,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,6.2,12.5
98,Linval Joseph,NYG,DT,4,0,0,0,0,0,0,0,0,0,0,0,0,3.1,12.5
99,Bear Pascoe,NYG,TE,4,0,0,0,0,0,5,39,1,0,0,0,0,3.1,12.4
100,Sterling Moore,NE,DB,3,0,0,0,0,0,0,0,0,0,0,0,0,4.0,12.0
