rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
22,Lamarr Woodley,PIT,LB,3,0,0,0,0,0,0,0,0,3,0,0,1,9.8,29.3
23,Santonio Holmes,NYJ,WR,3,0,0,0,0,0,9,127,2,0,0,0,0,9.7,29.2
24,Tramon Williams,GB,CB,4,0,0,0,0,0,0,0,0,0,3,0,0,7.1,28.5
25,Sam Shields,GB,CB,4,0,0,0,0,0,0,0,0,1,2,1,0,7.0,28.0
26,Todd Heap,BAL,TE,2,0,0,0,0,0,13,151,1,0,0,0,0,13.8,27.6
27,Brian Urlacher,CHI,LB,2,0,0,0,0,0,0,0,0,1,1,0,0,13.7,27.3
28,Shonn Greene,NYJ,RB,3,0,0,0,198,1,1,9,0,0,0,0,0,9.1,27.2
29,Braylon Edwards,NYJ,WR,3,0,0,0,0,0,9,164,1,0,0,0,0,9.0,26.9
30,Calvin Pace,NYJ,LB,3,0,0,0,0,0,0,0,0,3,0,1,0,8.8,26.5
31,Jerricho Cotchery,NYJ,WR,3,0,0,0,-4,0,12,146,1,0,0,0,0,8.7,26.2
32,Eric Smith,NYJ,SS,3,0,0,0,0,0,0,0,0,0,0,0,0,8.5,25.5
33,Julius Jones,NO,RB,1,0,0,0,59,2,6,61,0,0,0,0,0,25.0,25.0
34,Mason Crosby,GB,K,4,0,0,0,0,0,0,0,0,0,0,0,0,6.2,25.0
35,Drew Brees,NO,QB,1,404,2,0,6,0,0,0,0,0,0,0,0,24.8,24.8
36,Brodney Pool,NYJ,SS,3,0,0,0,0,0,0,0,0,0,1,0,0,8.2,24.5
37,Joe Flacco,BAL,QB,2,390,3,1,25,0,0,0,0,0,0,0,0,12.1,24.1
38,Ryan Clark,PIT,FS,3,0,0,0,0,0,0,0,0,0,1,1,0,8.0,24.0
39,BJ Raji,GB,NT,4,0,0,0,0,0,0,0,0,1,1,0,0,6.0,23.9
40,Donald Driver,GB,WR,4,0,0,0,0,0,14,169,0,0,0,0,0,6.0,23.9
41,Mike Wallace,PIT,WR,3,0,0,0,-2,0,13,115,1,0,0,0,0,7.9,23.8
42,Greg Olsen,CHI,TE,2,0,0,0,0,0,6,143,1,0,0,0,0,11.7,23.3
43,Michael Vick,PHI,QB,1,292,1,1,32,1,0,0,0,0,0,0,0,22.9,22.9
44,Lawrence Timmons,PIT,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,7.5,22.5
45,Nick Collins,GB,FS,4,0,0,0,0,0,0,0,0,0,1,0,0,5.5,22.0
46,Raheem Brock,SEA,DE,2,0,0,0,0,0,0,0,0,2,0,2,0,10.8,21.6
47,Charles Woodson,GB,CB,4,0,0,0,0,0,0,0,0,1,0,0,0,5.3,21.2
48,John Kuhn,GB,RB,4,0,0,0,8,1,6,53,1,0,0,0,0,5.3,21.1
49,Dawan Landry,BAL,SS,2,0,0,0,0,0,0,0,0,1,1,0,0,10.3,20.7
50,David Hawthorne,SEA,LB,2,0,0,0,0,0,0,0,0,0,0,0,1,10.0,20.0
51,Pierre Garcon,IND,WR,1,0,0,0,0,0,5,112,1,0,0,0,0,19.7,19.7
52,Shaun Ellis,NYJ,DE,3,0,0,0,0,0,0,0,0,2,0,0,0,6.5,19.6
53,Charlie Peprah,GB,S,4,0,0,0,0,0,0,0,0,0,0,0,0,4.9,19.5
54,Mike DeVito,NYJ,DT,3,0,0,0,0,0,0,0,0,0,0,1,0,6.5,19.5
55,Heath Miller,PIT,TE,3,0,0,0,0,0,9,89,1,0,0,0,0,6.5,19.4
56,Marshawn Lynch,SEA,RB,2,0,0,0,133,1,0,0,0,0,0,0,0,9.7,19.3
57,Evander Hood,PIT,DE,3,0,0,0,0,0,0,0,0,2,0,0,0,6.4,19.2
58,Dustin Keller,NYJ,TE,3,0,0,0,0,0,14,121,0,0,0,0,0,6.4,19.1
59,Ray Lewis,BAL,LB,2,0,0,0,0,0,0,0,0,1,0,1,0,9.5,19.0
60,Tamba Hali,KC,LB,1,0,0,0,0,0,0,0,0,2,0,1,1,18.8,18.8
61,Jason Avant,PHI,WR,1,0,0,0,0,0,7,93,1,0,0,0,0,18.8,18.8
62,Chester Taylor,CHI,RB,2,0,0,0,46,2,1,12,0,0,0,0,0,9.2,18.3
63,Ike Taylor,PIT,CB,3,0,0,0,0,0,0,0,0,1,0,1,0,6.1,18.2
64,Tom Brady,NE,QB,1,299,2,1,2,0,0,0,0,0,0,0,0,18.2,18.2
65,Shaun Suisham,PIT,K,3,0,0,0,0,0,0,0,0,0,0,0,0,6.0,18.0
66,Billy Cundiff,BAL,K,2,0,0,0,0,0,0,0,0,0,0,0,0,9.0,18.0
67,Brandon Jackson,GB,RB,4,0,0,0,28,0,5,64,1,0,0,0,0,4.4,17.7
68,Devery Henderson,NO,WR,1,0,0,0,0,0,7,77,1,0,0,0,0,17.2,17.2
69,John Carlson,SEA,TE,2,0,0,0,0,0,4,31,2,0,0,0,0,8.6,17.1
70,Olindo Mare,SEA,K,2,0,0,0,0,0,0,0,0,0,0,0,0,8.5,17.0
71,Jovan Belcher,KC,LB,1,0,0,0,0,0,0,0,0,2,0,0,0,16.8,16.8
72,William Gay,PIT,CB,3,0,0,0,0,0,0,0,0,0,0,0,1,5.5,16.5
73,Erik Walden,GB,LB,3,0,0,0,0,0,0,0,0,1,0,1,0,5.3,16.0
74,Brett Keisel,PIT,DE,3,0,0,0,0,0,0,0,0,0,0,0,1,5.3,16.0
75,Lofa Tatupu,SEA,LB,2,0,0,0,0,0,0,0,0,1,0,0,0,7.9,15.8
76,Sione Pouha,NYJ,NT,3,0,0,0,0,0,0,0,0,1,0,0,0,5.3,15.8
77,Ben Obomanu,SEA,WR,2,0,0,0,0,0,9,111,0,0,0,0,0,7.8,15.6
78,Anquan Boldin,BAL,WR,2,0,0,0,0,0,6,62,1,0,0,0,0,7.6,15.2
79,Willis McGahee,BAL,RB,2,0,0,0,48,1,4,24,0,0,0,0,0,7.6,15.2
80,Chris Clemons,SEA,DE,2,0,0,0,0,0,0,0,0,1,0,0,0,7.5,15.1
81,Roddy White,ATL,WR,1,0,0,0,0,0,6,57,1,0,0,0,0,14.7,14.7
82,AJ Hawk,GB,LB,4,0,0,0,0,0,0,0,0,0,0,0,0,3.6,14.5
83,Lance Briggs,CHI,LB,2,0,0,0,0,0,0,0,0,0,1,0,0,7.2,14.5
84,Earl Bennett,CHI,WR,2,0,0,0,7,0,4,58,1,0,0,0,0,7.2,14.5
85,Darrelle Revis,NYJ,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,4.8,14.5
86,Deion Branch,NE,WR,1,0,0,0,0,0,5,59,1,0,0,0,0,14.4,14.4
87,Jamaal Charles,KC,RB,1,0,0,0,82,1,1,15,0,0,0,1,1,14.2,14.2
88,James Farrior,PIT,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,4.7,14.0
89,Nick Folk,NYJ,K,3,0,0,0,0,0,0,0,0,0,0,0,0,4.7,14.0
90,Eric Berry,KC,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,13.5,13.5
91,Cory Redding,BAL,DE,2,0,0,0,0,0,0,0,0,1,0,0,1,6.7,13.4
92,Johnny Knox,CHI,WR,2,0,0,0,0,0,6,104,0,0,0,0,0,6.7,13.4
93,Jamar Chaney,PHI,LB,1,0,0,0,0,0,0,0,0,0,0,1,0,13.0,13.0
94,Earl Thomas III,SEA,FS,2,0,0,0,0,0,0,0,0,0,0,0,0,6.5,13.0
95,Peyton Manning,IND,QB,1,225,1,0,0,0,0,0,0,0,0,0,0,13.0,13.0
96,Danny Woodhead,NE,RB,1,0,0,0,46,0,6,52,0,0,0,0,0,12.8,12.8
97,Emmanuel Sanders,PIT,WR,3,0,0,0,0,0,7,91,0,0,0,0,0,4.2,12.6
98,Drew Coleman,NYJ,CB,3,0,0,0,0,0,0,0,0,1,0,0,0,4.1,12.4
99,Garrett Hartley,NO,K,1,0,0,0,0,0,0,0,0,0,0,0,0,12.0,12.0
100,Alex Brown,NO,DE,1,0,0,0,0,0,0,0,0,1,0,0,0,11.6,11.6
