rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
77,Byron Leftwich,JAX,QB,15,2819,14,16,108,2,0,0,0,0,0,0,0,9.8,147.6
78,Warrick Dunn,ATL,RB,11,0,0,0,672,3,37,336,2,0,0,0,0,13.4,147.3
79,Anthony Thomas,CHI,RB,13,0,0,0,1024,6,9,36,0,0,0,0,0,11.3,146.5
80,J. McCareins,TEN,WR,16,0,0,0,13,0,47,813,7,0,0,0,0,9.1,146.1
81,R. Anderson,DAL,FB,15,0,0,0,306,1,69,493,4,0,0,0,0,9.6,144.4
82,Javon Walker,GB,WR,16,0,0,0,1,0,41,716,9,0,0,0,0,9.0,144.2
83,Keith Brooking,ATL,LB,16,0,0,0,0,0,0,0,0,0,0,0,2,9.0,144.0
84,Eddie Kennison,KC,WR,16,0,0,0,9,0,56,853,5,0,0,0,0,8.9,142.2
85,Rodney Harrison,NE,S,16,0,0,0,0,0,0,0,0,3,3,1,1,8.9,142.2
86,Charlie Garner,LV,RB,14,0,0,0,553,3,48,386,1,0,0,0,0,10.1,141.9
87,Kerry Collins,NYG,QB,13,3110,13,16,49,0,0,0,0,0,0,0,0,10.9,141.3
88,Duce Staley,PHI,RB,16,0,0,0,463,5,36,382,2,0,0,0,0,8.8,140.5
89,Troy Hambrick,DAL,RB,16,0,0,0,972,5,17,99,0,0,0,0,0,8.7,139.6
90,Shawn Bryson,DET,RB,16,0,0,0,606,3,54,340,0,0,0,0,0,8.7,139.6
91,Plaxico Burress,PIT,WR,16,0,0,0,-7,0,60,860,4,0,0,0,0,8.7,139.3
92,David Thornton,IND,LB,16,0,0,0,0,0,0,0,0,1,2,0,0,8.6,137.2
93,T. Glenn,DAL,WR,16,0,0,0,55,0,52,754,5,0,0,0,0,8.6,136.9
94,J. Foreman,HOU,LB,16,0,0,0,0,0,0,0,0,2,0,1,2,8.6,136.8
95,Jeff Blake,ARI,QB,13,2247,13,15,177,2,0,0,0,0,0,0,0,10.4,135.6
96,D. Nguyen,DAL,LB,16,0,0,0,0,0,0,0,0,2,0,2,2,8.4,134.2
97,Michael Strahan,NYG,DE,16,0,0,0,0,0,0,0,0,19,0,3,1,8.4,134.1
98,P. Price,ATL,WR,16,0,0,0,3,0,64,838,3,0,0,0,0,8.4,134.1
99,Matt Stover,BAL,K,16,0,0,0,0,0,0,0,0,0,0,0,0,8.4,134.0
100,L. Arrington,WAS,LB,16,0,0,0,0,0,0,0,0,6,0,6,2,8.4,133.7
