rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
33,Keanu Neal,ATL,FS,3,0,0,0,0,0,0,0,0,0,0,0,0,8.7,26.0
34,Brock Osweiler,HOU,QB,2,366,2,3,33,1,0,0,0,0,0,0,0,13.0,25.9
35,Jalen Collins,ATL,CB,3,0,0,0,0,0,0,0,0,0,0,1,1,8.3,25.0
36,DeAndre Hopkins,HOU,WR,2,0,0,0,0,0,11,132,1,0,0,0,0,12.3,24.7
37,Micah Hyde,GB,SS,3,0,0,0,0,0,0,0,0,1,1,0,0,8.2,24.6
38,Lamar Miller,HOU,RB,2,0,0,0,146,1,4,16,0,0,0,0,0,12.1,24.2
39,Dion Lewis,NE,RB,3,0,0,0,79,1,5,33,1,0,0,0,0,7.9,23.7
40,Grady Jarrett,ATL,DT,3,0,0,0,0,0,0,0,0,3,0,0,0,7.9,23.6
41,Danny Amendola,NE,WR,3,0,0,0,15,0,10,90,1,0,0,0,0,7.8,23.5
42,Mason Crosby,GB,K,3,0,0,0,0,0,0,0,0,0,0,0,0,7.7,23.0
43,Paul Richardson,SEA,WR,2,0,0,0,0,0,7,131,1,0,0,0,0,11.3,22.6
44,Matt Bryant,ATL,K,3,0,0,0,0,0,0,0,0,0,0,0,0,7.3,22.0
45,Dont'a Hightower,NE,ILB,3,0,0,0,0,0,0,0,0,1,0,1,0,7.2,21.6
46,Taylor Gabriel,ATL,WR,3,0,0,0,0,0,9,171,0,0,0,0,0,7.2,21.6
47,Nick Novak,HOU,K,2,0,0,0,0,0,0,0,0,0,0,0,0,10.5,21.0
48,A.J. Bouye,HOU,CB,2,0,0,0,0,0,0,0,0,0,2,1,0,10.5,21.0
49,Jake Ryan,GB,ILB,3,0,0,0,0,0,0,0,0,0,0,0,0,6.8,20.5
50,Mike Mitchell,PIT,FS,3,0,0,0,0,0,0,0,0,1,0,1,0,6.8,20.4
51,DeAngelo Williams,PIT,RB,3,0,0,0,36,1,7,51,0,0,0,0,0,6.7,20.2
52,Bud Dupree,PIT,OLB,3,0,0,0,0,0,0,0,0,1,0,0,0,6.6,19.8
53,Jesse James,PIT,TE,3,0,0,0,0,0,11,137,0,0,0,0,0,6.4,19.2
54,Ziggy Ansah,DET,DE,1,0,0,0,0,0,0,0,0,2,0,0,0,18.8,18.8
55,Bobby Wagner,SEA,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,9.0,18.0
56,Ricardo Allen,ATL,SS,3,0,0,0,0,0,0,0,0,0,2,0,0,6.0,18.0
57,Jordy Nelson,GB,WR,2,0,0,0,0,0,7,80,1,0,0,0,0,8.8,17.5
58,Damarious Randall,GB,CB,3,0,0,0,0,0,0,0,0,0,1,0,0,5.8,17.5
59,Michael Bennett,SEA,DE,2,0,0,0,0,0,0,0,0,2,0,0,0,8.6,17.1
60,Ross Cockrell,PIT,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,5.7,17.0
61,Brian Poole,ATL,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,5.7,17.0
62,Johnathan Joseph,HOU,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,8.5,17.0
63,Eric Rowe,NE,CB,3,0,0,0,0,0,0,0,0,0,1,0,0,5.5,16.5
64,Sean Davis,PIT,SS,3,0,0,0,0,0,0,0,0,1,0,0,0,5.5,16.5
65,LeGarrette Blount,NE,RB,3,0,0,0,109,1,1,8,0,0,0,0,0,5.4,16.2
66,Ha Ha Clinton-Dix,GB,FS,3,0,0,0,0,0,0,0,0,0,0,0,0,5.3,16.0
67,Devin McCourty,NE,FS,3,0,0,0,0,0,0,0,0,0,1,0,0,5.3,16.0
68,Stephen Hauschka,SEA,K,2,0,0,0,0,0,0,0,0,0,0,0,0,8.0,16.0
69,Jarvis Landry,MIA,WR,1,0,0,0,0,0,11,102,0,0,0,0,0,15.7,15.7
70,Eli Rogers,PIT,WR,3,0,0,0,0,0,13,112,0,0,0,0,0,5.2,15.7
71,C.J. Fiedorowicz,HOU,TE,2,0,0,0,0,0,5,71,1,0,0,0,0,7.8,15.6
72,Kam Chancellor,SEA,SS,2,0,0,0,0,0,0,0,0,0,0,0,0,7.8,15.5
73,Aaron Ripkowski,GB,FB,3,0,0,0,36,1,4,39,0,0,0,0,0,5.2,15.5
74,Andre Hal,HOU,FS,2,0,0,0,0,0,0,0,0,0,1,0,0,7.8,15.5
75,Austin Hooper,ATL,TE,3,0,0,0,0,0,6,65,1,0,0,0,0,5.2,15.5
76,Martellus Bennett,NE,TE,3,0,0,0,0,0,11,98,0,0,0,0,0,5.1,15.3
77,Nick Perry,GB,OLB,3,0,0,0,0,0,0,0,0,1,0,0,0,5.0,15.0
78,Clay Matthews,GB,OLB,3,0,0,0,0,0,0,0,0,1,0,1,1,5.0,15.0
79,Ladarius Gunter,GB,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,5.0,15.0
80,Dan Bailey,DAL,K,1,0,0,0,0,0,0,0,0,0,0,0,0,15.0,15.0
81,Jason Witten,DAL,TE,1,0,0,0,0,0,6,59,1,0,0,0,0,14.9,14.9
82,Jimmy Graham,SEA,TE,2,0,0,0,0,0,6,59,1,0,0,0,0,7.4,14.9
83,Tavarres King,NYG,WR,1,0,0,0,0,0,3,73,1,0,0,0,0,14.8,14.8
84,Cliff Avril,SEA,DE,2,0,0,0,0,0,0,0,0,2,0,0,0,7.3,14.6
85,Alan Branch,NE,DT,3,0,0,0,0,0,0,0,0,1,0,0,1,4.9,14.6
86,Kyle Van Noy,NE,ILB,3,0,0,0,0,0,0,0,0,1,0,1,0,4.8,14.4
87,Morgan Burnett,GB,SS,3,0,0,0,0,0,0,0,0,0,0,0,0,4.7,14.0
88,Malcom Brown,NE,DT,3,0,0,0,0,0,0,0,0,1,0,0,0,4.6,13.9
89,Patrick Chung,NE,SS,3,0,0,0,0,0,0,0,0,0,0,0,0,4.5,13.5
90,Artie Burns,PIT,CB,3,0,0,0,0,0,0,0,0,0,0,0,1,4.5,13.5
91,Ra'Shede Hageman,ATL,DE,3,0,0,0,0,0,0,0,0,1,0,0,0,4.4,13.1
92,Cobi Hamilton,PIT,WR,3,0,0,0,0,0,4,51,1,0,0,0,0,4.4,13.1
93,Eli Manning,NYG,QB,1,299,1,1,11,0,0,0,0,0,0,0,0,13.1,13.1
94,Landon Collins,NYG,SS,1,0,0,0,0,0,0,0,0,1,0,0,0,13.0,13.0
95,K.J. Wright,SEA,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,6.5,13.0
96,Javon Hargrave,PIT,NT,3,0,0,0,0,0,0,0,0,1,0,0,0,4.3,13.0
97,Ramik Wilson,KC,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,13.0,13.0
98,Andre Holmes,LV,WR,1,0,0,0,0,0,4,50,1,0,0,0,0,13.0,13.0
99,Julius Peppers,GB,OLB,3,0,0,0,0,0,0,0,0,1,0,0,0,4.3,12.9
100,Rob Ninkovich,NE,OLB,3,0,0,0,0,0,0,0,0,1,0,0,1,4.3,12.8
