rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
47,Carson Wentz,PHI,QB,12,2620,16,15,276,5,0,0,0,0,0,0,0,16.5,198.4
48,Ezekiel Elliott,DAL,RB,15,0,0,0,979,6,52,338,2,0,0,0,0,13.2,197.7
49,Keenan Allen,LAC,WR,14,0,0,0,-1,0,100,992,8,0,0,0,0,13.9,195.1
50,Brandin Cooks,HOU,WR,15,0,0,0,0,0,81,1150,6,0,0,0,0,12.8,191.5
51,Amari Cooper,DAL,WR,16,0,0,0,14,0,92,1114,5,0,0,0,0,11.9,190.8
52,Devin White,TB,ILB,15,0,0,0,0,0,0,0,0,9,0,2,1,12.7,189.9
53,Marvin Jones Jr.,DET,WR,16,0,0,0,0,0,76,978,9,0,0,0,0,11.9,189.8
54,JuJu Smith-Schuster,PIT,WR,16,0,0,0,0,0,97,831,9,0,0,0,1,11.6,185.6
55,Antonio Gibson,WAS,RB,14,0,0,0,795,11,36,247,0,0,0,0,0,13.2,184.2
56,Chase Claypool,PIT,WR,16,0,0,0,16,2,62,873,9,0,0,0,0,11.5,183.9
57,Melvin Gordon III,DEN,RB,15,0,0,0,986,9,32,158,1,0,0,0,0,12.2,182.4
58,Drew Lock,DEN,QB,13,2933,16,15,160,3,0,0,0,0,0,0,0,13.9,181.3
59,Terry McLaurin,WAS,WR,15,0,0,0,30,0,87,1118,4,0,0,0,0,12.0,180.3
60,Daniel Jones,NYG,QB,14,2943,11,10,423,1,0,0,0,0,0,0,0,12.9,180.0
61,Kenyan Drake,ARI,RB,15,0,0,0,955,10,25,137,0,0,0,0,0,12.0,179.7
62,DJ Moore,CAR,WR,15,0,0,0,22,0,66,1193,4,0,0,1,0,11.9,178.5
63,Diontae Johnson,PIT,WR,15,0,0,0,15,0,88,923,7,0,0,0,0,11.9,177.8
64,Mike Davis,CAR,RB,15,0,0,0,642,6,59,373,2,0,0,0,0,11.8,177.0
65,Robbie Chosen,CAR,WR,16,0,0,0,15,0,95,1096,3,0,0,0,0,11.0,176.6
66,CeeDee Lamb,DAL,WR,16,0,0,0,82,1,74,935,5,0,0,0,0,10.9,174.7
67,Joe Burrow,CIN,QB,10,2688,13,5,142,3,0,0,0,0,0,0,0,17.4,173.7
68,Curtis Samuel,CAR,WR,15,0,0,0,200,2,77,851,3,0,0,0,0,11.6,173.6
69,Ronald Jones,TB,RB,14,0,0,0,978,7,28,165,1,0,0,0,0,12.3,172.3
70,T.J. Watt,PIT,OLB,15,0,0,0,0,0,0,0,0,15,1,1,0,11.4,170.6
71,Roquan Smith,CHI,ILB,16,0,0,0,0,0,0,0,0,4,2,1,0,10.6,169.7
72,Chris Carson,SEA,RB,12,0,0,0,681,5,37,287,4,0,0,0,0,14.1,169.3
73,D'Andre Swift,DET,RB,13,0,0,0,521,8,46,357,2,0,0,0,0,12.8,166.8
74,Cole Beasley,BUF,WR,15,20,1,0,0,0,82,967,4,0,0,0,0,11.1,166.5
75,David Johnson,HOU,RB,12,0,0,0,691,6,33,314,2,0,0,0,0,13.6,163.0
76,Cooper Kupp,LAR,WR,15,0,0,0,33,0,92,974,3,0,0,0,0,10.8,162.7
77,William Fuller V,HOU,WR,11,0,0,0,0,0,53,879,8,0,0,0,0,14.8,162.4
78,Nyheim Hines,IND,RB,16,0,0,0,380,3,63,482,4,0,0,0,0,10.1,161.7
79,Nelson Agholor,LV,WR,16,0,0,0,0,0,48,896,8,0,0,0,0,10.1,161.6
80,Tee Higgins,CIN,WR,16,0,0,0,28,0,67,908,6,0,0,0,0,10.1,161.1
81,Blake Martinez,NYG,ILB,16,0,0,0,0,0,0,0,0,3,1,2,1,10.0,160.3
82,Gardner Minshew II,JAX,QB,9,2259,16,5,153,1,1,0,0,0,0,0,0,17.8,160.2
83,Jason Sanders,MIA,K,16,0,0,0,0,0,0,0,0,0,0,0,0,10.0,160.0
84,Younghoe Koo,ATL,K,15,0,0,0,0,0,0,0,0,0,0,0,0,10.7,160.0
85,Joe Schobert,JAX,ILB,16,0,0,0,0,0,0,0,0,3,3,2,0,10.0,159.7
86,J.K. Dobbins,BAL,RB,15,0,0,0,805,9,18,120,0,0,0,0,0,10.6,159.5
87,Zach Cunningham,HOU,OLB,16,0,0,0,0,0,0,0,0,3,0,1,0,9.9,159.1
88,Corey Davis,TEN,WR,14,0,0,0,0,0,65,984,5,0,0,0,0,11.3,158.9
89,Chris Godwin,TB,WR,12,0,0,0,0,0,65,840,7,0,0,0,0,13.2,158.5
90,Clyde Edwards-Helaire,KC,RB,13,0,0,0,803,4,36,297,1,0,0,0,0,12.2,158.0
91,Jaylon Smith,DAL,ILB,16,0,0,0,0,0,0,0,0,2,1,1,3,9.8,156.7
92,Miles Sanders,PHI,RB,12,0,0,0,867,6,28,197,0,0,0,0,0,13.0,156.4
93,Brandon Aiyuk,SF,WR,12,0,0,0,77,2,60,748,5,0,0,0,0,12.9,154.5
94,Marquise Brown,BAL,WR,16,0,0,0,1,0,58,769,8,0,0,0,0,9.6,154.0
95,Mitchell Trubisky,CHI,QB,10,2055,16,8,195,1,0,0,0,0,0,0,0,15.4,153.7
96,Ryan Fitzpatrick,MIA,QB,9,2091,13,8,151,2,1,0,0,0,0,0,0,17.0,153.2
97,Tyler Boyd,CIN,WR,15,16,0,0,49,0,79,841,4,0,0,0,0,10.2,153.1
98,Taysom Hill,NO,QB,16,928,4,2,457,8,8,98,1,0,0,0,0,9.5,152.6
99,Daniel Carlson,LV,K,16,0,0,0,0,0,0,0,0,0,0,0,0,9.5,152.0
100,Jarvis Landry,CLE,WR,15,74,1,0,10,1,72,840,3,0,0,0,0,10.1,152.0
