rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
41,Braylon Edwards,NYJ,WR,3,0,0,0,0,0,6,156,1,0,0,0,0,8.2,24.6
42,Demarcus Ware,DAL,LB,2,0,0,0,0,0,0,0,0,3,0,1,0,12.1,24.2
43,Jeremy Maclin,PHI,WR,1,0,0,0,0,0,7,146,1,0,0,0,0,24.1,24.1
44,Miles Austin,DAL,WR,2,0,0,0,8,0,11,116,1,0,0,0,0,11.9,23.9
45,Greg Jennings,GB,WR,1,0,0,0,0,0,8,130,1,0,0,0,0,23.0,23.0
46,Kerry Rhodes,NYJ,S,3,0,0,0,0,0,0,0,0,1,0,1,0,7.5,22.5
47,Ray Lewis,BAL,LB,2,0,0,0,0,0,0,0,0,1,0,0,0,11.1,22.2
48,Bradie James,DAL,LB,2,0,0,0,0,0,0,0,0,1,0,1,1,11.1,22.1
49,Thomas Jones,NYJ,RB,3,0,0,0,117,1,2,28,0,0,0,0,0,7.2,21.5
50,Jeremy Shockey,NO,TE,3,0,0,0,0,0,7,58,2,0,0,0,0,7.1,21.3
51,Bryan Thomas,NYJ,LB,3,0,0,0,0,0,0,0,0,1,0,1,0,6.9,20.8
52,Tony Romo,DAL,QB,2,442,2,1,4,0,0,0,0,0,0,0,0,10.0,20.1
53,Jason Witten,DAL,TE,2,0,0,0,0,0,14,125,0,0,0,0,0,9.8,19.5
54,Julian Edelman,NE,WR,1,0,0,0,0,0,6,44,2,0,0,0,0,19.4,19.4
55,Darren Sharper,NO,FS,3,0,0,0,0,0,0,0,0,0,0,0,1,6.3,19.0
56,Roman Harper,NO,SS,3,0,0,0,0,0,0,0,0,0,0,1,0,6.3,19.0
57,Chad Greenway,MIN,LB,2,0,0,0,0,0,0,0,0,1,0,0,0,9.4,18.9
58,Jermichael Finley,GB,TE,1,0,0,0,0,0,6,159,0,0,0,0,0,18.9,18.9
59,Domonique Foxworth,BAL,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,9.2,18.5
60,Antoine Bethea,IND,FS,3,0,0,0,0,0,0,0,0,0,1,0,0,6.2,18.5
61,Terrell Suggs,BAL,LB,2,0,0,0,0,0,0,0,0,1,0,1,1,9.2,18.4
62,Philip Rivers,LAC,QB,1,298,1,2,4,1,0,0,0,0,0,0,0,18.3,18.3
63,Tray Session,IND,LB,3,0,0,0,0,0,0,0,0,0,0,0,1,6.0,18.0
64,Visanthe Shiancoe,MIN,TE,2,0,0,0,0,0,5,94,1,0,0,0,0,8.9,17.9
65,Chris Carr,BAL,DB,2,0,0,0,0,0,0,0,0,0,1,0,0,8.8,17.5
66,Bernard Berrian,MIN,WR,2,0,0,0,0,0,12,134,0,0,0,0,0,8.7,17.4
67,Darrelle Revis,NYJ,CB,3,0,0,0,0,0,0,0,0,0,2,0,0,5.5,16.5
68,Will Smith,NO,DE,3,0,0,0,0,0,0,0,0,0,1,1,0,5.5,16.5
69,Dannell Ellerbe,BAL,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,8.2,16.5
70,Jabari Greer,NO,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,5.3,16.0
71,Jay Feely,NYJ,K,3,0,0,0,0,0,0,0,0,0,0,0,0,5.3,16.0
72,Adrian Wilson,ARI,SS,2,0,0,0,0,0,0,0,0,0,0,0,0,8.0,16.0
73,Willis McGahee,BAL,RB,2,0,0,0,69,1,2,20,0,0,0,0,0,7.9,15.9
74,Chris Wells,ARI,RB,2,0,0,0,98,1,0,0,0,0,0,0,0,7.9,15.8
75,Dwan Edwards,BAL,DE,2,0,0,0,0,0,0,0,0,1,0,0,0,7.8,15.6
76,Jacob Lacey,IND,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,5.2,15.5
77,Shaun Ellis,NYJ,DE,3,0,0,0,0,0,0,0,0,1,0,0,1,5.2,15.5
78,Scott Fujita,NO,LB,3,0,0,0,0,0,0,0,0,0,0,0,1,5.2,15.5
79,Randall Gay,NO,CB,3,0,0,0,0,0,0,0,0,0,0,1,0,5.0,15.0
80,Calvin Pace,NYJ,LB,3,0,0,0,0,0,0,0,0,0,0,1,0,5.0,15.0
81,Vincent Jackson,LAC,WR,1,0,0,0,0,0,7,111,0,0,0,0,0,14.6,14.6
82,Jared Allen,MIN,DE,2,0,0,0,0,0,0,0,0,1,0,1,0,7.2,14.3
83,Bryant McFadden,ARI,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,7.0,14.0
84,Ryan Longwell,MIN,K,2,0,0,0,0,0,0,0,0,0,0,0,0,7.0,14.0
85,Sedrick Ellis,NO,DT,3,0,0,0,0,0,0,0,0,1,0,0,0,4.6,13.8
86,Dwight Freeney,IND,LB,3,0,0,0,0,0,0,0,0,1,0,0,0,4.6,13.7
87,Antrel Rolle,ARI,FS,2,0,0,0,0,0,0,0,0,0,0,0,0,6.8,13.5
88,Antonio Gates,LAC,TE,1,0,0,0,0,0,8,93,0,0,0,0,0,13.3,13.3
89,Shaun Suisham,DAL,K,2,0,0,0,0,0,0,0,0,0,0,0,0,6.5,13.0
90,Eric Weddle,LAC,FS,1,0,0,0,0,0,0,0,0,1,0,0,0,12.7,12.7
91,Dwight Lowery,NYJ,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,4.2,12.5
92,Keith Brooking,DAL,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,6.2,12.5
93,James Jones,GB,WR,1,0,0,0,0,0,3,50,1,0,0,0,0,12.5,12.5
94,Clay Matthews,GB,LB,1,0,0,0,0,0,0,0,0,1,0,1,1,12.4,12.4
95,Haloti Ngata,BAL,DT,2,0,0,0,0,0,0,0,0,1,0,0,0,6.2,12.4
96,Chike Okeafor,ARI,LB,2,0,0,0,0,0,0,0,0,1,0,0,0,6.2,12.3
97,Billy Cundiff,BAL,K,2,0,0,0,0,0,0,0,0,0,0,0,0,6.0,12.0
98,Melvin Bullitt,IND,SS,3,0,0,0,0,0,0,0,0,0,0,0,0,4.0,12.0
99,Vince Wilfork,NE,NT,1,0,0,0,0,0,0,0,0,0,0,0,0,12.0,12.0
100,Daniel Muir,IND,DT,3,0,0,0,0,0,0,0,0,0,0,0,0,4.0,12.0
