rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
29,Philip Rivers,LAC,QB,16,3388,22,9,49,0,0,0,0,0,0,0,0,13.0,208.4
30,TJ Houshmandzadeh,CIN,WR,14,0,0,0,6,0,90,1081,9,0,0,0,0,14.8,207.7
31,Joseph Addai,IND,RB,16,0,0,0,1081,7,40,325,1,0,0,0,0,12.8,204.6
32,Deuce McAllister,NO,RB,15,0,0,0,1057,11,30,198,0,0,0,0,0,13.6,204.5
33,Vince Young,TEN,QB,15,2199,12,13,552,7,0,0,0,0,0,0,0,13.5,203.2
34,Chester Taylor,MIN,RB,15,0,0,0,1216,6,42,288,0,0,0,0,0,13.4,201.4
35,Donovan McNabb,PHI,QB,10,2647,18,6,212,3,0,0,0,0,0,0,0,20.1,201.1
36,Ahman Green,GB,RB,14,0,0,0,1059,5,46,373,1,0,0,0,0,14.2,198.2
37,Andre Johnson,HOU,WR,16,0,0,0,14,0,103,1147,5,0,0,0,0,12.3,197.6
38,Laveranues Coles,NYJ,WR,16,0,0,0,14,0,91,1098,6,0,0,0,0,12.0,192.7
39,Marion Barber,DAL,RB,16,0,0,0,654,14,23,196,2,0,0,0,0,12.0,192.5
40,Mike Furrey,DET,WR,16,0,0,0,0,0,98,1086,6,0,0,0,0,12.0,191.6
41,Brett Favre,GB,QB,16,3885,18,18,29,1,0,0,0,0,0,0,0,11.9,190.3
42,Kevin Jones,DET,RB,12,0,0,0,689,6,61,520,2,0,0,0,0,15.8,189.4
43,Anquan Boldin,ARI,WR,16,0,0,0,28,0,83,1203,4,0,0,0,0,11.8,188.6
44,Plaxico Burress,NYG,WR,15,0,0,0,0,0,63,988,10,0,0,0,0,12.6,188.3
45,Thomas Jones,CHI,RB,16,-4,0,0,1210,6,36,154,0,0,0,0,0,11.8,188.2
46,Eli Manning,NYG,QB,16,3244,24,18,21,0,0,0,0,0,0,0,0,11.7,187.9
47,D. Jackson,SEA,WR,13,0,0,0,0,0,63,956,10,0,0,0,0,14.4,187.1
48,Marques Colston,NO,WR,14,0,0,0,0,0,70,1038,8,0,0,0,0,13.3,186.8
49,Edgerrin James,ARI,RB,16,0,0,0,1159,6,38,217,0,0,0,0,0,11.7,186.6
50,Ben Roethlisberger,PIT,QB,15,3513,18,23,98,2,0,0,0,0,0,0,0,12.3,184.3
51,Jamal Lewis,BAL,RB,16,0,0,0,1132,9,18,115,0,0,0,0,0,11.5,183.7
52,Fred Taylor,JAX,RB,15,0,0,0,1146,5,23,242,1,0,0,0,0,12.2,182.3
53,Antonio Gates,LAC,TE,16,0,0,0,0,0,71,924,9,0,0,0,0,11.4,181.9
54,Travis Henry,TEN,RB,14,0,0,0,1211,7,18,78,0,0,0,0,0,12.8,179.9
55,Joey Galloway,TB,WR,16,0,0,0,9,0,62,1057,7,0,0,0,0,11.2,179.6
56,Steve McNair,BAL,QB,16,3050,16,12,119,1,0,0,0,0,0,0,0,11.1,177.9
57,Corey Dillon,NE,RB,16,0,0,0,812,13,15,147,0,0,0,0,0,11.1,177.4
58,T. Glenn,DAL,WR,15,0,0,0,11,0,70,1047,6,0,0,0,0,11.8,176.8
59,DeMeco Ryans,HOU,LB,16,0,0,0,0,0,0,0,0,4,1,1,1,11.0,176.1
60,JP Losman,BUF,QB,16,3051,19,14,140,1,0,0,0,0,0,0,0,11.0,176.0
61,Jerricho Cotchery,NYJ,WR,16,0,0,0,25,0,82,961,6,0,0,0,0,11.0,175.6
62,Tony Romo,DAL,QB,16,2903,19,13,102,0,0,0,0,0,0,0,0,10.9,174.3
63,Chad Pennington,NYJ,QB,16,3352,17,16,109,0,0,7,0,0,0,0,0,10.9,173.7
64,Warrick Dunn,ATL,RB,16,0,0,0,1140,4,22,170,1,0,0,0,0,10.8,172.0
65,L. Fletcher-Baker,BUF,LB,16,0,0,0,0,0,0,0,0,2,4,0,1,10.8,172.0
66,Hines Ward,PIT,WR,14,0,0,0,30,0,74,975,6,0,0,0,0,12.2,171.5
67,Ronnie Brown,MIA,RB,13,0,0,0,1008,5,33,276,0,0,0,0,0,13.1,170.9
68,Rex Grossman,CHI,QB,16,3193,23,20,2,0,1,-4,0,0,0,0,0,10.6,170.0
69,Isaac Bruce,LAR,WR,16,0,0,0,0,0,74,1098,3,0,0,0,0,10.4,166.8
70,Larry Fitzgerald,ARI,WR,13,0,0,0,0,0,69,946,6,0,0,0,0,12.7,165.1
71,Alex Smith,SF,QB,16,2890,16,16,147,2,0,0,0,0,0,0,0,10.3,164.3
72,Jason Taylor,MIA,LB,16,0,0,0,0,0,0,0,0,14,2,9,2,10.2,162.4
73,Zack Thomas,MIA,LB,16,0,0,0,0,0,0,0,0,3,1,2,0,10.1,161.4
74,Reggie Brown,PHI,WR,16,0,0,0,24,1,46,816,8,0,0,0,0,10.1,161.0
75,Donnie Edwards,LAC,LB,16,0,0,0,0,0,0,0,0,3,3,2,1,9.9,158.7
76,Tony Gonzalez,KC,TE,15,0,0,0,0,0,73,900,5,0,0,0,0,10.6,158.5
77,Lance Briggs,CHI,LB,16,0,0,0,0,0,0,0,0,1,2,4,1,9.9,157.9
78,Aaron Kampman,GB,DE,16,0,0,0,0,0,0,0,0,16,0,3,1,9.8,156.8
79,Keith Bulluck,TEN,LB,16,0,0,0,0,0,0,0,0,3,1,2,1,9.8,156.0
80,Braylon Edwards,CLE,WR,16,0,0,0,7,0,61,884,6,0,0,0,0,9.7,155.6
81,Willis McGahee,BUF,RB,14,0,0,0,990,6,18,156,0,0,0,0,0,11.1,155.6
82,Demarcus Ware,DAL,LB,16,0,0,0,0,0,0,0,0,12,1,5,1,9.7,154.7
83,Mark Clayton,BAL,WR,16,0,0,0,-30,0,67,939,5,0,0,1,0,9.7,154.4
84,Alge Crumpler,ATL,TE,16,0,0,0,0,0,56,780,8,0,0,0,0,9.6,154.0
85,Adrian Wilson,ARI,SS,16,0,0,0,0,0,0,0,0,5,4,4,2,9.6,153.3
86,Santana Moss,WAS,WR,14,0,0,0,82,0,55,790,6,0,0,0,0,10.9,152.7
87,Jake Delhomme,CAR,QB,13,2805,17,11,12,0,0,0,0,0,0,0,0,11.6,151.4
88,Bart Scott,BAL,LB,16,0,0,0,0,0,0,0,0,10,2,0,0,9.4,151.1
89,Antonio Pierce,NYG,LB,16,0,0,0,0,0,0,0,0,1,1,1,2,9.4,150.5
90,David Carr,HOU,QB,16,2767,11,12,195,2,0,0,0,0,0,0,0,9.4,150.2
91,Kellen Winslow,CLE,TE,16,0,0,0,0,0,89,875,3,0,0,0,0,9.4,150.0
92,Brian Urlacher,CHI,LB,16,0,0,0,0,0,0,0,0,0,3,1,1,9.3,149.5
93,Julius Jones,DAL,RB,16,0,0,0,1084,4,9,142,0,0,0,0,0,9.3,149.1
94,Todd Heap,BAL,TE,16,0,0,0,0,0,73,765,6,0,0,0,0,9.3,149.0
95,Matt Hasselbeck,SEA,QB,12,2442,18,15,110,0,0,0,0,0,0,0,0,12.4,148.7
96,Cato June,IND,LB,16,0,0,0,0,0,0,0,0,1,3,2,1,9.1,146.2
97,Adalius Thomas,BAL,LB,16,0,0,0,0,0,0,0,0,11,1,0,1,9.1,145.3
98,Laurence Maroney,NE,RB,14,0,0,0,745,6,22,194,1,0,0,0,0,10.3,144.9
99,Muhsin Muhammad,CHI,WR,16,0,0,0,0,0,60,863,5,0,0,0,0,9.0,144.3
100,M. Booker,MIA,WR,14,0,0,0,19,0,55,747,6,0,0,0,0,10.3,144.1
