rank,name,team,position,games_played,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,sacks,def_int,fumbles_forced,fumbles_rec,fpts_per_game,fpts
55,Isaac Bruce,LAR,WR,16,0,0,0,18,0,79,1075,7,0,0,0,0,11.9,190.8
56,Mark Brunell,JAX,QB,15,2788,17,7,207,0,0,0,0,0,0,0,0,12.7,190.2
57,Drew Brees,LAC,QB,16,3284,17,16,130,1,0,0,0,0,0,0,0,11.8,188.4
58,A. Smith,NE,RB,16,0,0,0,982,6,31,243,2,0,0,0,0,11.8,188.0
59,Jimmy Smith,JAX,WR,16,0,0,0,2,0,80,1027,7,0,0,0,0,11.7,186.9
60,Brian Urlacher,CHI,LB,16,0,0,0,0,0,0,0,0,5,1,2,2,11.6,185.4
61,Edgerrin James,IND,RB,14,0,0,0,989,2,61,354,1,0,0,0,0,13.2,184.8
62,R. Gardner,WAS,WR,16,0,0,0,1,0,71,1006,8,0,0,0,0,11.5,184.2
63,Jon Kitna,CIN,QB,14,3178,16,16,57,4,0,0,0,0,0,0,0,13.1,182.8
64,Chad Johnson,CIN,WR,16,0,0,0,0,0,69,1166,5,0,0,0,0,11.3,181.1
65,Kevin Johnson,TB,WR,16,0,0,0,0,0,76,1088,5,0,0,0,0,11.3,180.8
66,Rod Smith,DEN,WR,16,0,0,0,9,0,89,1027,5,0,0,0,0,11.1,178.1
67,Brian Griese,DEN,QB,13,3214,15,15,107,1,0,0,0,0,0,0,0,13.5,175.3
68,Derrick Mason,TEN,WR,14,0,0,0,0,0,79,1012,5,0,0,0,0,12.2,170.7
69,Tommy Maddox,PIT,QB,15,2836,20,16,43,0,0,0,0,0,0,0,0,11.3,169.7
70,Q. Morgan,CLE,WR,16,0,0,0,7,0,56,964,7,0,0,0,0,10.6,169.1
71,T. Taylor,BAL,WR,16,0,0,0,105,0,61,869,6,0,0,0,0,10.2,163.9
72,Derrick Brooks,TB,LB,16,0,0,0,0,0,0,0,0,1,5,1,1,10.2,162.8
73,C. Conway,LAC,WR,13,0,0,0,53,2,57,852,5,0,0,0,0,12.4,161.0
74,Joey Galloway,DAL,WR,16,0,0,0,31,0,61,908,6,0,0,0,0,10.0,160.4
75,Todd Heap,BAL,TE,16,0,0,0,38,0,68,836,6,0,0,0,0,10.0,159.4
76,Tim Couch,CLE,QB,14,2842,18,18,77,0,0,0,0,0,0,0,0,11.4,159.4
77,T. Brown,NE,WR,14,0,0,0,14,0,97,890,3,0,0,0,0,11.3,158.9
78,David Carr,HOU,QB,16,2592,9,15,282,3,0,0,0,0,0,0,0,9.9,157.9
79,Stephen Davis,WAS,RB,12,0,0,0,820,7,23,142,1,0,0,0,0,13.0,155.7
80,Donnie Edwards,LAC,LB,16,0,0,0,0,0,0,0,0,0,5,0,1,9.7,155.5
81,Amous Zereoue,PIT,RB,16,0,0,0,762,4,42,341,0,0,0,0,0,9.7,155.3
82,Michael Pittman,TB,RB,16,0,0,0,718,1,59,477,0,0,0,1,0,9.6,153.0
83,Joe Porter,LV,CB,16,0,0,0,6,0,51,688,9,0,0,0,0,9.6,152.9
84,Tony Gonzalez,KC,TE,16,0,0,0,0,0,63,773,7,0,0,0,0,9.4,150.8
85,T. Pinkston,PHI,WR,15,0,0,0,-15,0,60,798,7,0,0,0,0,10.0,150.3
86,Jason Taylor,MIA,LB,16,0,0,0,0,0,0,0,0,19,0,7,2,9.3,148.8
87,W. Chrebet,NYJ,WR,15,0,0,0,0,0,51,691,9,0,0,1,0,9.9,148.6
88,Jamie Sharper,HOU,LB,16,0,0,0,0,0,0,0,0,6,0,0,3,9.3,148.5
89,J. Thrash,PHI,WR,16,0,0,0,126,2,52,635,6,0,0,0,0,9.3,148.1
90,Brian Finneran,ATL,WR,16,0,0,0,0,0,56,838,6,0,0,0,0,9.2,147.8
91,Keith Bulluck,TEN,LB,16,0,0,0,0,0,0,0,0,1,1,3,2,9.2,147.6
92,T. Brown,LV,WR,16,0,0,0,19,0,81,930,2,0,0,0,0,9.2,147.4
93,Jay Fiedler,MIA,QB,11,2024,14,9,99,3,0,0,0,0,0,0,0,13.4,146.9
94,L. Arrington,WAS,LB,16,0,0,0,0,0,0,0,0,11,0,4,3,9.1,146.3
95,Madieu Williams,MIN,FS,16,0,0,0,414,11,27,251,0,0,0,0,0,9.1,146.0
96,London Fletcher,BUF,LB,16,0,0,0,0,0,0,0,0,3,0,2,2,9.1,145.4
97,Brian Dawkins,PHI,FS,16,0,0,0,0,0,1,57,1,3,2,5,3,9.1,145.4
98,Emmitt Smith,DAL,RB,16,0,0,0,975,5,16,89,0,0,0,0,0,9.0,144.4
99,M. Maslowski,KC,LB,16,0,0,0,0,0,0,0,0,1,3,2,1,9.0,144.1
100,William Green,CLE,RB,16,0,0,0,887,6,16,113,0,0,0,0,0,9.0,144.0
