params/learning_starts,params/stats_window_size,params/gamma,params/target_update_interval,params/exploration_initial_eps,time/episodes,time/time_elapsed,rollout/ep_len_mean,params/verbose,time/fps,params/exploration_final_eps,params/gradient_steps,params/batch_size,params/train_freq,rollout/ep_rew_mean,time/total_timesteps,params/policy,params/buffer_size,params/tau,params/policy_kwargs,params/exploration_fraction,params/learning_rate,rollout/exploration_rate,params/max_grad_norm,train/loss,train/learning_rate,mean_reward,train/n_updates,eval/mean_reward,eval/mean_ep_length
,,,,,27020,28066,15.05,,14,,,,,0.80202402,405705,,,,,,,0.05,,2.096577372867614e-05,0.0003,,101176,,
,,,,,27024,28070,15.05,,14,,,,,0.8002420900000001,405765,,,,,,,0.05,,0.0007738205604255199,0.0003,,101191,,
,,,,,27028,28074,15.05,,14,,,,,0.8008190799999998,405825,,,,,,,0.05,,1.9677007003338076e-05,0.0003,,101206,,
,,,,,27032,28078,15.05,,14,,,,,0.80047928,405885,,,,,,,0.05,,1.1581037142605055e-05,0.0003,,101221,,
,,,,,27036,28082,15.05,,14,,,,,0.8020285300000001,405945,,,,,,,0.05,,0.0002674443239811808,0.0003,,101236,,
,,,,,27040,28087,15.05,,14,,,,,0.8022757,406005,,,,,,,0.05,,2.1096142518217675e-05,0.0003,0.052833702,101251,,
,,,,,27044,28091,15.05,,14,,,,,0.80338673,406065,,,,,,,0.05,,1.8988168449141085e-05,0.0003,,101266,,
,,,,,27048,28095,15.05,,14,,,,,0.80344768,406125,,,,,,,0.05,,2.5897383238771e-05,0.0003,,101281,,
,,,,,27052,28099,15.05,,14,,,,,0.80484983,406185,,,,,,,0.05,,1.4329219084174838e-05,0.0003,,101296,,
,,,,,27056,28103,15.05,,14,,,,,0.80537498,406245,,,,,,,0.05,,2.0160221538390033e-05,0.0003,,101311,,
,,,,,27060,28107,15.05,,14,,,,,0.80547821,406305,,,,,,,0.05,,1.94583826669259e-05,0.0003,,101326,,
,,,,,27064,28111,15.05,,14,,,,,0.8061040400000001,406365,,,,,,,0.05,,1.9722549041034654e-05,0.0003,,101341,,
,,,,,27068,28115,15.05,,14,,,,,0.8049926500000001,406425,,,,,,,0.05,,1.4585729331884068e-05,0.0003,,101356,,
,,,,,27072,28119,15.05,,14,,,,,0.8048176199999999,406485,,,,,,,0.05,,1.9844957932946272e-05,0.0003,,101371,,
,,,,,27076,28123,15.0,,14,,,,,0.8030359499999998,406545,,,,,,,0.05,,1.8571219698060304e-05,0.0003,,101386,,
,,,,,27080,28127,15.0,,14,,,,,0.8033625499999998,406605,,,,,,,0.05,,1.236255411640741e-05,0.0003,,101401,,
,,,,,27084,28131,15.0,,14,,,,,0.8032031500000001,406665,,,,,,,0.05,,1.6878202586667612e-05,0.0003,,101416,,
,,,,,27088,28135,15.0,,14,,,,,0.80358972,406725,,,,,,,0.05,,1.702853296592366e-05,0.0003,,101431,,
,,,,,27092,28139,15.0,,14,,,,,0.8034592100000001,406785,,,,,,,0.05,,2.576523183961399e-05,0.0003,,101446,,
,,,,,27096,28143,15.0,,14,,,,,0.8037841799999998,406845,,,,,,,0.05,,3.0406637961277738e-05,0.0003,,101461,,
,,,,,27100,28147,15.0,,14,,,,,0.8029133999999999,406905,,,,,,,0.05,,1.9526309188222513e-05,0.0003,,101476,,
,,,,,27104,28151,15.0,,14,,,,,0.8019992,406965,,,,,,,0.05,,1.0419868885946926e-05,0.0003,,101491,,
,,,,,27108,28155,15.0,,14,,,,,0.8169139999999999,407025,,,,,,,0.05,,0.00011384882964193821,0.0003,0.054538354,101506,,
,,,,,27112,28159,15.0,,14,,,,,0.8172127,407085,,,,,,,0.05,,1.73503012774745e-05,0.0003,,101521,,
,,,,,27116,28163,15.0,,14,,,,,0.8167793599999998,407145,,,,,,,0.05,,1.055437223840272e-05,0.0003,,101536,,
,,,,,27120,28167,15.0,,14,,,,,0.8160335100000001,407205,,,,,,,0.05,,1.3010607290198095e-05,0.0003,,101551,,
,,,,,27124,28171,15.0,,14,,,,,0.8181815600000002,407265,,,,,,,0.05,,1.1318572433083318e-05,0.0003,,101566,,
,,,,,27128,28175,15.0,,14,,,,,0.81735138,407325,,,,,,,0.05,,1.7780488633434288e-05,0.0003,,101581,,
,,,,,27132,28179,15.0,,14,,,,,0.8188176499999997,407385,,,,,,,0.05,,2.0758103346452117e-05,0.0003,,101596,,
,,,,,27136,28184,15.0,,14,,,,,0.8186622999999998,407445,,,,,,,0.05,,1.105376759369392e-05,0.0003,,101611,,
,,,,,27140,28187,15.0,,14,,,,,0.81957632,407505,,,,,,,0.05,,2.354208663746249e-05,0.0003,,101626,,
,,,,,27144,28192,15.0,,14,,,,,0.8200877600000002,407565,,,,,,,0.05,,2.411503555777017e-05,0.0003,,101641,,
,,,,,27148,28195,15.0,,14,,,,,0.8201941700000001,407625,,,,,,,0.05,,1.9354140022187494e-05,0.0003,,101656,,
,,,,,27152,28199,15.0,,14,,,,,0.8194523900000001,407685,,,,,,,0.05,,1.584245910635218e-05,0.0003,,101671,,
,,,,,27156,28203,15.0,,14,,,,,0.81939114,407745,,,,,,,0.05,,2.7839116228278726e-05,0.0003,,101686,,
,,,,,27160,28207,15.0,,14,,,,,0.8189772899999999,407805,,,,,,,0.05,,1.4251026186684612e-05,0.0003,,101701,,
,,,,,27164,28211,15.0,,14,,,,,0.81928017,407865,,,,,,,0.05,,1.2795177099178545e-05,0.0003,,101716,,
,,,,,27168,28215,15.0,,14,,,,,0.8188724399999999,407925,,,,,,,0.05,,2.8958651455468498e-05,0.0003,,101731,,
,,,,,27172,28219,15.0,,14,,,,,0.80413872,407985,,,,,,,0.05,,2.770568971754983e-05,0.0003,,101746,,
,,,,,27176,28224,15.0,,14,,,,,0.8041484,408045,,,,,,,0.05,,1.4089139767747838e-05,0.0003,0.053308055,101761,,
,,,,,27180,28228,15.0,,14,,,,,0.80434335,408105,,,,,,,0.05,,2.490587212378159e-05,0.0003,,101776,,
,,,,,27184,28232,15.0,,14,,,,,0.8052500399999998,408165,,,,,,,0.05,,1.9994933609268628e-05,0.0003,,101791,,
,,,,,27188,28236,15.0,,14,,,,,0.8052422,408225,,,,,,,0.05,,8.64372486830689e-06,0.0003,,101806,,
,,,,,27192,28240,15.0,,14,,,,,0.8045407099999999,408285,,,,,,,0.05,,2.205130658694543e-05,0.0003,,101821,,
,,,,,27196,28244,15.0,,14,,,,,0.8037053100000001,408345,,,,,,,0.05,,8.773688750807196e-05,0.0003,,101836,,
,,,,,27200,28248,15.0,,14,,,,,0.8040214800000001,408405,,,,,,,0.05,,1.405350303684827e-05,0.0003,,101851,,
,,,,,27204,28252,15.0,,14,,,,,0.80356059,408465,,,,,,,0.05,,2.321965257578995e-05,0.0003,,101866,,
,,,,,27208,28256,15.0,,14,,,,,0.8036411099999999,408525,,,,,,,0.05,,2.2075215383665636e-05,0.0003,,101881,,
,,,,,27212,28260,15.0,,14,,,,,0.8040736399999999,408585,,,,,,,0.05,,7.2500606620451435e-06,0.0003,,101896,,
,,,,,27216,28264,15.0,,14,,,,,0.8050420799999999,408645,,,,,,,0.05,,1.955709740286693e-05,0.0003,,101911,,
,,,,,27220,28268,15.0,,14,,,,,0.8056742000000002,408705,,,,,,,0.05,,1.3970411600894295e-05,0.0003,,101926,,
,,,,,27224,28272,15.0,,14,,,,,0.8042640200000002,408765,,,,,,,0.05,,1.0759789802250452e-05,0.0003,,101941,,
,,,,,27228,28276,15.0,,14,,,,,0.8040139300000001,408825,,,,,,,0.05,,1.9390512534300797e-05,0.0003,,101956,,
,,,,,27232,28280,15.0,,14,,,,,0.8033398299999999,408885,,,,,,,0.05,,2.5560075300745666e-05,0.0003,,101971,,
,,,,,27236,28284,15.0,,14,,,,,0.80290301,408945,,,,,,,0.05,,1.7742197087500244e-05,0.0003,,101986,,
,,,,,27240,28288,15.0,,14,,,,,0.80287183,409005,,,,,,,0.05,,2.0119010514463298e-05,0.0003,0.054377813,102001,,
,,,,,27244,28292,15.0,,14,,,,,0.8039496800000001,409065,,,,,,,0.05,,2.0717565348604694e-05,0.0003,,102016,,
,,,,,27248,28296,15.0,,14,,,,,0.8044978399999999,409125,,,,,,,0.05,,1.1224186891922727e-05,0.0003,,102031,,
,,,,,27252,28300,15.0,,14,,,,,0.8033908,409185,,,,,,,0.05,,2.1988707885611802e-05,0.0003,,102046,,
,,,,,27256,28304,15.0,,14,,,,,0.8029072099999998,409245,,,,,,,0.05,,1.9259447071817704e-05,0.0003,,102061,,
,,,,,27260,28308,15.0,,14,,,,,0.8034828799999998,409305,,,,,,,0.05,,1.1521073247422464e-05,0.0003,,102076,,
,,,,,27264,28312,15.0,,14,,,,,0.8020248599999998,409365,,,,,,,0.05,,1.0949501302093267e-05,0.0003,,102091,,
,,,,,27268,28316,15.0,,14,,,,,0.80246581,409425,,,,,,,0.05,,1.1485399227240123e-05,0.0003,,102106,,
,,,,,27272,28320,15.0,,14,,,,,0.81744723,409485,,,,,,,0.05,,2.0369625417515635e-05,0.0003,,102121,,
,,,,,27276,28325,15.0,,14,,,,,0.81773127,409545,,,,,,,0.05,,1.163598608400207e-05,0.0003,,102136,,
,,,,,27280,28329,15.0,,14,,,,,0.8172300499999998,409605,,,,,,,0.05,,0.0001342844479950145,0.0003,,102151,,
,,,,,27284,28333,15.0,,14,,,,,0.8166011099999999,409665,,,,,,,0.05,,2.3257456632563844e-05,0.0003,,102166,,
,,,,,27288,28337,15.0,,14,,,,,0.8169877700000001,409725,,,,,,,0.05,,1.5332558177760802e-05,0.0003,,102181,,
,,,,,27292,28341,15.0,,14,,,,,0.81822988,409785,,,,,,,0.05,,1.621157025510911e-05,0.0003,,102196,,
,,,,,27296,28345,15.0,,14,,,,,0.8191812800000001,409845,,,,,,,0.05,,1.5027781046228483e-05,0.0003,,102211,,
,,,,,27300,28349,15.0,,14,,,,,0.81971222,409905,,,,,,,0.05,,1.7454603948863223e-05,0.0003,,102226,,
,,,,,27304,28353,15.0,,14,,,,,0.8196339,409965,,,,,,,0.05,,1.0813911103468854e-05,0.0003,,102241,,
,,,,,,,,,,,,,,,410000,,,,,,,0.05,,1.840292134147603e-05,0.0003,,102249,0.8390305325388908,15.0
,,,,,27308,28362,15.05,,14,,,,,0.8211115200000001,410030,,,,,,,0.05,,1.816529402276501e-05,0.0003,0.054584328,102257,,
,,,,,27312,28366,15.05,,14,,,,,0.8210294,410090,,,,,,,0.05,,1.3656897863256745e-05,0.0003,,102272,,
,,,,,27316,28370,15.05,,14,,,,,0.8206692900000001,410150,,,,,,,0.05,,1.8462584193912335e-05,0.0003,,102287,,
,,,,,27320,28374,15.05,,14,,,,,0.82023714,410210,,,,,,,0.05,,1.4904388081049547e-05,0.0003,,102302,,
,,,,,27324,28378,15.05,,14,,,,,0.82002858,410270,,,,,,,0.05,,1.2219655218359549e-05,0.0003,,102317,,
,,,,,27328,28383,15.05,,14,,,,,0.8204302899999999,410330,,,,,,,0.05,,1.7328802641713992e-05,0.0003,,102332,,
,,,,,27332,28387,15.05,,14,,,,,0.82053341,410390,,,,,,,0.05,,2.0165674868621863e-05,0.0003,,102347,,
,,,,,27336,28391,15.05,,14,,,,,0.8205250499999999,410450,,,,,,,0.05,,1.0975445547956042e-05,0.0003,,102362,,
,,,,,27340,28395,15.05,,14,,,,,0.81878564,410510,,,,,,,0.05,,8.803753189567942e-06,0.0003,,102377,,
,,,,,27344,28399,15.05,,14,,,,,0.81806238,410570,,,,,,,0.05,,1.6098458218039013e-05,0.0003,,102392,,
,,,,,27348,28403,15.05,,14,,,,,0.8168988100000001,410630,,,,,,,0.05,,1.2858339687227271e-05,0.0003,,102407,,
,,,,,27352,28407,15.05,,14,,,,,0.8189403500000003,410690,,,,,,,0.05,,2.0471534298849292e-05,0.0003,,102422,,
,,,,,27356,28411,15.05,,14,,,,,0.8197975499999999,410750,,,,,,,0.05,,1.820414763642475e-05,0.0003,,102437,,
,,,,,27360,28415,15.05,,14,,,,,0.8200675199999999,410810,,,,,,,0.05,,1.906678699015174e-05,0.0003,,102452,,
,,,,,27364,28419,15.05,,14,,,,,0.82163765,410870,,,,,,,0.05,,9.850500646280125e-06,0.0003,,102467,,
,,,,,27368,28423,15.05,,14,,,,,0.82202409,410930,,,,,,,0.05,,1.0756704796222039e-05,0.0003,,102482,,
,,,,,27372,28427,15.05,,14,,,,,0.8215699699999999,410990,,,,,,,0.05,,1.3852077245246619e-05,0.0003,,102497,,
,,,,,27376,28431,15.05,,14,,,,,0.8207202699999999,411050,,,,,,,0.05,,0.00011036061914637685,0.0003,0.054504007,102512,,
,,,,,27380,28435,15.05,,14,,,,,0.8204841199999998,411110,,,,,,,0.05,,1.3018472600379027e-05,0.0003,,102527,,
,,,,,27384,28439,15.05,,14,,,,,0.8205238799999998,411170,,,,,,,0.05,,1.769530717865564e-05,0.0003,,102542,,
,,,,,27388,28443,15.05,,14,,,,,0.81986497,411230,,,,,,,0.05,,1.629194593988359e-05,0.0003,,102557,,
,,,,,27392,28447,15.05,,14,,,,,0.81937224,411290,,,,,,,0.05,,1.791737668099813e-05,0.0003,,102572,,
,,,,,27396,28451,15.05,,14,,,,,0.8195010300000001,411350,,,,,,,0.05,,2.4430490157101303e-05,0.0003,,102587,,
,,,,,27400,28455,15.05,,14,,,,,0.8193371400000001,411410,,,,,,,0.05,,2.4359853341593407e-05,0.0003,,102602,,
,,,,,27404,28459,15.05,,14,,,,,0.82022904,411470,,,,,,,0.05,,1.5027564586489461e-05,0.0003,,102617,,
,,,,,27408,28463,15.0,,14,,,,,0.8178026700000001,411530,,,,,,,0.05,,4.0167673432733864e-05,0.0003,,102632,,
,,,,,27412,28467,15.0,,14,,,,,0.8183205700000002,411590,,,,,,,0.05,,1.8125923816114664e-05,0.0003,,102647,,
,,,,,27416,28471,15.0,,14,,,,,0.81896227,411650,,,,,,,0.05,,9.926491657097358e-06,0.0003,,102662,,
,,,,,27420,28475,15.0,,14,,,,,0.8193520300000001,411710,,,,,,,0.05,,1.163273373094853e-05,0.0003,,102677,,
,,,,,27424,28479,15.0,,14,,,,,0.8190980999999999,411770,,,,,,,0.05,,2.2734868252882734e-05,0.0003,,102692,,
,,,,,27428,28483,15.0,,14,,,,,0.81963637,411830,,,,,,,0.05,,1.5825624359422363e-05,0.0003,,102707,,
,,,,,27432,28487,15.0,,14,,,,,0.82001113,411890,,,,,,,0.05,,1.13335427158745e-05,0.0003,,102722,,
,,,,,27436,28492,15.0,,14,,,,,0.8209017300000001,411950,,,,,,,0.05,,1.750729643390514e-05,0.0003,,102737,,
,,,,,27440,28496,15.0,,14,,,,,0.8225997100000002,412010,,,,,,,0.05,,1.4057798580324743e-05,0.0003,0.05487064,102752,,
,,,,,27444,28500,15.0,,14,,,,,0.8224639900000001,412070,,,,,,,0.05,,1.0019284673035145e-05,0.0003,,102767,,
,,,,,27448,28504,15.0,,14,,,,,0.8233320000000001,412130,,,,,,,0.05,,1.1057521078328136e-05,0.0003,,102782,,
,,,,,27452,28508,15.0,,14,,,,,0.8219600800000001,412190,,,,,,,0.05,,5.6283639423782006e-05,0.0003,,102797,,
,,,,,27456,28512,15.0,,14,,,,,0.8210748000000001,412250,,,,,,,0.05,,1.8499031284591183e-05,0.0003,,102812,,
,,,,,27460,28516,15.0,,14,,,,,0.82025425,412310,,,,,,,0.05,,2.056330777122639e-05,0.0003,,102827,,
,,,,,27464,28520,15.0,,14,,,,,0.8208025800000001,412370,,,,,,,0.05,,2.45329320023302e-05,0.0003,,102842,,
,,,,,27468,28524,15.0,,14,,,,,0.82019205,412430,,,,,,,0.05,,1.1850568625959568e-05,0.0003,,102857,,
,,,,,27472,28528,15.0,,14,,,,,0.8206324300000002,412490,,,,,,,0.05,,1.0978492355206981e-05,0.0003,,102872,,
,,,,,27476,28532,15.0,,14,,,,,0.8209244,412550,,,,,,,0.05,,2.200818926212378e-05,0.0003,,102887,,
,,,,,27480,28536,15.0,,14,,,,,0.8211241800000001,412610,,,,,,,0.05,,9.552537085255608e-05,0.0003,,102902,,
,,,,,27484,28540,15.0,,14,,,,,0.82217162,412670,,,,,,,0.05,,1.8586420992505737e-05,0.0003,,102917,,
,,,,,27488,28544,15.0,,14,,,,,0.8225133,412730,,,,,,,0.05,,2.0230603695381433e-05,0.0003,,102932,,
,,,,,27492,28548,15.0,,14,,,,,0.82316537,412790,,,,,,,0.05,,7.843023195164278e-05,0.0003,,102947,,
,,,,,27496,28552,15.0,,14,,,,,0.82349166,412850,,,,,,,0.05,,0.0010329443030059338,0.0003,,102962,,
,,,,,27500,28556,15.0,,14,,,,,0.8229302399999999,412910,,,,,,,0.05,,1.4534981346514542e-05,0.0003,,102977,,
,,,,,27504,28560,15.0,,14,,,,,0.8223764699999999,412970,,,,,,,0.05,,1.6821459212224e-05,0.0003,,102992,,
,,,,,27508,28565,15.0,,14,,,,,0.8226926800000001,413030,,,,,,,0.05,,1.5139599781832658e-05,0.0003,0.05468069,103007,,
,,,,,27512,28569,15.0,,14,,,,,0.8212959,413090,,,,,,,0.05,,1.5240202628774568e-05,0.0003,,103022,,
,,,,,27516,28573,15.0,,14,,,,,0.81969956,413150,,,,,,,0.05,,1.4797568837821018e-05,0.0003,,103037,,
,,,,,27520,28577,15.0,,14,,,,,0.82006409,413210,,,,,,,0.05,,1.807788976293523e-05,0.0003,,103052,,
,,,,,27524,28581,15.0,,14,,,,,0.8205928999999998,413270,,,,,,,0.05,,8.170359251380432e-06,0.0003,,103067,,
,,,,,27528,28585,15.0,,14,,,,,0.8199336899999998,413330,,,,,,,0.05,,1.871386484708637e-05,0.0003,,103082,,
,,,,,27532,28589,15.0,,14,,,,,0.81928653,413390,,,,,,,0.05,,1.1381226613593753e-05,0.0003,,103097,,
,,,,,27536,28593,15.0,,14,,,,,0.8177721800000002,413450,,,,,,,0.05,,1.1758414984797128e-05,0.0003,,103112,,
,,,,,27540,28597,15.0,,14,,,,,0.8173883599999999,413510,,,,,,,0.05,,2.028247581620235e-05,0.0003,,103127,,
,,,,,27544,28601,15.0,,14,,,,,0.81784556,413570,,,,,,,0.05,,1.786102438927628e-05,0.0003,,103142,,
,,,,,27548,28605,15.0,,14,,,,,0.8184230199999999,413630,,,,,,,0.05,,1.1346272003720514e-05,0.0003,,103157,,
,,,,,27552,28608,15.0,,14,,,,,0.8188271399999999,413690,,,,,,,0.05,,1.485240863985382e-05,0.0003,,103172,,
,,,,,27556,28612,15.0,,14,,,,,0.8183414499999999,413750,,,,,,,0.05,,1.371746930090012e-05,0.0003,,103187,,
,,,,,27560,28616,15.0,,14,,,,,0.8179387699999999,413810,,,,,,,0.05,,1.0616460713208653e-05,0.0003,,103202,,
,,,,,27564,28620,15.0,,14,,,,,0.81656688,413870,,,,,,,0.05,,1.4191335139912553e-05,0.0003,,103217,,
,,,,,27568,28624,15.0,,14,,,,,0.8169138300000001,413930,,,,,,,0.05,,1.1428559446358122e-05,0.0003,,103232,,
,,,,,27572,28628,15.0,,14,,,,,0.8171690300000001,413990,,,,,,,0.05,,1.6268844774458557e-05,0.0003,,103247,,
,,,,,27576,28633,15.0,,14,,,,,0.81621858,414050,,,,,,,0.05,,1.5546112990705296e-05,0.0003,0.05415976,103262,,
,,,,,27580,28637,15.0,,14,,,,,0.8165398500000001,414110,,,,,,,0.05,,2.309521551069338e-05,0.0003,,103277,,
,,,,,27584,28641,15.0,,14,,,,,0.8167280700000003,414170,,,,,,,0.05,,8.432565664406866e-06,0.0003,,103292,,
,,,,,27588,28645,15.0,,14,,,,,0.8163776200000001,414230,,,,,,,0.05,,1.280579817830585e-05,0.0003,,103307,,
,,,,,27592,28649,15.0,,14,,,,,0.8157754400000001,414290,,,,,,,0.05,,1.5392632121802308e-05,0.0003,,103322,,
,,,,,27596,28653,15.0,,14,,,,,0.81577796,414350,,,,,,,0.05,,6.319122348941164e-06,0.0003,,103337,,
,,,,,27600,28657,15.0,,14,,,,,0.8164387100000002,414410,,,,,,,0.05,,1.768329821061343e-05,0.0003,,103352,,
,,,,,27604,28661,15.0,,14,,,,,0.81653828,414470,,,,,,,0.05,,1.1316806194372475e-05,0.0003,,103367,,
,,,,,27608,28665,15.0,,14,,,,,0.8169083299999998,414530,,,,,,,0.05,,9.780489563127048e-06,0.0003,,103382,,
,,,,,27612,28669,15.0,,14,,,,,0.81853239,414590,,,,,,,0.05,,1.9048187823500484e-05,0.0003,,103397,,
,,,,,27616,28673,15.0,,14,,,,,0.81871814,414650,,,,,,,0.05,,1.250974673894234e-05,0.0003,,103412,,
,,,,,27620,28677,15.0,,14,,,,,0.81863733,414710,,,,,,,0.05,,2.0163581211818382e-05,0.0003,,103427,,
,,,,,27624,28681,15.0,,14,,,,,0.81830648,414770,,,,,,,0.05,,1.0394051059847698e-05,0.0003,,103442,,
,,,,,27628,28685,15.0,,14,,,,,0.81911274,414830,,,,,,,0.05,,1.1324433216941543e-05,0.0003,,103457,,
,,,,,27632,28689,15.0,,14,,,,,0.8188134700000002,414890,,,,,,,0.05,,9.064775440492667e-06,0.0003,,103472,,
,,,,,27636,28693,15.0,,14,,,,,0.8195620500000002,414950,,,,,,,0.05,,6.9939164859533776e-06,0.0003,,103487,,
,,,,,,,,,,,,,,,415000,,,,,,,0.05,,1.655799860600382e-05,0.0003,,103499,0.8194369409233332,15.0
,,,,,27640,28703,15.05,,14,,,,,0.8209155699999999,415015,,,,,,,0.05,,1.9302709915791638e-05,0.0003,0.054835975,103503,,
,,,,,27644,28707,15.05,,14,,,,,0.81942405,415075,,,,,,,0.05,,1.5171084669418633e-05,0.0003,,103518,,
,,,,,27648,28711,15.05,,14,,,,,0.8188820599999999,415135,,,,,,,0.05,,1.6728219634387642e-05,0.0003,,103533,,
,,,,,27652,28715,15.05,,14,,,,,0.8187397300000001,415195,,,,,,,0.05,,2.6653293389244936e-05,0.0003,,103548,,
,,,,,27656,28719,15.05,,14,,,,,0.81780373,415255,,,,,,,0.05,,1.485054599470459e-05,0.0003,,103563,,
,,,,,27660,28723,15.05,,14,,,,,0.8187895099999999,415315,,,,,,,0.05,,9.759792010299861e-05,0.0003,,103578,,
,,,,,27664,28727,15.05,,14,,,,,0.8205295199999999,415375,,,,,,,0.05,,3.0016708478797227e-05,0.0003,,103593,,
,,,,,27668,28731,15.05,,14,,,,,0.8209662500000001,415435,,,,,,,0.05,,1.8036411347566172e-05,0.0003,,103608,,
,,,,,27672,28735,15.05,,14,,,,,0.82129525,415495,,,,,,,0.05,,1.7277045117225498e-05,0.0003,,103623,,
,,,,,27676,28739,15.05,,14,,,,,0.8223646600000002,415555,,,,,,,0.05,,1.2282385796424933e-05,0.0003,,103638,,
,,,,,27680,28743,15.05,,14,,,,,0.8222138700000001,415615,,,,,,,0.05,,1.4656238818133716e-05,0.0003,,103653,,
,,,,,27684,28747,15.05,,14,,,,,0.8211355400000001,415675,,,,,,,0.05,,1.891243300633505e-05,0.0003,,103668,,
,,,,,27688,28751,15.05,,14,,,,,0.82196383,415735,,,,,,,0.05,,1.188127771456493e-05,0.0003,,103683,,
,,,,,27692,28755,15.05,,14,,,,,0.8216840199999998,415795,,,,,,,0.05,,1.6881123883649707e-05,0.0003,,103698,,
,,,,,27696,28759,15.05,,14,,,,,0.82157169,415855,,,,,,,0.05,,1.164322929980699e-05,0.0003,,103713,,
,,,,,27700,28763,15.05,,14,,,,,0.8213323899999999,415915,,,,,,,0.05,,8.46770217322046e-06,0.0003,,103728,,
,,,,,27704,28767,15.05,,14,,,,,0.8209108600000001,415975,,,,,,,0.05,,2.2835185518488288e-05,0.0003,,103743,,
,,,,,27708,28771,15.05,,14,,,,,0.8211863600000001,416035,,,,,,,0.05,,1.7115655282395892e-05,0.0003,0.054358173,103758,,
,,,,,27712,28775,15.05,,14,,,,,0.8204166699999998,416095,,,,,,,0.05,,1.7874244804261252e-05,0.0003,,103773,,
,,,,,27716,28779,15.05,,14,,,,,0.8209411499999999,416155,,,,,,,0.05,,1.8886043108068407e-05,0.0003,,103788,,
,,,,,27720,28783,15.05,,14,,,,,0.82049835,416215,,,,,,,0.05,,1.558390613354277e-05,0.0003,,103803,,
,,,,,27724,28787,15.05,,14,,,,,0.8197781600000001,416275,,,,,,,0.05,,2.2046529920771718e-05,0.0003,,103818,,
,,,,,27728,28791,15.05,,14,,,,,0.8190892300000001,416335,,,,,,,0.05,,0.00011238183651585132,0.0003,,103833,,
,,,,,27732,28795,15.05,,14,,,,,0.8203040899999999,416395,,,,,,,0.05,,1.0492916771909222e-05,0.0003,,103848,,
,,,,,27736,28799,15.05,,14,,,,,0.8197667700000001,416455,,,,,,,0.05,,1.0652093806129415e-05,0.0003,,103863,,
,,,,,27740,28803,15.0,,14,,,,,0.81867911,416515,,,,,,,0.05,,1.2995058568776585e-05,0.0003,,103878,,
,,,,,27744,28807,15.0,,14,,,,,0.8198765399999999,416575,,,,,,,0.05,,1.8247312254970893e-05,0.0003,,103893,,
,,,,,27748,28811,15.0,,14,,,,,0.8199170499999999,416635,,,,,,,0.05,,1.0606479918351397e-05,0.0003,,103908,,
,,,,,27752,28815,15.0,,14,,,,,0.82023897,416695,,,,,,,0.05,,9.068785402632784e-06,0.0003,,103923,,
,,,,,27756,28819,15.0,,14,,,,,0.8215912100000001,416755,,,,,,,0.05,,6.613651294173906e-06,0.0003,,103938,,
,,,,,27760,28823,15.0,,14,,,,,0.82166611,416815,,,,,,,0.05,,1.798926678020507e-05,0.0003,,103953,,
,,,,,27764,28827,15.0,,14,,,,,0.8205235000000001,416875,,,,,,,0.05,,4.8148631321964785e-05,0.0003,,103968,,
,,,,,27768,28831,15.0,,14,,,,,0.82049238,416935,,,,,,,0.05,,1.335234355792636e-05,0.0003,,103983,,
,,,,,27772,28835,15.0,,14,,,,,0.7920594799999998,416995,,,,,,,0.05,,8.945949048211332e-06,0.0003,,103998,,
,,,,,27776,28839,15.0,,14,,,,,0.7777729499999999,417055,,,,,,,0.05,,1.784961932571605e-05,0.0003,0.052037314,104013,,
,,,,,27780,28843,15.0,,14,,,,,0.7773906600000001,417115,,,,,,,0.05,,1.3293853044160642e-05,0.0003,,104028,,
,,,,,27784,28847,15.0,,14,,,,,0.7773362800000001,417175,,,,,,,0.05,,1.4672326869913377e-05,0.0003,,104043,,
,,,,,27788,28851,15.0,,14,,,,,0.7751089600000001,417235,,,,,,,0.05,,3.611621286836453e-05,0.0003,,104058,,
,,,,,27792,28855,15.0,,14,,,,,0.7614103799999999,417295,,,,,,,0.05,,3.1566316465614364e-05,0.0003,,104073,,
,,,,,27796,28859,15.0,,14,,,,,0.7607272999999999,417355,,,,,,,0.05,,2.059098733298015e-05,0.0003,,104088,,
,,,,,27800,28863,15.0,,14,,,,,0.76079776,417415,,,,,,,0.05,,1.852553577919025e-05,0.0003,,104103,,
,,,,,27804,28867,15.0,,14,,,,,0.7611964499999999,417475,,,,,,,0.05,,3.207161353202537e-05,0.0003,,104118,,
,,,,,27808,28871,15.0,,14,,,,,0.7610541500000001,417535,,,,,,,0.05,,6.168922845972702e-05,0.0003,,104133,,
,,,,,27812,28875,15.0,,14,,,,,0.7599914200000002,417595,,,,,,,0.05,,2.0180588762741536e-05,0.0003,,104148,,
,,,,,27816,28879,15.0,,14,,,,,0.7594253600000002,417655,,,,,,,0.05,,2.0488834707066417e-05,0.0003,,104163,,
,,,,,27820,28883,15.0,,14,,,,,0.7593233799999999,417715,,,,,,,0.05,,3.8806301745353267e-05,0.0003,,104178,,
,,,,,27824,28887,15.0,,14,,,,,0.7593307699999999,417775,,,,,,,0.05,,4.085728505742736e-05,0.0003,,104193,,
,,,,,27828,28891,15.0,,14,,,,,0.7587373000000001,417835,,,,,,,0.05,,5.1235590944997966e-05,0.0003,,104208,,
,,,,,27832,28895,15.0,,14,,,,,0.7579388699999999,417895,,,,,,,0.05,,2.7456469979370013e-05,0.0003,,104223,,
