params/gamma,params/gae_lambda,time/fps,params/normalize_advantage,time/total_timesteps,params/use_sde,params/rollout_buffer_class,params/verbose,params/stats_window_size,params/n_epochs,params/target_kl,params/learning_rate,time/time_elapsed,params/max_grad_norm,params/sde_sample_freq,time/iterations,params/ent_coef,params/policy,params/device,rollout/ep_len_mean,params/policy_kwargs,params/_init_setup_model,params/seed,params/n_steps,params/vf_coef,rollout/ep_rew_mean,params/clip_range_vf,params/clip_range,params/batch_size,params/rollout_buffer_kwargs,train/explained_variance,train/n_updates,train/entropy_loss,train/clip_range,train/approx_kl,train/clip_fraction,train/loss,train/learning_rate,train/policy_gradient_loss,train/value_loss,mean_reward
,,13,,1710,,,,,,,,123,,,114,,,,15.0,,,,,,-0.37105855,,,,,0.4096817970275879,1130,-1.7384489178657532,0.2,0.0021689136,0.0,-0.059188585728406906,0.0001,-0.011386555567538892,0.035197223722934726,
,,13,,1725,,,,,,,,124,,,115,,,,15.0,,,,,,-0.37118527,,,,,0.6754694879055023,1140,-1.7383750319480895,0.2,0.002367429,0.0,-0.060923829674720764,0.0001,-0.012646697611392454,0.007359498739242553,
,,13,,1740,,,,,,,,125,,,116,,,,15.0,,,,,,-0.38681864000000005,,,,,0.844258263707161,1150,-1.7252316355705262,0.2,0.002268541,0.0,-0.06608029454946518,0.0001,-0.012455756582009236,0.0027406477835029363,
,,13,,1755,,,,,,,,127,,,117,,,,15.0,,,,,,-0.38734035999999994,,,,,0.6180540025234222,1160,-1.7136560797691345,0.2,0.0018028974,0.0,-0.05865931883454323,0.0001,-0.009692092539238218,0.003920996026135981,
,,13,,1770,,,,,,,,128,,,118,,,,15.0,,,,,,-0.38840838000000005,,,,,0.8703312277793884,1170,-1.6948336720466615,0.2,0.0015474319,0.0,-0.058459606021642685,0.0001,-0.00973619199125153,0.002831368416082114,
,,13,,1785,,,,,,,,129,,,119,,,,15.0,,,,,,-0.38845023999999995,,,,,0.8433254659175873,1180,-1.6678377866744996,0.2,0.004584686,0.0,-0.0707380399107933,0.0001,-0.015933712770541675,0.0018065101117826997,
,,13,,1800,,,,,,,,130,,,120,,,,15.0,,,,,,-0.3889461,,,,,0.6834569573402405,1190,-1.6352415442466737,0.2,0.0051834425,0.0,-0.05645664408802986,0.0001,-0.01057702617486953,0.0033452992094680665,
,,13,,1815,,,,,,,,131,,,121,,,,15.0,,,,,,-0.40256536,,,,,0.7604775130748749,1200,-1.6235356211662293,0.2,0.00076599914,0.0,-0.05075235292315483,0.0001,-0.002440469709690518,0.0029518243623897432,
,,13,,1830,,,,,,,,132,,,122,,,,15.0,,,,,,-0.40198599,,,,,0.8303596079349518,1210,-1.6454809546470641,0.2,0.0014388204,0.0,-0.05612998828291893,0.0001,-0.007928769892314457,0.002016492490656674,
,,13,,1845,,,,,,,,133,,,123,,,,15.0,,,,,,-0.41620452,,,,,0.7704562246799469,1220,-1.6248173236846923,0.2,0.0035880923,0.0,-0.07601562142372131,0.0001,-0.01877232304929457,0.0030848226277157666,
,,13,,1860,,,,,,,,134,,,124,,,,15.0,,,,,,-0.41621488999999995,,,,,0.8105830103158951,1230,-1.5727027297019958,0.2,0.0033073425,0.0,-0.05344827473163605,0.0001,-0.009072938395741748,0.0023675512173213066,
,,13,,1875,,,,,,,,135,,,125,,,,15.0,,,,,,-0.43012546,,,,,0.5178864896297455,1240,-1.543681228160858,0.2,0.0015158296,0.0,-0.049838390201330185,0.0001,-0.007809807126953583,0.0038335046032443643,
,,13,,1890,,,,,,,,136,,,126,,,,15.0,,,,,,-0.43137132,,,,,0.7204138934612274,1250,-1.5601974487304688,0.2,0.005211854,0.006666667014360428,-0.08332357555627823,0.0001,-0.02259838922880597,0.0037696891464293002,
,,13,,1905,,,,,,,,137,,,127,,,,15.0,,,,,,-0.44706245,,,,,0.8963407203555107,1260,-1.6073541164398193,0.2,0.0017717719,0.0,-0.04686923697590828,0.0001,-0.0032864274018599817,0.002312332740984857,
,,13,,1920,,,,,,,,139,,,128,,,,15.0,,,,,,-0.46315966000000003,,,,,0.8110795468091965,1270,-1.6095723390579224,0.2,0.0008252859,0.0,-0.04608175903558731,0.0001,-0.004710022592383467,0.002136890613473952,
,,13,,1935,,,,,,,,140,,,129,,,,15.0,,,,,,-0.46428385000000005,,,,,-2.8817331790924072,1280,-1.6148724555969238,0.2,0.0040812017,0.0,-0.05886882171034813,0.0001,-0.01155665017121157,0.011583094066008926,
,,13,,1950,,,,,,,,141,,,130,,,,15.0,,,,,,-0.46468838000000007,,,,,0.551731526851654,1290,-1.6473349571228026,0.2,0.0002649943,0.0,-0.04270647466182709,0.0001,0.0004058232096334713,0.004995081084780395,
,,13,,1965,,,,,,,,142,,,131,,,,15.0,,,,,,-0.4647100300000001,,,,,0.23248088359832764,1300,-1.6299420475959778,0.2,0.005328421,0.0,-0.08127474784851074,0.0001,-0.022681439807638527,0.005029495200142264,
,,13,,1980,,,,,,,,143,,,132,,,,15.0,,,,,,-0.46528586000000005,,,,,0.45288199186325073,1310,-1.6121033906936646,0.2,0.007990213,0.03333333507180214,-0.07597392797470093,0.0001,-0.020077064936049282,0.00430844931397587,
,,13,,1995,,,,,,,,144,,,133,,,,15.0,,,,,,-0.46510853,,,,,0.6858656406402588,1320,-1.6346272468566894,0.2,0.013469243,0.06666667014360428,-0.06967270374298096,0.0001,-0.01960599357727908,0.002684587729163468,
,,13,,2010,,,,,,,,145,,,134,,,,15.0,,,,,,-0.46570669000000003,,,,,0.7901560664176941,1330,-1.6582167506217957,0.2,0.0020337463,0.0,-0.06146271154284477,0.0001,-0.0052015460655093545,0.0029818633571267127,-0.031058712
,,13,,2025,,,,,,,,146,,,135,,,,15.0,,,,,,-0.45137388,,,,,0.7553256005048752,1340,-1.6372382521629334,0.2,0.0076313415,0.006666667014360428,-0.08877850323915482,0.0001,-0.02465112591472769,0.0037284359335899354,
,,13,,2040,,,,,,,,147,,,136,,,,15.0,,,,,,-0.45205276000000005,,,,,-3.321472644805908,1350,-1.600021517276764,0.2,0.0044317367,0.0,0.2781926393508911,0.0001,-0.01369955641372762,0.9005102694034577,
,,13,,2055,,,,,,,,148,,,137,,,,15.0,,,,,,-0.46677876000000007,,,,,0.9030542969703674,1360,-1.5723952651023865,0.2,0.003471764,0.0,-0.04378712922334671,0.0001,-0.013516601005103723,0.04487526211887598,
,,13,,2070,,,,,,,,149,,,138,,,,15.0,,,,,,-0.48176153,,,,,0.7005316317081451,1370,-1.5499927401542664,0.2,0.0033328095,0.0,-0.051963381469249725,0.0001,-0.009916341976107645,0.017711566016077995,
,,13,,2085,,,,,,,,150,,,139,,,,15.0,,,,,,-0.48311453,,,,,0.6993517279624939,1380,-1.5328285217285156,0.2,0.0006113211,0.0,-0.04992610216140747,0.0001,-0.0038703222316684104,0.0038100735284388064,
,,13,,2100,,,,,,,,152,,,140,,,,15.0,,,,,,-0.46900973999999995,,,,,0.5714684128761292,1390,-1.565021562576294,0.2,0.0064340155,0.04000000059604645,-0.06764659285545349,0.0001,-0.015578431535201887,0.003125098627060652,
,,13,,2115,,,,,,,,153,,,141,,,,15.0,,,,,,-0.46939496999999997,,,,,-2.6764912605285645,1400,-1.5566932797431945,0.2,0.0010022442,0.0,0.2530647814273834,0.0001,-0.002179108074535918,0.8335538148880005,
,,13,,2130,,,,,,,,154,,,142,,,,15.0,,,,,,-0.4697386799999999,,,,,0.8643898367881775,1410,-1.560597562789917,0.2,0.0013822118,0.0,-0.04242338985204697,0.0001,-0.01480807736283225,0.05471508018672466,
,,13,,2145,,,,,,,,155,,,143,,,,15.0,,,,,,-0.46988411999999996,,,,,0.905810073018074,1420,-1.5893752098083496,0.2,0.0022927364,0.0,-0.062043242156505585,0.0001,-0.007774112528034749,0.015514968847855925,
,,13,,2160,,,,,,,,156,,,144,,,,15.0,,,,,,-0.47084009999999993,,,,,0.8442407995462418,1430,-1.5679496645927429,0.2,0.0012899319,0.0,-0.04864760860800743,0.0001,-0.004195324367222852,0.003386378148570657,
,,13,,2175,,,,,,,,157,,,145,,,,15.0,,,,,,-0.47146330999999997,,,,,0.27871036529541016,1440,-1.5782411813735961,0.2,0.0015967966,0.0,-0.05626283958554268,0.0001,-0.00877682695919546,0.005601702770218253,
,,13,,2190,,,,,,,,158,,,146,,,,15.0,,,,,,-0.47145888999999996,,,,,0.7946353405714035,1450,-1.558806574344635,0.2,0.0020253698,0.0,-0.05781230702996254,0.0001,-0.010824898314506726,0.004443268850445747,
,,13,,2205,,,,,,,,159,,,147,,,,15.0,,,,,,-0.4722791200000001,,,,,-0.6288852691650391,1460,-1.5566582441329957,0.2,0.0014289578,0.0,-0.057750340551137924,0.0001,-0.009561978847487041,0.009382017725147306,
,,13,,2220,,,,,,,,160,,,148,,,,15.0,,,,,,-0.47274085,,,,,0.8156581819057465,1470,-1.5998543977737427,0.2,0.003867964,0.0,-0.06747857481241226,0.0001,-0.013586116472724896,0.0028302295599132777,
,,13,,2235,,,,,,,,161,,,149,,,,15.0,,,,,,-0.47316555,,,,,0.32462072372436523,1480,-1.6271774411201476,0.2,0.012867777,0.06000000238418579,-0.08387552946805954,0.0001,-0.025829224598904334,0.01108226424548775,
,,13,,2250,,,,,,,,162,,,150,,,,15.0,,,,,,-0.47372711999999995,,,,,0.7463695406913757,1490,-1.6731957793235779,0.2,0.005553925,0.0,-0.07695362716913223,0.0001,-0.01991638663845734,0.003537529660388827,
,,13,,2265,,,,,,,,163,,,151,,,,15.0,,,,,,-0.47365967999999997,,,,,0.8961812779307365,1500,-1.6778714179992675,0.2,0.0042125382,0.0,-0.07908401638269424,0.0001,-0.01855827616682899,0.0011517339735291898,
,,13,,2280,,,,,,,,164,,,152,,,,15.0,,,,,,-0.4748768799999999,,,,,0.5667484700679779,1510,-1.669601571559906,0.2,0.0029726506,0.0,-0.05557255446910858,0.0001,-0.007896435798708624,0.0044369847979396585,
,,13,,2295,,,,,,,,166,,,153,,,,15.0,,,,,,-0.47544867999999996,,,,,0.8639912903308868,1520,-1.6606678247451783,0.2,0.0043802303,0.013333334028720856,-0.05512550100684166,0.0001,-0.010189577124159133,0.0013526020688004793,
,,13,,2310,,,,,,,,167,,,154,,,,15.0,,,,,,-0.47523818,,,,,0.7716103792190552,1530,-1.6667924046516418,0.2,0.003599425,0.0,-0.08463972061872482,0.0001,-0.019870030640159086,0.002146726520732045,
,,13,,2325,,,,,,,,168,,,155,,,,15.0,,,,,,-0.4899689,,,,,0.9105415418744087,1540,-1.6848283052444457,0.2,0.0014713486,0.0,-0.04058677330613136,0.0001,-0.001085150162640902,0.0009581615566276013,
,,13,,2340,,,,,,,,169,,,156,,,,15.0,,,,,,-0.49053559999999996,,,,,0.8718643039464951,1550,-1.6774505138397218,0.2,0.0007414182,0.0,-0.055084411054849625,0.0001,-0.008085126170869473,0.0015853610355407,
,,13,,2355,,,,,,,,170,,,157,,,,15.0,,,,,,-0.49040139999999993,,,,,0.9123757109045982,1560,-1.6834480881690979,0.2,0.003476421,0.0,-0.08262184262275696,0.0001,-0.018285259596692784,0.0022055085515603422,
,,13,,2370,,,,,,,,171,,,158,,,,15.0,,,,,,-0.50532808,,,,,0.8763141706585884,1570,-1.6900541067123414,0.2,0.001308314,0.0,-0.059818390756845474,0.0001,-0.008048604021314531,0.0017507353622931987,
,,13,,2385,,,,,,,,172,,,159,,,,15.0,,,,,,-0.5203067200000001,,,,,0.9243303015828133,1580,-1.674122154712677,0.2,0.0036748052,0.0,-0.07355303317308426,0.0001,-0.015620432705618725,0.00438691939925775,
,,13,,2400,,,,,,,,173,,,160,,,,15.0,,,,,,-0.50561287,,,,,0.8221614062786102,1590,-1.662468147277832,0.2,0.0007331093,0.0,-0.040491875261068344,0.0001,0.0009741008227381442,0.0021405257051810623,
,,13,,2415,,,,,,,,174,,,161,,,,15.0,,,,,,-0.5065852000000001,,,,,-3.4296164512634277,1600,-1.6681068420410157,0.2,0.00030831495,0.0,0.2605645954608917,0.0001,0.0004010725866343989,0.8406660377979278,
,,13,,2430,,,,,,,,175,,,162,,,,15.0,,,,,,-0.5071264999999999,,,,,0.9637984372675419,1610,-1.6663633227348327,0.2,0.0009814104,0.0,-0.030637262389063835,0.0001,-0.011204523580767045,0.07301669456064701,
,,13,,2445,,,,,,,,176,,,163,,,,15.0,,,,,,-0.5082099299999999,,,,,0.8348008096218109,1620,-1.692147135734558,0.2,0.0052356482,0.0,-0.08049529790878296,0.0001,-0.02094168821970612,0.016965368832461535,
,,13,,2460,,,,,,,,177,,,164,,,,15.0,,,,,,-0.50841623,,,,,0.7919270545244217,1630,-1.7069299340248107,0.2,0.0058262628,0.0,-0.06893520802259445,0.0001,-0.015574900903739319,0.003915558406151831,
,,13,,2475,,,,,,,,178,,,165,,,,15.0,,,,,,-0.52359785,,,,,0.4896796941757202,1640,-1.7204041600227356,0.2,0.0021566113,0.0,-0.06093433499336243,0.0001,-0.011222284658191129,0.0034231403144076465,
,,13,,2490,,,,,,,,179,,,166,,,,15.0,,,,,,-0.52454512,,,,,0.9005307331681252,1650,-1.736235797405243,0.2,0.0023515462,0.0,-0.0677928626537323,0.0001,-0.013683577748015808,0.0008893307764083147,
,,13,,2505,,,,,,,,181,,,167,,,,15.0,,,,,,-0.5258236100000001,,,,,0.7904754132032394,1660,-1.7433665156364442,0.2,0.01045661,0.020000000298023225,-0.10774840414524078,0.0001,-0.03436436774830014,0.0019884611130692063,
,,13,,2520,,,,,,,,182,,,168,,,,15.0,,,,,,-0.52568482,,,,,0.5549873411655426,1670,-1.7448537826538086,0.2,0.008892417,0.0,-0.07869574427604675,0.0001,-0.0197163803099345,0.00370356987696141,
,,13,,2535,,,,,,,,183,,,169,,,,15.0,,,,,,-0.5253737300000001,,,,,0.8258736878633499,1680,-1.7499949216842652,0.2,0.0015093366,0.0,-0.05421196296811104,0.0001,-0.006240220886732928,0.002207634679507464,
,,13,,2550,,,,,,,,184,,,170,,,,15.0,,,,,,-0.52445987,,,,,0.7734715193510056,1690,-1.741938877105713,0.2,0.0077392063,0.026666668057441712,-0.11198627203702927,0.0001,-0.03319998791130878,0.003208474162966013,
,,13,,2565,,,,,,,,185,,,171,,,,15.0,,,,,,-0.5390251800000001,,,,,0.6661571562290192,1700,-1.7479337453842163,0.2,0.0036080997,0.0,-0.07927265018224716,0.0001,-0.019548428373721904,0.0044579935725778345,
,,13,,2580,,,,,,,,186,,,172,,,,15.0,,,,,,-0.5381085900000001,,,,,0.972718546167016,1710,-1.743047058582306,0.2,0.0012708107,0.0,-0.0458080992102623,0.0001,-0.0027736339951903942,0.0015724639088148251,
,,13,,2595,,,,,,,,187,,,173,,,,15.0,,,,,,-0.5243974,,,,,0.9027361199259758,1720,-1.7444569706916808,0.2,0.0038787285,0.0,-0.08552348613739014,0.0001,-0.021077590403147183,0.003606228996068239,
,,13,,2610,,,,,,,,188,,,174,,,,15.0,,,,,,-0.52505413,,,,,-3.616279125213623,1730,-1.735451877117157,0.2,0.002517136,0.0,0.22543323040008545,0.0001,1.651088595622241e-05,0.7756541252136231,
,,13,,2625,,,,,,,,189,,,175,,,,15.0,,,,,,-0.52512969,,,,,0.8784678131341934,1740,-1.733096444606781,0.2,0.00080718996,0.0,-0.016544044017791748,0.0001,-0.009781470772819744,0.09168571829795838,
,,13,,2640,,,,,,,,191,,,176,,,,15.0,,,,,,-0.5391979,,,,,0.8302193582057953,1750,-1.7320538878440856,0.2,0.002549398,0.0,-0.06798211485147476,0.0001,-0.013736889113982187,0.03184161577373743,
,,13,,2655,,,,,,,,192,,,177,,,,15.0,,,,,,-0.53945813,,,,,0.9301451221108437,1760,-1.7313817024230957,0.2,0.004331724,0.0,-0.0735221728682518,0.0001,-0.01867530435013265,0.0036888171802274884,
,,13,,2670,,,,,,,,193,,,178,,,,15.0,,,,,,-0.5390282,,,,,0.9130954965949059,1770,-1.7323136448860168,0.2,0.0019024094,0.0,-0.06038333475589752,0.0001,-0.008022682753313947,0.002901972143445164,
,,13,,2685,,,,,,,,194,,,179,,,,15.0,,,,,,-0.55341104,,,,,0.9044046774506569,1780,-1.7231186270713805,0.2,0.0022696177,0.0,-0.07312493026256561,0.0001,-0.01593164730894685,0.0012596173444762826,
,,13,,2700,,,,,,,,195,,,180,,,,15.0,,,,,,-0.56687122,,,,,0.8839801028370857,1790,-1.7167435169219971,0.2,0.003996694,0.0,-0.08005516976118088,0.0001,-0.01752485253770537,0.0017923093284480274,
,,13,,2715,,,,,,,,196,,,181,,,,15.0,,,,,,-0.56738597,,,,,0.9059718102216721,1800,-1.7170250177383424,0.2,0.0016167999,0.0,-0.0583520270884037,0.0001,-0.006900231569112858,0.0013777140295132995,
,,13,,2730,,,,,,,,197,,,182,,,,15.0,,,,,,-0.56760967,,,,,0.9094316735863686,1810,-1.6973592877388,0.2,0.0026910147,0.0,-0.06623230874538422,0.0001,-0.013306957845731304,0.0013576112687587738,
,,13,,2745,,,,,,,,198,,,183,,,,15.0,,,,,,-0.5545709200000001,,,,,-3.7800326347351074,1820,-1.6766099095344544,0.2,0.0035068116,0.0,0.23837310075759888,0.0001,-0.0218901373911649,0.8602544128894806,
,,13,,2760,,,,,,,,199,,,184,,,,15.0,,,,,,-0.5541498699999999,,,,,-3.7643189430236816,1830,-1.6639824867248536,0.2,0.0009051164,0.0,0.033010758459568024,0.0001,-0.008449176663998515,0.3943380892276764,
,,13,,2775,,,,,,,,200,,,185,,,,15.0,,,,,,-0.56927823,,,,,0.7751563638448715,1840,-1.6441390872001649,0.2,0.00061113836,0.0,0.0650598555803299,0.0001,-0.005563879465529453,0.2648125395178795,
,,13,,2790,,,,,,,,201,,,186,,,,15.0,,,,,,-0.56988574,,,,,0.7317385077476501,1850,-1.632028865814209,0.2,0.00059167546,0.0,-0.0296517014503479,0.0001,-0.005187413311406886,0.12946589067578315,
,,13,,2805,,,,,,,,202,,,187,,,,15.0,,,,,,-0.56992143,,,,,0.9219771474599838,1860,-1.6204023838043213,0.2,0.0023569863,0.0,-0.06198607012629509,0.0001,-0.01282970184673644,0.012039850861765445,
,,13,,2820,,,,,,,,204,,,188,,,,15.0,,,,,,-0.5699337400000001,,,,,0.7926335781812668,1870,-1.6006202459335328,0.2,0.0029678384,0.0,-0.06067468225955963,0.0001,-0.009895065329461872,0.0035933260107412933,
,,13,,2835,,,,,,,,205,,,189,,,,15.0,,,,,,-0.56927057,,,,,0.5366558134555817,1880,-1.6211467266082764,0.2,0.002859525,0.0,-0.05756174027919769,0.0001,-0.009331409155226211,0.0038216976914554833,
,,13,,2850,,,,,,,,206,,,190,,,,15.0,,,,,,-0.5832249,,,,,0.7349293828010559,1890,-1.6463762164115905,0.2,0.002118977,0.0,-0.06049460917711258,0.0001,-0.012464641619784089,0.005053341318853199,
,,13,,2865,,,,,,,,207,,,191,,,,15.0,,,,,,-0.5966398,,,,,0.8919086754322052,1900,-1.6727133870124817,0.2,0.0012808879,0.0,-0.06297409534454346,0.0001,-0.010776989912459012,0.0024933857144787907,
,,13,,2880,,,,,,,,208,,,192,,,,15.0,,,,,,-0.61221052,,,,,0.6835578680038452,1910,-1.6565499305725098,0.2,0.0009411454,0.0,-0.05094332993030548,0.0001,-0.006306502987378515,0.005537105491384864,
,,13,,2895,,,,,,,,209,,,193,,,,15.0,,,,,,-0.61270354,,,,,0.8679727911949158,1920,-1.6583092093467713,0.2,0.002584513,0.0,-0.06424501538276672,0.0001,-0.014427038387705694,0.00731193486135453,
,,13,,2910,,,,,,,,210,,,194,,,,15.0,,,,,,-0.6136796200000001,,,,,0.9299562945961952,1930,-1.6466681003570556,0.2,0.0048631667,0.0,-0.0743812844157219,0.0001,-0.019702052250504566,0.0021969630382955075,
,,13,,2925,,,,,,,,211,,,195,,,,15.0,,,,,,-0.5990505,,,,,0.955487746745348,1940,-1.6333745479583741,0.2,0.0012086948,0.0,-0.0506097748875618,0.0001,-0.008114513412583336,0.0007070787600241601,
,,13,,2940,,,,,,,,212,,,196,,,,15.0,,,,,,-0.58383545,,,,,-2.3968582153320312,1950,-1.6085219740867616,0.2,0.0014748931,0.0,0.2975970208644867,0.0001,-0.014641363262198582,0.9601136088371277,
,,13,,2955,,,,,,,,214,,,197,,,,15.0,,,,,,-0.58408151,,,,,-7.37858772277832,1960,-1.5861528635025024,0.2,0.0011163831,0.0,0.039481353014707565,0.0001,-0.010400527402137528,0.4085594564676285,
,,13,,2970,,,,,,,,215,,,198,,,,15.0,,,,,,-0.58384861,,,,,0.7390561699867249,1970,-1.559644913673401,0.2,0.00045104822,0.0,0.09676189720630646,0.0001,-0.001580237756098768,0.30630717873573304,
,,13,,2985,,,,,,,,216,,,199,,,,15.0,,,,,,-0.5986998699999999,,,,,0.8306106626987457,1980,-1.55369690656662,0.2,0.0013288856,0.0,-0.048105958849191666,0.0001,-0.011529738488606967,0.11320653073489666,
,,13,,3000,,,,,,,,217,,,200,,,,15.0,,,,,,-0.5993578899999998,,,,,0.8557406961917877,1990,-1.5618430376052856,0.2,0.0023998776,0.0,-0.045930445194244385,0.0001,-0.007490326415863535,0.02333257768768817,-0.03945333
,,13,,3015,,,,,,,,218,,,201,,,,15.0,,,,,,-0.58426614,,,,,0.9226072654128075,2000,-1.5523422122001649,0.2,0.0029929955,0.0,-0.07446412742137909,0.0001,-0.01411233377410106,0.005062709213234484,
,,13,,3030,,,,,,,,219,,,202,,,,15.0,,,,,,-0.5854131899999999,,,,,-2.3951849937438965,2010,-1.5909712314605713,0.2,0.0018235206,0.0,0.27968940138816833,0.0001,-0.0013585776070250688,0.919450557231903,
,,13,,3045,,,,,,,,220,,,203,,,,15.0,,,,,,-0.58635492,,,,,0.8024681657552719,2020,-1.6358584403991698,0.2,0.0025517822,0.0,-0.033007942140102386,0.0001,-0.006738647294308464,0.045486940816044805,
,,13,,3060,,,,,,,,221,,,204,,,,15.0,,,,,,-0.58624771,,,,,-2.662651300430298,2030,-1.6481168508529662,0.2,0.0006784638,0.0,0.20187418162822723,0.0001,-0.0032682016079590426,0.6217673540115356,
