rush_att,rush_yd,rush_td,rec_tgt,rec_rcpt,rec_yd,rec_td,fumbles_lost,fpts,source,source_url,gp,rush_yd_per_rsh,rec_yd_per_game,rec_yd_per_rcpt,fp_per_game,fpts_halfppr_adjust,pass_yd,pass_td,pass_int,rec_yds,fpts_ci,rank_overall,rank_pos,src_player_name,sleeper_id,full_name,team,position
189.0,718.0,6.0,91.0,75.0,526.0,2.0,1,191.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,3.8,30.9,7.0,9.1,True,,,,,,,,Alvin Kamara,4035,Alvin Kamara,NO,RB
176.0,823.0,11.0,22.0,17.0,108.0,2.0,1,161.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.7,6.4,6.4,9.0,True,,,,,,,,Raheem Mostert,2749,Raheem Mostert,MIA,RB
240.0,970.0,8.0,37.0,28.0,183.0,1.0,1,165.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.0,10.8,6.5,8.9,True,,,,,,,,Najee Harris,7528,Najee Harris,PIT,RB
175.0,714.0,6.0,34.0,28.0,292.0,4.0,2,155.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.1,17.2,10.4,8.3,True,,,,,,,,Brian Robinson Jr.,8154,Brian Robinson,WAS,RB
233.0,937.0,7.0,35.0,28.0,191.0,0.0,1,152.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.0,11.2,6.8,8.1,True,,,,,,,,Tony Pollard,5967,Tony Pollard,TEN,RB
197.0,920.0,4.0,50.0,40.0,258.0,2.0,1,156.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.7,15.2,6.5,8.0,True,,,,,,,,D'Andre Swift,6790,D'Andre Swift,CHI,RB
171.0,752.0,6.0,50.0,37.0,254.0,3.0,1,153.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.4,14.9,6.9,7.9,True,,,,,,,,Zack Moss,6845,Zack Moss,CIN,RB
169.0,724.0,5.0,68.0,49.0,362.0,2.0,1,157.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.3,21.3,7.4,7.8,True,,,,,,,,Aaron Jones,4199,Aaron Jones,MIN,RB
213.0,831.0,6.0,66.0,50.0,321.0,0.0,1,154.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,3.9,18.9,6.4,7.6,True,,,,,,,,Rhamondre Stevenson,7611,Rhamondre Stevenson,NE,RB
138.0,562.0,6.0,44.0,33.0,271.0,4.0,1,141.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.1,15.9,8.2,7.4,True,,,,,,,,J.K. Dobbins,6806,J.K. Dobbins,LAC,RB
205.0,803.0,4.0,54.0,44.0,227.0,2.0,1,143.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,3.9,13.4,5.2,7.1,True,,,,,,,,Javonte Williams,7588,Javonte Williams,DEN,RB
174.0,634.0,10.0,17.0,15.0,185.0,0.0,2,128.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,3.6,10.9,12.3,7.1,True,,,,,,,,Gus Edwards,5248,Gus Edwards,LAC,RB
158.0,658.0,3.0,53.0,38.0,275.0,5.0,1,140.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.2,16.2,7.2,7.1,True,,,,,,,,Jerome Ford,8143,Jerome Ford,CLE,RB
132.0,559.0,7.0,53.0,39.0,326.0,2.0,3,138.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.2,19.2,8.4,7.0,True,,,,,,,,Austin Ekeler,4663,Austin Ekeler,WAS,RB
133.0,625.0,3.0,38.0,35.0,400.0,3.0,1,136.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.7,23.5,11.4,7.0,True,,,,,,,,Chase Brown,9224,Chase Brown,CIN,RB
183.0,828.0,4.0,34.0,28.0,223.0,1.0,1,130.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,13.0,4.5,17.2,8.0,8.9,True,,,,,,,,Nick Chubb,4988,Nick Chubb,CLE,RB
191.0,720.0,5.0,29.0,22.0,191.0,2.0,1,127.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,3.8,11.2,8.7,6.8,True,,,,,,,,Rico Dowdle,7021,Rico Dowdle,DAL,RB
199.0,879.0,5.0,39.0,30.0,167.0,0.0,1,130.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.4,9.8,5.6,6.8,True,,,,,,,,Devin Singletary,6130,Devin Singletary,NYG,RB
135.0,713.0,4.0,62.0,51.0,338.0,1.0,2,138.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,5.3,19.9,6.6,6.6,True,,,,,,,,Jaylen Warren,8228,Jaylen Warren,PIT,RB
156.0,739.0,6.0,19.0,14.0,122.0,1.0,3,114.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.7,7.2,8.7,6.3,True,,,,,,,,Trey Benson,11589,Trey Benson,ARI,RB
158.0,677.0,6.0,17.0,13.0,138.0,1.0,3,106.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.3,8.1,10.6,5.9,True,,,,,,,,Blake Corum,11586,Blake Corum,LAR,RB
140.0,599.0,3.0,57.0,42.0,319.0,1.0,1,117.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.3,18.8,7.6,5.6,True,,,,,,,,Tyjae Spears,9508,Tyjae Spears,TEN,RB
146.0,597.0,6.0,17.0,13.0,131.0,1.0,2,101.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.1,7.7,10.1,5.6,True,,,,,,,,MarShawn Lloyd,11581,MarShawn Lloyd,GB,RB
135.0,548.0,4.0,21.0,17.0,183.0,2.0,1,99.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.1,10.8,10.8,5.4,True,,,,,,,,Tyler Allgeier,8132,Tyler Allgeier,ATL,RB
128.0,556.0,6.0,27.0,22.0,167.0,0.0,1,99.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.3,9.8,7.6,5.2,True,,,,,,,,Ty Chandler,8230,Ty Chandler,MIN,RB
153.0,612.0,4.0,23.0,17.0,148.0,1.0,3,92.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,13.0,4.0,11.4,8.7,6.5,True,,,,,,,,Jonathon Brooks,11583,Jonathon Brooks,CAR,RB
106.0,380.0,2.0,65.0,52.0,396.0,2.0,2,108.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,3.6,23.3,7.6,4.8,True,,,,,,,,Antonio Gibson,6945,Antonio Gibson,NE,RB
130.0,455.0,4.0,38.0,29.0,194.0,2.0,1,96.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,3.5,11.4,6.7,4.8,True,,,,,,,,Ezekiel Elliott,3164,Ezekiel Elliott,DAL,RB
102.0,479.0,5.0,23.0,17.0,180.0,1.0,2,89.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.7,10.6,10.6,4.8,True,,,,,,,,Jaylen Wright,11643,Jaylen Wright,MIA,RB
152.0,570.0,4.0,32.0,27.0,181.0,0.0,1,94.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,3.8,10.6,6.7,4.8,True,,,,,,,,Chuba Hubbard,7594,Chuba Hubbard,CAR,RB
138.0,584.0,4.0,18.0,14.0,123.0,1.0,3,86.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.2,7.2,8.8,4.6,True,,,,,,,,Tyrone Tracy Jr.,11655,Tyrone Tracy,NYG,RB
133.0,579.0,3.0,34.0,23.0,152.0,1.0,1,89.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.4,8.9,6.6,4.6,True,,,,,,,,Khalil Herbert,7608,Khalil Herbert,CHI,RB
104.0,587.0,2.0,32.0,28.0,145.0,2.0,1,92.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,5.6,8.5,5.2,4.6,True,,,,,,,,Jaleel McLaughlin,11439,Jaleel McLaughlin,DEN,RB
130.0,477.0,4.0,27.0,20.0,201.0,1.0,3,85.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,3.7,11.8,10.1,4.4,True,,,,,,,,Bucky Irving,11584,Bucky Irving,TB,RB
103.0,458.0,4.0,27.0,21.0,203.0,1.0,2,84.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.5,11.9,9.7,4.4,True,,,,,,,,Ray Davis,11575,Ray Davis,BUF,RB
98.0,588.0,4.0,12.0,9.0,97.0,0.0,1,78.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,13.0,6.0,7.5,10.8,5.7,True,,,,,,,,Keaton Mitchell,9511,Keaton Mitchell,BAL,RB
126.0,508.0,4.0,17.0,13.0,119.0,1.0,2,78.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.0,7.0,9.2,4.2,True,,,,,,,,Braelon Allen,11576,Braelon Allen,NYJ,RB
100.0,383.0,2.0,38.0,30.0,276.0,2.0,1,86.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,3.8,16.2,9.2,4.2,True,,,,,,,,Clyde Edwards-Helaire,6820,Clyde Edwards-Helaire,KC,RB
115.0,488.0,4.0,37.0,29.0,201.0,0.0,2,85.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.2,11.8,6.9,4.2,True,,,,,,,,Kenneth Gainwell,7567,Kenneth Gainwell,PHI,RB
129.0,676.0,3.0,5.0,3.0,30.0,0.0,4,70.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,5.2,1.8,10.0,4.1,True,,,,,,,,Pierre Strong Jr.,8116,Pierre Strong,CLE,RB
124.0,505.0,2.0,41.0,34.0,212.0,0.0,1,81.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.1,12.5,6.2,3.8,True,,,,,,,,Zach Charbonnet,9753,Zach Charbonnet,SEA,RB
126.0,469.0,3.0,46.0,32.0,174.0,0.0,2,78.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,3.7,10.2,5.4,3.6,True,,,,,,,,Miles Sanders,6151,Miles Sanders,CAR,RB
93.0,395.0,3.0,39.0,34.0,209.0,0.0,1,78.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.3,12.3,6.2,3.6,True,,,,,,,,Roschon Johnson,10235,Roschon Johnson,CHI,RB
104.0,487.0,3.0,21.0,15.0,112.0,0.0,2,64.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.7,6.6,7.5,3.4,True,,,,,,,,Justice Hill,5995,Justice Hill,BAL,RB
94.0,352.0,2.0,28.0,20.0,128.0,2.0,1,64.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,3.7,7.5,6.4,3.2,True,,,,,,,,Alexander Mattison,5987,Alexander Mattison,LV,RB
122.0,388.0,3.0,21.0,18.0,77.0,0.0,1,58.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,3.2,4.5,4.3,2.9,True,,,,,,,,Jamaal Williams,4149,Jamaal Williams,NO,RB
93.0,347.0,3.0,16.0,13.0,143.0,0.0,1,54.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,13.0,3.7,11.0,11.0,3.7,True,,,,,,,,Kendre Miller,9757,Kendre Miller,NO,RB
64.0,279.0,2.0,29.0,22.0,214.0,1.0,1,59.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.4,12.6,9.7,2.8,True,,,,,,,,Carson Steele,11582,Carson Steele,KC,RB
83.0,349.0,2.0,12.0,9.0,85.0,1.0,1,51.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.2,5.0,9.4,2.8,True,,,,,,,,Audric Estime,11579,Audric Estime,DEN,RB
122.0,306.0,6.0,2.0,1.0,6.0,0.0,6,46.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,2.5,0.4,6.0,2.7,True,,,,,,,,Tank Bigsby,9225,Tank Bigsby,JAX,RB
49.0,212.0,2.0,32.0,22.0,136.0,0.0,0,42.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.3,8.0,6.2,1.8,True,,,,,,,,Emari Demercado,11199,Emari Demercado,ARI,RB
70.0,219.0,2.0,17.0,13.0,100.0,0.0,0,35.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,3.1,5.9,7.7,1.7,True,,,,,,,,Dameon Pierce,8129,Dameon Pierce,HOU,RB
58.0,194.0,2.0,10.0,9.0,74.0,0.0,1,29.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,3.3,4.4,8.2,1.5,True,,,,,,,,Deuce Vaughn,9505,Deuce Vaughn,DAL,RB
57.0,274.0,1.0,3.0,2.0,8.0,0.0,0,26.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.8,0.5,4.0,1.5,True,,,,,,,,Trey Sermon,7593,Trey Sermon,IND,RB
36.0,181.0,2.0,3.0,2.0,23.0,0.0,0,24.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,5.0,1.4,11.5,1.4,True,,,,,,,,Rasheen Ali,11570,Rasheen Ali,BAL,RB
52.0,208.0,1.0,8.0,8.0,62.0,0.0,0,25.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.0,3.6,7.8,1.2,True,,,,,,,,Ronnie Rivers,8195,Ronnie Rivers,LAR,RB
47.0,223.0,0.0,22.0,17.0,125.0,0.0,0,28.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.7,7.4,7.4,1.2,True,,,,,,,,Ameer Abdullah,2359,Ameer Abdullah,LV,RB
33.0,163.0,2.0,1.0,1.0,5.0,0.0,0,19.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.9,0.3,5.0,1.1,True,,,,,,,,Jordan Mason,8408,Jordan Mason,SF,RB
34.0,145.0,2.0,3.0,2.0,25.0,0.0,0,20.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.3,1.5,12.5,1.1,True,,,,,,,,Will Shipley,11577,Will Shipley,PHI,RB
26.0,105.0,0.0,18.0,14.0,115.0,1.0,0,21.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.0,6.8,8.2,0.8,True,,,,,,,,Jeremy McNichols,4219,Jeremy McNichols,WAS,RB
33.0,137.0,1.0,2.0,2.0,24.0,0.0,0,14.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.2,1.4,12.0,0.8,True,,,,,,,,Craig Reynolds,6659,Craig Reynolds,DET,RB
33.0,146.0,1.0,3.0,2.0,27.0,0.0,0,14.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.4,1.6,13.5,0.8,True,,,,,,,,Isaac Guerendo,11651,Isaac Guerendo,SF,RB
29.0,144.0,1.0,4.0,3.0,21.0,0.0,0,14.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,5.0,1.2,7.0,0.8,True,,,,,,,,Jeff Wilson,5284,Jeff Wilson,MIA,RB
33.0,146.0,1.0,3.0,2.0,27.0,0.0,0,14.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.4,1.6,13.5,0.8,True,,,,,,,,Cody Schrader,11644,Cody Schrader,SF,RB
34.0,151.0,1.0,3.0,2.0,26.0,0.0,0,14.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.4,1.5,13.0,0.8,True,,,,,,,,Jase McClellan,11590,Jase McClellan,ATL,RB
33.0,139.0,1.0,4.0,3.0,23.0,0.0,0,14.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.2,1.4,7.7,0.8,True,,,,,,,,Cordarrelle Patterson,1535,Cordarrelle Patterson,PIT,RB
29.0,136.0,1.0,7.0,5.0,29.0,0.0,0,15.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.7,1.7,5.8,0.8,True,,,,,,,,Michael Carter,7607,Michael Carter,ARI,RB
27.0,109.0,1.0,15.0,10.0,56.0,0.0,0,17.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.0,3.3,5.6,0.7,True,,,,,,,,JaMycal Hasty,6996,JaMycal Hasty,NE,RB
25.0,127.0,1.0,5.0,4.0,28.0,0.0,0,14.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,5.1,1.6,7.0,0.7,True,,,,,,,,Tyler Goodson,8207,Tyler Goodson,IND,RB
29.0,128.0,1.0,4.0,3.0,28.0,0.0,0,13.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.4,1.6,9.3,0.7,True,,,,,,,,Emani Bailey,11998,Emani Bailey,KC,RB
28.0,107.0,1.0,3.0,2.0,22.0,0.0,0,12.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,3.8,1.3,11.0,0.6,True,,,,,,,,Dylan Laube,11574,Dylan Laube,LV,RB
32.0,117.0,1.0,3.0,3.0,25.0,0.0,0,12.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,3.7,1.5,8.3,0.6,True,,,,,,,,Jordan Mims,11378,Jordan Mims,NO,RB
26.0,104.0,1.0,3.0,3.0,23.0,0.0,0,12.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.0,1.4,7.7,0.6,True,,,,,,,,Isaiah Davis,11571,Isaiah Davis,NYJ,RB
29.0,117.0,1.0,3.0,2.0,21.0,0.0,0,12.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.0,1.2,10.5,0.6,True,,,,,,,,Jabari Small,12356,Jabari Small,TEN,RB
28.0,92.0,1.0,9.0,5.0,40.0,0.0,0,13.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,3.3,2.4,8.0,0.6,True,,,,,,,,Dare Ogunbowale,4718,Dare Ogunbowale,HOU,RB
30.0,112.0,1.0,3.0,3.0,25.0,0.0,0,12.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,3.7,1.5,8.3,0.6,True,,,,,,,,Kimani Vidal,11647,Kimani Vidal,LAC,RB
26.0,113.0,1.0,3.0,2.0,23.0,0.0,0,12.0,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,4.4,1.4,11.5,0.6,True,,,,,,,,Austin Jones,11947,Austin Jones,WAS,RB
29.0,104.0,1.0,3.0,3.0,29.0,0.0,0,12.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,3.6,1.7,9.7,0.6,True,,,,,,,,Julius Chestnut,8254,Julius Chestnut,TEN,RB
26.0,102.0,1.0,3.0,3.0,24.0,0.0,0,12.5,CBS,https://www.cbssports.com/fantasy/football/stats/RB/2024/restofseason/projections/nonppr/,17.0,3.9,1.4,8.0,0.6,True,,,,,,,,Kenny McIntosh,10216,Kenny McIntosh,SEA,RB
258.2497504,1220.652543,11.86911801,83.53183116,67.22583158,526.4709179,3.856646693,,301.41885786999995,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Christian McCaffrey,4034,Christian McCaffrey,SF,RB
229.5343378,1031.686871,7.691076906,86.92302354,64.23900643,564.8343636,4.112071694,,260.63242488900005,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Bijan Robinson,9509,Bijan Robinson,ATL,RB
235.3002785,1050.670849,7.991231083,85.33296672,67.80965227,546.6637681,2.532855758,,255.68288638500005,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Breece Hall,8155,Breece Hall,NYJ,RB
263.1264571,1179.961402,9.758342016,53.03381174,41.11651463,318.4832918,1.444707802,,236.324760533,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Jonathan Taylor,6813,Jonathan Taylor,IND,RB
253.123213,1043.636074,8.770905477,64.37783906,45.98985237,360.4194578,2.376675831,,229.246615151,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Saquon Barkley,4866,Saquon Barkley,PHI,RB
230.7655268,1076.381834,10.1573409,47.47553914,34.54363796,284.5933016,1.853663569,,224.378235364,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Kyren Williams,8150,Kyren Williams,LAR,RB
189.2069416,871.6502562,8.280618389,68.15970109,50.59015307,374.6051147,2.483076363,,213.311607167,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Jahmyr Gibbs,9221,Jahmyr Gibbs,DET,RB
225.2416452,949.7668447,6.969755272,59.43769634,46.71422182,355.0853369,1.137430185,,201.76605536200003,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Travis Etienne,7543,Travis Etienne,JAX,RB
220.2286678,977.8802258,8.139850891,54.06915455,45.53973702,290.2586246,2.023126249,,209.1514772,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Isiah Pacheco,8205,Isiah Pacheco,KC,RB
251.2596065,1059.416294,11.47637742,35.65110458,27.21101138,223.1263925,1.11217215,,216.686037624,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Derrick Henry,3198,Derrick Henry,BAL,RB
213.5505128,867.8919239,6.326910507,65.13817458,53.41661076,394.4979596,1.719324615,,199.934331064,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Rachaad White,8136,Rachaad White,TB,RB
214.8610359,883.7411667,6.67859396,53.71918977,42.38345896,297.2985294,2.890640619,,196.662692912,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Joe Mixon,4018,Joe Mixon,HOU,RB
207.2867958,936.4547115,4.35335748,63.10788482,49.18425408,406.6632836,2.365043432,,197.44567013799997,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,James Cook,8138,James Cook,BUF,RB
234.1680891,1015.807971,8.475565265,39.47150733,30.81854386,230.677313,0.81369284,,195.352175072,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Kenneth Walker III,8151,Kenneth Walker,SEA,RB
240.8588386,945.479596,6.626252517,51.29589247,37.34741844,287.2851781,1.353942628,,188.57559996000003,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Josh Jacobs,5850,Josh Jacobs,GB,RB
180.7248842,749.6131159,4.624862236,81.77761092,66.74471795,487.777753,1.819899196,,195.287788017,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Alvin Kamara,4035,Alvin Kamara,NO,RB
162.3460149,750.3858186,5.95827061,63.369183,46.52860012,388.955381,2.507076805,,187.250779404,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,De'Von Achane,9226,De'Von Achane,MIA,RB
183.8193886,832.1646394,5.134118326,45.01557624,34.83517166,249.2433667,1.387941633,,163.42683451200003,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,D'Andre Swift,6790,D'Andre Swift,CHI,RB
