time/total_timesteps,params/n_steps,params/batch_size,params/sde_sample_freq,params/clip_range_vf,params/clip_range,rollout/ep_len_mean,time/fps,params/device,rollout/ep_rew_mean,params/normalize_advantage,params/seed,params/ent_coef,params/n_epochs,params/gae_lambda,params/learning_rate,params/policy,params/verbose,time/iterations,time/time_elapsed,params/max_grad_norm,params/target_kl,params/policy_kwargs,params/_init_setup_model,params/gamma,params/vf_coef,params/stats_window_size,params/use_sde,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/n_updates,train/clip_fraction,train/loss,train/approx_kl,train/explained_variance,train/clip_range,train/value_loss,mean_reward,eval/mean_reward,eval/mean_ep_length
270660,,,,,,15.05,14,,0.8058447799999999,,,,,,,,,4511,18569,,,,,,,,,-0.2918875976042314,-0.010433230387879437,9.3235e-05,67650,0.07424242726781151,-0.028462253510951996,0.01613342,0.9931259085424244,0.2,0.0001568238592219793,,,
270720,,,,,,15.05,14,,0.80551168,,,,,,,,,4512,18573,,,,,,,,,-0.30546069517731667,-0.005727650662205264,9.32335e-05,67665,0.05000000214204192,-0.024715803563594818,0.018220095,0.988837368786335,0.2,0.000279150262940675,,,
270780,,,,,,15.05,14,,0.8051132299999999,,,,,,,,,4513,18577,,,,,,,,,-0.2842835009098053,-0.011404108467201367,9.3232e-05,67680,0.0533333346247673,-0.023530058562755585,0.016191643,0.9856255501508713,0.2,0.00020436572085600347,,,
270840,,,,,,15.05,14,,0.8049302700000002,,,,,,,,,4514,18581,,,,,,,,,-0.2830579847097397,-0.005757309473895589,9.323050000000001e-05,67695,0.033333334140479565,-0.02603568322956562,0.0168474,0.9861926613375545,0.2,0.00019638518569990991,,,
270900,,,,,,15.05,14,,0.8051130899999999,,,,,,,,,4515,18585,,,,,,,,,-0.31208423773447674,-0.015117268662692807,9.322900000000001e-05,67710,0.09166666989525159,-0.03823093697428703,0.01792651,0.9840463399887085,0.2,0.00021234094068252793,,,
270960,,,,,,15.05,14,,0.81979412,,,,,,,,,4516,18589,,,,,,,,,-0.30288403955372895,-0.01800341866628238,9.322750000000002e-05,67725,0.062121214175766166,-0.055833850055933,0.016033355,0.9978309727739543,0.2,7.184630984821442e-05,,,
271020,,,,,,15.05,14,,0.8192451599999999,,,,,,,,,4517,18593,,,,,,,,,-0.29277757108211516,-0.005887631583027542,9.3226e-05,67740,0.043333334662020204,-0.03579384461045265,0.01669946,0.991900373250246,0.2,0.00013154685293557123,0.05464874,,
271080,,,,,,15.05,14,,0.8193340399999998,,,,,,,,,4518,18597,,,,,,,,,-0.27992894873023033,-0.012282400686914774,9.32245e-05,67755,0.07708333572372794,-0.032036297023296356,0.015526175,0.9959312696009874,0.2,5.695813615602674e-05,,,
271140,,,,,,15.05,14,,0.8194623899999998,,,,,,,,,4519,18601,,,,,,,,,-0.30218943102019175,-0.01564675069281028,9.3223e-05,67770,0.06666666907923562,-0.033408839255571365,0.018552117,0.9835300054401159,0.2,0.00023426134638222202,,,
271200,,,,,,15.05,14,,0.8198813599999998,,,,,,,,,4520,18605,,,,,,,,,-0.28238567438992584,-0.004565554512946723,9.32215e-05,67785,0.04848485033620487,-0.01991267129778862,0.016637098,0.9960825461894274,0.2,5.9322365731614724e-05,,,
271260,,,,,,15.05,14,,0.8198940699999997,,,,,,,,,4521,18609,,,,,,,,,-0.33527085847324795,-0.01929900485384116,9.322e-05,67800,0.05185185372829437,-0.050864238291978836,0.019496072,0.965468741953373,0.2,0.00046956563407244783,,,
271320,,,,,,15.05,14,,0.8214381499999999,,,,,,,,,4522,18612,,,,,,,,,-0.27274492010474205,-0.019543936348054736,9.321850000000001e-05,67815,0.06666666874662042,-0.0441475547850132,0.01818278,0.9923269334249198,0.2,0.00010826375364558771,,,
271380,,,,,,15.05,14,,0.8218348999999999,,,,,,,,,4523,18616,,,,,,,,,-0.28212711215019226,-0.007612665893544109,9.321700000000001e-05,67830,0.05370370505584611,-0.02214786224067211,0.018552471,0.983139893040061,0.2,0.00025307194381538365,,,
271440,,,,,,15.05,14,,0.82278278,,,,,,,,,4524,18620,,,,,,,,,-0.27322272459665936,-0.013674277719110192,9.32155e-05,67845,0.03611111268401146,-0.028920141980051994,0.017570665,0.9876242633908987,0.2,0.00018939797882921994,,,
271500,,,,,,15.05,14,,0.8234422400000001,,,,,,,,,4525,18624,,,,,,,,,-0.21605756878852844,-0.01523370925181844,9.321399999999999e-05,67860,0.06000000219792127,-0.03565455600619316,0.017914737,0.9942797929979861,0.2,7.7551206049975e-05,,,
271560,,,,,,15.0,14,,0.82213618,,,,,,,,,4526,18628,,,,,,,,,-0.21640769044558208,-0.008849320803872374,9.32125e-05,67875,0.07000000104308128,-0.023675940930843353,0.006457563,0.9973972353618592,0.2,6.445451993689252e-05,,,
271620,,,,,,15.0,14,,0.8218794399999999,,,,,,,,,4527,18632,,,,,,,,,-0.2047590509057045,-0.0077230257313931185,9.3211e-05,67890,0.02166666779667139,-0.02168436162173748,0.016930902,0.994863330386579,0.2,9.21018363442272e-05,,,
271680,,,,,,15.0,14,,0.82092849,,,,,,,,,4528,18636,,,,,,,,,-0.20680291056632996,-0.012728496864179324,9.32095e-05,67905,0.04888889044523239,-0.032931193709373474,0.009104251,0.973062863573432,0.2,0.0003510360411989192,,,
271740,,,,,,15.0,14,,0.82150464,,,,,,,,,4529,18640,,,,,,,,,-0.22801849991083145,-0.011166607747630527,9.3208e-05,67920,0.03333333507180214,-0.027606870979070663,0.018178698,0.9911488899961114,0.2,0.00015777199223521166,,,
271800,,,,,,15.0,14,,0.82168487,,,,,,,,,4530,18644,,,,,,,,,-0.2655311833534922,-0.02290089459025424,9.320650000000001e-05,67935,0.08928571654749769,-0.052853308618068695,0.015810154,0.9932998809963465,0.2,0.00019024464095959308,,,
271860,,,,,,15.0,14,,0.8217972499999999,,,,,,,,,4531,18648,,,,,,,,,-0.31073532899220785,-0.007585352731661743,9.320500000000001e-05,67950,0.06000000201165676,-0.02382916584610939,0.0074967323,0.9910961063578725,0.2,0.00019881066012506683,,,
271920,,,,,,15.0,14,,0.8231428600000001,,,,,,,,,4532,18652,,,,,,,,,-0.3650827258825302,-0.014287725073356702,9.32035e-05,67965,0.10138889045144121,-0.03764729201793671,0.016168708,0.9971405805554241,0.2,0.00010002739327319432,,,
271980,,,,,,15.0,14,,0.8224259600000003,,,,,,,,,4533,18656,,,,,,,,,-0.36777491370836896,-0.009361564957847198,9.3202e-05,67980,0.09444444585177633,-0.026084566488862038,0.015026982,0.9974812800064683,0.2,4.90659521245915e-05,,,
272040,,,,,,15.0,14,,0.8219847600000001,,,,,,,,,4534,18660,,,,,,,,,-0.38257620930671693,-0.014430643097536233,9.32005e-05,67995,0.03333333451300859,-0.04463161900639534,0.018385774,0.9860627567395568,0.2,0.0002252812686492689,0.05488335,,
272100,,,,,,15.0,14,,0.8217792,,,,,,,,,4535,18664,,,,,,,,,-0.35908637940883636,-0.012715093374941588,9.3199e-05,68010,0.030555556062608957,-0.05682236701250076,0.018125828,0.9925001971423626,0.2,0.0001102321912185289,,,
272160,,,,,,15.0,14,,0.80832729,,,,,,,,,4536,18668,,,,,,,,,-0.36251955628395083,-0.004261240244991822,9.31975e-05,68025,0.09222222492098808,-0.024434000253677368,0.014070467,0.9953539408743382,0.2,0.00012647119583562017,,,
272220,,,,,,15.0,14,,0.8083212799999998,,,,,,,,,4537,18672,,,,,,,,,-0.3383331820368767,-0.0218161358575647,9.319600000000001e-05,68040,0.04583333502523601,0.06175374984741211,0.016670477,0.12747502326965332,0.2,0.23498209938406944,,,
272280,,,,,,15.0,14,,0.80879375,,,,,,,,,4538,18676,,,,,,,,,-0.3400912450419532,-0.01207967045441036,9.319450000000001e-05,68055,0.05185185269349151,-0.034010790288448334,0.017508488,0.9968825816176832,0.2,0.002526792044389165,,,
272340,,,,,,15.0,14,,0.8094442400000001,,,,,,,,,4539,18679,,,,,,,,,-0.3271835267543793,-0.006431633730340991,9.3193e-05,68070,0.031666667945683,-0.02923198789358139,0.015085815,0.993724734056741,0.2,0.0022499207290820776,,,
272400,,,,,,15.0,14,,0.8091636600000001,,,,,,,,,4540,18683,,,,,,,,,-0.2799521250029405,-0.014641640309451512,9.31915e-05,68085,0.07638889054457347,-0.032877564430236816,0.016347269,0.990552376024425,0.2,0.0008050153628573753,,,
272460,,,,,,15.0,14,,0.80881368,,,,,,,,,4541,18687,,,,,,,,,-0.26326406333181596,-0.010726513106082476,9.319000000000001e-05,68100,0.024074074915713735,-0.027953561395406723,0.017008213,0.9719417933374643,0.2,0.00034788570418539975,,,
272520,,,,,,15.0,14,,0.8089278799999999,,,,,,,,,4542,18691,,,,,,,,,-0.19672024581167433,-0.018631900122596176,9.31885e-05,68115,0.05000000157290035,-0.0333077497780323,0.01696675,0.9981877281097695,0.2,4.1433314537344915e-05,,,
272580,,,,,,15.0,14,,0.8096779199999999,,,,,,,,,4543,18695,,,,,,,,,-0.22815185164411864,-0.009546597945639945,9.3187e-05,68130,0.06666666905706127,-0.03068275935947895,0.018337986,0.9955319291912019,0.2,6.818133988417685e-05,,,
272640,,,,,,15.0,14,,0.8099097799999998,,,,,,,,,4544,18699,,,,,,,,,-0.1488326688607534,-0.001800945274428361,9.31855e-05,68145,0.014814815587467618,-0.007343944162130356,0.0154010495,0.9889710126444697,0.2,0.00022083270919716192,,,
272700,,,,,,15.0,14,,0.8096321799999999,,,,,,,,,4545,18703,,,,,,,,,-0.22944473524888356,-0.020007452361492758,9.318400000000001e-05,68160,0.045555556938052175,-0.05170239880681038,0.018228183,0.9978452520444989,0.2,8.377006427811769e-05,,,
272760,,,,,,15.0,14,,0.8101178299999999,,,,,,,,,4546,18707,,,,,,,,,-0.28335388998190564,-0.012652429979708538,9.318250000000001e-05,68175,0.06666666828095913,-0.025927597656846046,0.016027885,0.989814511500299,0.2,0.0002644219493959099,,,
272820,,,,,,15.0,14,,0.8111872800000001,,,,,,,,,4547,18711,,,,,,,,,-0.30303354263305665,-0.01619607146493062,9.318100000000001e-05,68190,0.08000000243385633,-0.038127243518829346,0.013613971,0.9916275842115283,0.2,0.00016724655385284373,,,
272880,,,,,,15.0,14,,0.8113743600000001,,,,,,,,,4548,18715,,,,,,,,,-0.27119867205619813,-0.011662755176010838,9.31795e-05,68205,0.036666667958100634,-0.029631085693836212,0.0046771863,0.9804292302578688,0.2,0.0002718846177837501,,,
272940,,,,,,15.0,14,,0.8119515799999999,,,,,,,,,4549,18719,,,,,,,,,-0.28536559144655865,-0.017182745435274822,9.3178e-05,68220,0.04074074183073309,-0.037754759192466736,0.015442295,0.9506302289664745,0.2,0.0007286997408502632,,,
273000,,,,,,15.0,14,,0.8113474,,,,,,,,,4550,18723,,,,,,,,,-0.2615960896015167,-0.014814872989275685,9.31765e-05,68235,0.056666668877005576,-0.03815048560500145,0.015662262,0.995955825317651,0.2,7.130449303076603e-05,0.053715505,,
273060,,,,,,15.0,14,,0.81085814,,,,,,,,,4551,18727,,,,,,,,,-0.3016216973463694,-0.00453394968243727,9.3175e-05,68250,0.10222222544252872,-0.017206724733114243,0.009330747,0.9874826576560736,0.2,0.00017732701671775432,,,
273120,,,,,,15.0,14,,0.8104203200000001,,,,,,,,,4552,18731,,,,,,,,,-0.3222599886357784,-0.01754328866760868,9.31735e-05,68265,0.06041666865348816,-0.04450969398021698,0.021633934,0.9939404451288283,0.2,9.084809880732791e-05,,,
273180,,,,,,15.0,14,,0.8105068599999998,,,,,,,,,4553,18735,,,,,,,,,-0.3999989458492824,-0.011103877134710314,9.317200000000001e-05,68280,0.06904762078608785,-0.02988838590681553,0.015723586,0.983457000926137,0.2,0.00022816161799710244,,,
273240,,,,,,15.0,14,,0.8098723199999999,,,,,,,,,4554,18739,,,,,,,,,-0.31017067486589606,-0.01706098257846249,9.317050000000001e-05,68295,0.07424242591316049,-0.0412118062376976,0.018323809,0.9962333051953465,0.2,5.2855678818146274e-05,,,
273300,,,,,,15.0,14,,0.8106423500000001,,,,,,,,,4555,18742,,,,,,,,,-0.330751861844744,-0.015001089764493056,9.316900000000002e-05,68310,0.07380952499806881,-0.034466974437236786,0.017162172,0.9978660447522998,0.2,5.398147030583849e-05,,,
273360,,,,,,15.0,14,,0.8108158800000002,,,,,,,,,4556,18746,,,,,,,,,-0.30101484391424393,-0.010378862341383015,9.31675e-05,68325,0.08888889166216056,-0.022955477237701416,0.015527072,0.9836242608726025,0.2,0.00025218117257787124,,,
273420,,,,,,15.0,14,,0.81100417,,,,,,,,,4557,18750,,,,,,,,,-0.29160015450583565,-0.01447197662287003,9.3166e-05,68340,0.0629629645910528,-0.03182895481586456,0.015622436,0.9980064283590764,0.2,3.434011341596488e-05,,,
273480,,,,,,15.0,14,,0.81185605,,,,,,,,,4558,18754,,,,,,,,,-0.3007544491972242,-0.0062017604353882105,9.31645e-05,68355,0.06904762158436435,-0.01725262776017189,0.01893086,0.9937656293623149,0.2,8.72578561289369e-05,,,
273540,,,,,,15.0,14,,0.8119018200000002,,,,,,,,,4559,18758,,,,,,,,,-0.21603310704231263,-0.01572184236513247,9.3163e-05,68370,0.05555555758376916,-0.03382573649287224,0.014564708,0.9978873929940164,0.2,3.0550618976121766e-05,,,
273600,,,,,,15.0,14,,0.8107247299999999,,,,,,,,,4560,18762,,,,,,,,,-0.2079264909029007,-0.014659361919750384,9.31615e-05,68385,0.04555555731058121,-0.02866900898516178,0.011255709,0.998140019713901,0.2,4.054077022980588e-05,,,
273660,,,,,,15.0,14,,0.82381862,,,,,,,,,4561,18766,,,,,,,,,-0.2998578310012817,-0.020166267203167366,9.316000000000001e-05,68400,0.05666666850447655,-0.04342905804514885,0.015547259,0.9744204599410295,0.2,0.000374642777023837,,,
273720,,,,,,15.0,14,,0.82378659,,,,,,,,,4562,18770,,,,,,,,,-0.3055065487112318,-0.01636171553150843,9.315850000000001e-05,68415,0.05238095325018678,-0.03821093216538429,0.021043682,0.975160513073206,0.2,0.0003686679951247892,,,
273780,,,,,,15.0,14,,0.82279402,,,,,,,,,4563,18774,,,,,,,,,-0.28493467370669046,-0.013500151289950324,9.3157e-05,68430,0.036666667958100634,-0.032399483025074005,0.016233848,0.9934415072202682,0.2,9.259487414965406e-05,,,
273840,,,,,,15.0,14,,0.8232413900000001,,,,,,,,,4564,18778,,,,,,,,,-0.32938988010088605,-0.012365732761099856,9.31555e-05,68445,0.033333334864841566,-0.029117656871676445,0.0155802425,0.9847538014873862,0.2,0.00021990136560311334,,,
273900,,,,,,15.0,14,,0.8237670700000002,,,,,,,,,4565,18782,,,,,,,,,-0.3056386411190033,-0.011700030579635978,9.315400000000001e-05,68460,0.04027777910232544,-0.030557049438357353,0.01635785,0.991315477527678,0.2,0.0003443475034146104,,,
273960,,,,,,15.0,14,,0.8238537100000001,,,,,,,,,4566,18786,,,,,,,,,-0.2585578018001148,-0.01215549900606724,9.31525e-05,68475,0.046428573850010126,-0.03549043834209442,0.01693541,0.9948057294823229,0.2,9.448032869840972e-05,,,
274020,,,,,,15.0,14,,0.8234624700000001,,,,,,,,,4567,18790,,,,,,,,,-0.2674293518066406,-0.005302022164693554,9.3151e-05,68490,0.03666666839271784,-0.02069193497300148,0.0172199,0.9978885932359844,0.2,6.185811362229288e-05,0.054672148,,
274080,,,,,,15.0,14,,0.8218368400000001,,,,,,,,,4568,18794,,,,,,,,,-0.25646287351846697,-0.015123435719870315,9.31495e-05,68505,0.041666668653488156,-0.029540006071329117,0.016088454,0.9904318442568183,0.2,0.00016487965476699173,,,
274140,,,,,,15.0,14,,0.82082569,,,,,,,,,4569,18798,,,,,,,,,-0.35487033426761627,-0.018695794499945073,9.314800000000001e-05,68520,0.06458333600312471,-0.04583423584699631,0.016033903,0.9769857674837112,0.2,0.0003279465345258359,,,
274200,,,,,,15.0,14,,0.8219958399999999,,,,,,,,,4570,18802,,,,,,,,,-0.2227726305524508,-0.01681192914644865,9.31465e-05,68535,0.03888889060666164,-0.03549596667289734,0.016484352,0.9720382299274206,0.2,0.00034121064284893993,,,
274260,,,,,,15.0,14,,0.8219209,,,,,,,,,4571,18806,,,,,,,,,-0.229867784678936,-0.00631317238827851,9.3145e-05,68550,0.040000001154839995,-0.019575543701648712,0.016755374,0.9917837474495173,0.2,0.000387794419657439,,,
274320,,,,,,15.0,14,,0.8209291499999999,,,,,,,,,4572,18810,,,,,,,,,-0.23012956231832504,-0.013680606003964257,9.314350000000001e-05,68565,0.03571428677865437,-0.04389825835824013,0.018135726,0.9972458891570568,0.2,4.840528786839319e-05,,,
274380,,,,,,15.0,14,,0.82229318,,,,,,,,,4573,18814,,,,,,,,,-0.257550810277462,-0.009382384784209562,9.3142e-05,68580,0.045000001415610315,-0.02971675619482994,0.018436113,0.9907846907153726,0.2,0.0003009010717505589,,,
274440,,,,,,15.0,14,,0.8223670900000001,,,,,,,,,4574,18818,,,,,,,,,-0.19477607309818268,-0.005333946918835745,9.31405e-05,68595,0.03194444548959533,-0.0318753756582737,0.018485248,0.9922141735441983,0.2,0.00022386410879941346,,,
274500,,,,,,15.0,14,,0.8227198899999999,,,,,,,,,4575,18821,,,,,,,,,-0.2677957032408033,-0.004675896334949644,9.3139e-05,68610,0.06428571630801473,-0.013361478224396706,0.017030207,0.9807355795055628,0.2,0.0002658822216160063,,,
274560,,,,,,15.0,14,,0.8229985599999999,,,,,,,,,4576,18825,,,,,,,,,-0.29365748167037964,-0.012624743110721783,9.313750000000001e-05,68625,0.052380954048463275,-0.026464061811566353,0.01953051,0.9933565752580762,0.2,0.0001122989914230337,,,
274620,,,,,,15.0,14,,0.8234431799999998,,,,,,,,,4577,18829,,,,,,,,,-0.33791169795123016,-0.012426628154758933,9.313600000000001e-05,68640,0.09696969897909598,-0.03039628453552723,0.017393176,0.989006420597434,0.2,0.00018081053250088272,,,
274680,,,,,,15.0,14,,0.8236355999999999,,,,,,,,,4578,18833,,,,,,,,,-0.34137098325623405,-0.01152699454170166,9.31345e-05,68655,0.04629629788299402,-0.02814294397830963,0.016418464,0.9898829683661461,0.2,0.00014891795904582573,,,
274740,,,,,,15.0,14,,0.82335381,,,,,,,,,4579,18837,,,,,,,,,-0.34598282873630526,-0.018169079163732605,9.3133e-05,68670,0.05833333469927311,-0.048760563135147095,0.018132873,0.995908809825778,0.2,5.429439952422399e-05,,,
274800,,,,,,15.0,14,,0.82284765,,,,,,,,,4580,18841,,,,,,,,,-0.312376621094617,-0.018813391424588488,9.313150000000001e-05,68685,0.07878788086501035,-0.04207567870616913,0.01685822,0.9857829175889492,0.2,0.00019069598717826673,,,
274860,,,,,,15.0,14,,0.8226855,,,,,,,,,4581,18845,,,,,,,,,-0.29130391404032707,-0.010638069101454484,9.313e-05,68700,0.06041666865348816,-0.024030938744544983,0.017830435,0.9930831757374108,0.2,9.945655256160535e-05,,,
274920,,,,,,15.0,14,,0.8222308700000001,,,,,,,,,4582,18849,,,,,,,,,-0.32091020391537595,-0.018725232002683338,9.31285e-05,68715,0.05769230998479403,-0.04535530507564545,0.015308717,0.9959116438403726,0.2,7.854919777645801e-05,,,
274980,,,,,,15.0,14,,0.8217869300000001,,,,,,,,,4583,18853,,,,,,,,,-0.32016441971063614,-0.013149134434449206,9.3127e-05,68730,0.04583333432674408,-0.029785437509417534,0.015848411,0.9929919792339206,0.2,0.00010321655463485513,,,
275000,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23212623447179795,-0.016252201476405936,9.312550000000001e-05,68745,0.036666668206453326,-0.043068256229162216,0.015845831,0.9959867219440639,0.2,5.677412591467146e-05,,0.8280364163219929,15.0
275040,,,,,,15.05,14,,0.8237452499999999,,,,,,,,,4584,18862,,,,,,,,,,,,,,,,,,,0.054989845,,
275100,,,,,,15.05,14,,0.82517904,,,,,,,,,4585,18866,,,,,,,,,-0.1994839757680893,-0.0027600879363792862,9.312400000000001e-05,68760,0.06111111264261934,-0.012336339801549911,0.015225392,0.8764775097370148,0.2,0.0023170256883733803,,,
275160,,,,,,15.05,14,,0.8257850000000001,,,,,,,,,4586,18870,,,,,,,,,-0.2151642143726349,-0.003278248412816835,9.31225e-05,68775,0.01666666753590107,-0.020158931612968445,0.017205978,0.9885166138410568,0.2,0.0002546172776915641,,,
275220,,,,,,15.05,14,,0.8260809100000002,,,,,,,,,4587,18874,,,,,,,,,-0.290754264051264,-0.009260457811990041,9.3121e-05,68790,0.0318181828003038,-0.026229072362184525,0.016094768,0.9790030475705862,0.2,0.0003215419551865621,,,
275280,,,,,,15.05,14,,0.82708956,,,,,,,,,4588,18878,,,,,,,,,-0.29463025331497195,-0.007873176033220611,9.31195e-05,68805,0.0766666691750288,-0.020970702171325684,0.006676069,0.9935362888500094,0.2,0.00011810893435419227,,,
275340,,,,,,15.05,14,,0.8263192799999999,,,,,,,,,4589,18882,,,,,,,,,-0.25426566004753115,-0.009944331539639488,9.3118e-05,68820,0.05555555696288745,-0.024707814678549767,0.008835505,0.9966901384759694,0.2,4.9809709647282334e-05,,,
275400,,,,,,15.05,14,,0.8260089500000001,,,,,,,,,4590,18885,,,,,,,,,-0.2848316272099813,-0.01200899856604849,9.31165e-05,68835,0.04666666761040687,-0.027746764943003654,0.0037496905,0.9950584969483316,0.2,7.030230190139264e-05,,,
275460,,,,,,15.05,14,,0.8259027599999998,,,,,,,,,4591,18889,,,,,,,,,-0.3109401741198131,-0.018817617414641146,9.3115e-05,68850,0.0678571445335235,-0.04417165741324425,0.016116014,0.9959903401322663,0.2,6.101423449373604e-05,,,
275520,,,,,,15.05,14,,0.8258385300000001,,,,,,,,,4592,18893,,,,,,,,,-0.26800725360711414,-0.008874140415961426,9.311350000000001e-05,68865,0.0833333358168602,-0.021072758361697197,0.021004902,0.9908606987446547,0.2,0.00012646096244376773,,,
275580,,,,,,15.05,14,,0.8266176199999999,,,,,,,,,4593,18897,,,,,,,,,-0.2610315829515457,-0.008189738122746704,9.311200000000001e-05,68880,0.07916666800156236,-0.015137255191802979,0.016498888,0.9977376314345747,0.2,3.182321506756125e-05,,,
275640,,,,,,15.05,14,,0.82753017,,,,,,,,,4594,18901,,,,,,,,,-0.2722826361656189,-0.007711977558210492,9.311050000000002e-05,68895,0.06444444594283899,-0.031706925481557846,0.0066568824,0.9903968786820769,0.2,0.00016959005248888084,,,
275700,,,,,,15.05,14,,0.82644317,,,,,,,,,4595,18905,,,,,,,,,-0.28397772908210756,-0.006905273084218333,9.310899999999999e-05,68910,0.04333333503454924,-0.03065970167517662,0.01872984,0.9951307084411383,0.2,0.00021541313326451929,,,
275760,,,,,,15.05,14,,0.8259722400000001,,,,,,,,,4596,18909,,,,,,,,,-0.3474282839081504,-0.014261241341944548,9.31075e-05,68925,0.08636363815854896,-0.0395408533513546,0.016624628,0.9953429345041513,0.2,7.92705005468716e-05,,,
275820,,,,,,15.05,14,,0.8265167,,,,,,,,,4597,18913,,,,,,,,,-0.33497079014778136,-0.006879428298367784,9.3106e-05,68940,0.028333334624767302,-0.02766232006251812,0.015050915,0.9952554227784276,0.2,6.622206055908463e-05,,,
275880,,,,,,15.05,14,,0.8263782000000001,,,,,,,,,4598,18917,,,,,,,,,-0.3124849895636241,-0.0166217158051829,9.31045e-05,68955,0.08888889203468958,-0.03795044869184494,0.009263282,0.9960634810850024,0.2,6.032870320874887e-05,,,
275940,,,,,,15.05,14,,0.8239078,,,,,,,,,4599,18921,,,,,,,,,-0.32420138642191887,-0.023932605566612253,9.3103e-05,68970,0.06041666818782687,-0.048778776079416275,0.015706653,0.9971389498095959,0.2,4.120727226109011e-05,,,
276000,,,,,,15.05,14,,0.8210213200000002,,,,,,,,,4600,18925,,,,,,,,,-0.4393982674394335,-0.009760755071017257,9.310150000000001e-05,68985,0.05000000234161105,-0.04437265545129776,0.018581247,0.9273721054196358,0.2,0.0013907042864177907,0.054245863,,
276060,,,,,,15.05,14,,0.8206578600000001,,,,,,,,,4601,18929,,,,,,,,,-0.37516073137521744,-0.02534694072480015,9.310000000000001e-05,69000,0.06250000186264515,-0.051499444991350174,0.017820008,0.9430883601307869,0.2,0.0014982032298576087,,,
276120,,,,,,15.05,14,,0.82098899,,,,,,,,,4602,18933,,,,,,,,,-0.3015829920768738,-0.012820445102018407,9.30985e-05,69015,0.04375000181607902,-0.03153565526008606,0.016172409,0.9824727699160576,0.2,0.00026588805485516787,,,
276180,,,,,,15.05,14,,0.8213768899999999,,,,,,,,,4603,18937,,,,,,,,,-0.2490913106335534,-0.01318579818191089,9.3097e-05,69030,0.0462962972621123,-0.030421704053878784,0.0200218,0.9956893366761506,0.2,7.42400208966703e-05,,,
276240,,,,,,15.05,14,,0.82189354,,,,,,,,,4604,18941,,,,,,,,,-0.2653336524963379,-0.0010493150252136967,9.30955e-05,69045,0.047222224374612175,-0.010120555758476257,0.016532805,0.9934699255973101,0.2,0.00023292762489290908,,,
276300,,,,,,15.05,14,,0.8221751099999999,,,,,,,,,4605,18944,,,,,,,,,-0.2775578498840332,-0.021098018972616945,9.3094e-05,69060,0.0644444456944863,-0.05160091444849968,0.005024391,0.9979649807792157,0.2,3.766135802531305e-05,,,
276360,,,,,,15.05,14,,0.8220645300000001,,,,,,,,,4606,18948,,,,,,,,,-0.2163835714260737,-0.017910469734213428,9.30925e-05,69075,0.04666666897634665,-0.040012579411268234,0.008384933,0.9978006372693926,0.2,3.0045767562114634e-05,,,
276420,,,,,,15.05,14,,0.8215986500000002,,,,,,,,,4607,18952,,,,,,,,,-0.2651647120714188,-0.01666509833342076,9.309100000000001e-05,69090,0.06500000264495612,-0.032348308712244034,0.015009131,0.9960723528638482,0.2,5.59133190108696e-05,,,
276480,,,,,,15.05,14,,0.8221645400000002,,,,,,,,,4608,18956,,,,,,,,,-0.2570230879566886,-0.013953677886589006,9.308950000000001e-05,69105,0.06363636610860174,-0.03044964000582695,0.017028335,0.9843859681859612,0.2,0.00022551920847035944,,,
276540,,,,,,15.0,14,,0.81999766,,,,,,,,,4609,18960,,,,,,,,,-0.2668489461595362,-0.020940264944819376,9.3088e-05,69120,0.05151515335521915,-0.052482325583696365,0.020311058,0.9974216124974191,0.2,9.713965085790154e-05,,,
276600,,,,,,15.0,14,,0.8184021699999998,,,,,,,,,4610,18964,,,,,,,,,-0.210510124762853,-0.013906292742790724,9.30865e-05,69135,0.03888889029622078,-0.03722882270812988,0.01676489,0.9953556661494076,0.2,5.964240790490294e-05,,,
276660,,,,,,15.0,14,,0.8182437999999999,,,,,,,,,4611,18968,,,,,,,,,-0.22490683446327844,-0.00397542957151827,9.308500000000001e-05,69150,0.052777778978149094,-0.017635880038142204,0.016913168,0.9888551402837038,0.2,0.00020337100674320632,,,
276720,,,,,,15.0,14,,0.81809198,,,,,,,,,4612,18972,,,,,,,,,-0.19860703647136688,-0.007481518798934772,9.30835e-05,69165,0.018333334103226663,-0.023884771391749382,0.018025305,0.9940142962150276,0.2,8.430554153164849e-05,,,
276780,,,,,,15.0,14,,0.8185179600000002,,,,,,,,,4613,18976,,,,,,,,,-0.2435987800359726,-0.013417553727825294,9.3082e-05,69180,0.04333333484828472,-0.029915161430835724,0.016072012,0.9941314621828496,0.2,8.080164261627942e-05,,,
276840,,,,,,15.0,14,,0.8034072099999999,,,,,,,,,4614,18980,,,,,,,,,-0.25031030774116514,-0.0108025673901043,9.30805e-05,69195,0.055000001564621925,-0.02441146969795227,0.016004993,0.9943081345409155,0.2,8.382216547033749e-05,,,
276900,,,,,,15.0,14,,0.8035001799999998,,,,,,,,,4615,18984,,,,,,,,,-0.33800244993633694,-0.020412935800333147,9.307900000000001e-05,69210,0.06296296479801337,0.06008988618850708,0.017104601,0.11643433570861816,0.2,0.2441194968091117,,,
